iteration,pp_stage,behavior,kind,round,group_key,fct_group_id,group_size,observed_ranks,payload_bytes,reference_first_start_ns,reference_ready_ns,reference_group_end_ns,simulated_first_start_ns,simulated_ready_ns,simulated_group_end_ns,reference_tail_after_last_release_ns,simulated_tail_after_last_release_ns,network_tail_shift_ns,group_finish_shift_ns,iteration_drag_ns,hidden_by_slack_ns,downstream_slack_ns,exposure_ratio,fully_hidden,critical_before,critical_after
55,8,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1179,iter55:pp8:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1179,2,2,7549747200,1785477758929919891,1785477758930140387,1785477759142066089,1785477758929919891,1785477758930140387,1785477759184451229,211925702,254310842,42385140,42385140,0,42385140,5832750379,0.0,True,False,False
55,8,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1181,iter55:pp8:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1181,2,2,7549747200,1785477758930206138,1785477758930267568,1785477759141987644,1785477758930206138,1785477758930267568,1785477759184331659,211720076,254064091,42344015,42344015,0,42344015,5832828824,0.0,True,False,False
55,8,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1183,iter55:pp8:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1183,2,2,7549747200,1785477758929707024,1785477758930027430,1785477759141072742,1785477758929707024,1785477758930027430,1785477759183281804,211045312,253254374,42209062,42209062,0,42209062,5833743726,0.0,True,False,False
55,8,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1185,iter55:pp8:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1185,2,2,7549747200,1785477758929582003,1785477758930188200,1785477759144494227,1785477758929582003,1785477758930188200,1785477759187355432,214306027,257167232,42861205,42861205,0,42861205,5830322241,0.0,True,False,False
55,9,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=19,iter55:pp9:dp_ag0:round0:dp_param_allgather:pg=19,16,16,98621440,1785477765003456169,1785477765004383754,1785477765012233230,1785477765003456169,1785477765004383754,1785477765013803125,7849476,9419371,1569895,1569895,0,1569895,19310267,0.0,True,False,False
55,9,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=19,iter55:pp9:dp_ag1:round1:dp_param_allgather:pg=19,16,16,98621440,1785477765150799082,1785477765157591145,1785477765165058843,1785477765150799082,1785477765157591145,1785477765166552383,7467698,8961238,1493540,1493540,0,1493540,19310267,0.0,True,False,False
55,9,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=19,iter55:pp9:dp_rs:round0:dp_grad_reduce_scatter:pg=19,16,16,3155886080,1785477757895287106,1785477758076267925,1785477758094703412,1785477757895287106,1785477758076267925,1785477758098390509,18435487,22122584,3687097,3687097,0,3687097,6646137377,0.0,True,False,False
55,9,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1187,iter55:pp9:edp_ag0:round0:expert_dp_param_allgather:pg=1187,2,2,1887436800,1785477765012197701,1785477765012204980,1785477765063619223,1785477765012197701,1785477765012204980,1785477765073902072,51414243,61697092,10282849,10282849,0,10282849,25618473,0.0,True,False,False
55,9,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1189,iter55:pp9:edp_ag0:round0:expert_dp_param_allgather:pg=1189,2,2,1887436800,1785477765012161288,1785477765012227860,1785477765066304167,1785477765012161288,1785477765012227860,1785477765077119428,54076307,64891568,10815261,10815261,0,10815261,22996631,0.0,True,False,False
55,9,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1191,iter55:pp9:edp_ag0:round0:expert_dp_param_allgather:pg=1191,2,2,1887436800,1785477765012116405,1785477765012241749,1785477765063827217,1785477765012116405,1785477765012241749,1785477765074144311,51585468,61902562,10317094,10317094,0,10317094,25665588,0.0,True,False,False
55,9,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1193,iter55:pp9:edp_ag0:round0:expert_dp_param_allgather:pg=1193,2,2,1887436800,1785477765012190368,1785477765012224904,1785477765066650442,1785477765012190368,1785477765012224904,1785477765077535550,54425538,65310646,10885108,10885108,0,10885108,22272731,0.0,True,False,False
55,9,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1195,iter55:pp9:edp_ag0:round0:expert_dp_param_allgather:pg=1195,2,2,1887436800,1785477765012130125,1785477765012243911,1785477765066020040,1785477765012130125,1785477765012243911,1785477765076775266,53776129,64531355,10755226,10755226,0,10755226,22327781,0.0,True,False,False
55,9,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1197,iter55:pp9:edp_ag0:round0:expert_dp_param_allgather:pg=1197,2,2,1887436800,1785477765012170933,1785477765012194053,1785477765065221608,1785477765012170933,1785477765012194053,1785477765075827119,53027555,63633066,10605511,10605511,0,10605511,23875513,0.0,True,False,False
55,9,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1199,iter55:pp9:edp_ag0:round0:expert_dp_param_allgather:pg=1199,2,2,1887436800,1785477765012105730,1785477765012235977,1785477765069801834,1785477765012105730,1785477765012235977,1785477765081315005,57565857,69079028,11513171,11513171,0,11513171,19310267,0.0,True,False,False
55,9,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1201,iter55:pp9:edp_ag0:round0:expert_dp_param_allgather:pg=1201,2,2,1887436800,1785477765012145117,1785477765012237423,1785477765063491287,1785477765012145117,1785477765012237423,1785477765073742060,51253864,61504637,10250773,10250773,0,10250773,25555259,0.0,True,False,False
55,9,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1187,iter55:pp9:edp_ag1:round1:expert_dp_param_allgather:pg=1187,2,2,1887436800,1785477765165045223,1785477765165066859,1785477765219458011,1785477765165045223,1785477765165066859,1785477765230336241,54391152,65269382,10878230,10878230,0,10878230,20390248,0.0,True,False,False
55,9,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1189,iter55:pp9:edp_ag1:round1:expert_dp_param_allgather:pg=1189,2,2,1887436800,1785477765165045067,1785477765165069603,1785477765217946909,1785477765165045067,1785477765165069603,1785477765228522370,52877306,63452767,10575461,10575461,0,10575461,21901350,0.0,True,False,False
55,9,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1191,iter55:pp9:edp_ag1:round1:expert_dp_param_allgather:pg=1191,2,2,1887436800,1785477765165010334,1785477765165065625,1785477765216996446,1785477765165010334,1785477765165065625,1785477765227382610,51930821,62316985,10386164,10386164,0,10386164,22851813,0.0,True,False,False
55,9,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1193,iter55:pp9:edp_ag1:round1:expert_dp_param_allgather:pg=1193,2,2,1887436800,1785477765165042417,1785477765165058692,1785477765216102389,1785477765165042417,1785477765165058692,1785477765226311128,51043697,61252436,10208739,10208739,0,10208739,23745870,0.0,True,False,False
55,9,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1195,iter55:pp9:edp_ag1:round1:expert_dp_param_allgather:pg=1195,2,2,1887436800,1785477765165036425,1785477765165067473,1785477765219368981,1785477765165036425,1785477765165067473,1785477765230229283,54301508,65161810,10860302,10860302,0,10860302,20479278,0.0,True,False,False
55,9,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1197,iter55:pp9:edp_ag1:round1:expert_dp_param_allgather:pg=1197,2,2,1887436800,1785477765165006481,1785477765165041697,1785477765220537992,1785477765165006481,1785477765165041697,1785477765231637251,55496295,66595554,11099259,11099259,0,11099259,19310267,0.0,True,False,False
55,9,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1199,iter55:pp9:edp_ag1:round1:expert_dp_param_allgather:pg=1199,2,2,1887436800,1785477765165010795,1785477765165065656,1785477765216378425,1785477765165010795,1785477765165065656,1785477765226640979,51312769,61575323,10262554,10262554,0,10262554,23469834,0.0,True,False,False
55,9,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1201,iter55:pp9:edp_ag1:round1:expert_dp_param_allgather:pg=1201,2,2,1887436800,1785477765165018523,1785477765165113327,1785477765218569201,1785477765165018523,1785477765165113327,1785477765229260376,53455874,64147049,10691175,10691175,0,10691175,21279058,0.0,True,False,False
55,9,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1187,iter55:pp9:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1187,2,2,7549747200,1785477758112151444,1785477758112514869,1785477758323877818,1785477758112151444,1785477758112514869,1785477758366150408,211362949,253635539,42272590,42272590,0,42272590,6650938650,0.0,True,False,False
55,9,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1189,iter55:pp9:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1189,2,2,7549747200,1785477758111995357,1785477758112223439,1785477758324449579,1785477758111995357,1785477758112223439,1785477758366894807,212226140,254671368,42445228,42445228,0,42445228,6650366889,0.0,True,False,False
55,9,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1191,iter55:pp9:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1191,2,2,7549747200,1785477758112217497,1785477758112280815,1785477758324389406,1785477758112217497,1785477758112280815,1785477758366811124,212108591,254530309,42421718,42421718,0,42421718,6650427062,0.0,True,False,False
55,9,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1193,iter55:pp9:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1193,2,2,7549747200,1785477758112218017,1785477758112600708,1785477758317695416,1785477758112218017,1785477758112600708,1785477758358714358,205094708,246113650,41018942,41018942,0,41018942,6657121052,0.0,True,False,False
55,9,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1195,iter55:pp9:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1195,2,2,7549747200,1785477758112076026,1785477758112254798,1785477758320711593,1785477758112076026,1785477758112254798,1785477758362402952,208456795,250148154,41691359,41691359,0,41691359,6654104875,0.0,True,False,False
55,9,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1197,iter55:pp9:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1197,2,2,7549747200,1785477758111925142,1785477758112101649,1785477758328679091,1785477758111925142,1785477758112101649,1785477758371994579,216577442,259892930,43315488,43315488,0,43315488,6646137377,0.0,True,False,False
55,9,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1199,iter55:pp9:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1199,2,2,7549747200,1785477758112587051,1785477758112593630,1785477758298311572,1785477758112587051,1785477758112593630,1785477758335455160,185717942,222861530,37143588,37143588,0,37143588,6676504896,0.0,True,False,False
55,9,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1201,iter55:pp9:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1201,2,2,7549747200,1785477758112106072,1785477758112248303,1785477758324254445,1785477758112106072,1785477758112248303,1785477758366655673,212006142,254407370,42401228,42401228,0,42401228,6650562023,0.0,True,False,False
55,10,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=21,iter55:pp10:dp_ag0:round0:dp_param_allgather:pg=21,16,16,98621440,1785477765003490237,1785477765004188800,1785477765012004475,1785477765003490237,1785477765004188800,1785477765013567610,7815675,9378810,1563135,1563135,0,1563135,22420630,0.0,True,False,False
55,10,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=21,iter55:pp10:dp_ag1:round1:dp_param_allgather:pg=21,16,16,98621440,1785477765151229836,1785477765155334388,1785477765162599949,1785477765151229836,1785477765155334388,1785477765164053061,7265561,8718673,1453112,1453112,0,1453112,22420630,0.0,True,False,False
55,10,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=21,iter55:pp10:dp_rs:round0:dp_grad_reduce_scatter:pg=21,16,16,3155886080,1785477757100091920,1785477757263781131,1785477757279750393,1785477757100091920,1785477757263781131,1785477757282944245,15969262,19163114,3193852,3193852,0,3193852,7454190988,0.0,True,False,False
55,10,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1203,iter55:pp10:edp_ag0:round0:expert_dp_param_allgather:pg=1203,2,2,1887436800,1785477765011953987,1785477765012057867,1785477765065552763,1785477765011953987,1785477765012057867,1785477765076251742,53494896,64193875,10698979,10698979,0,10698979,24991717,0.0,True,False,False
55,10,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1205,iter55:pp10:edp_ag0:round0:expert_dp_param_allgather:pg=1205,2,2,1887436800,1785477765011904303,1785477765012013914,1785477765064169065,1785477765011904303,1785477765012013914,1785477765074600095,52155151,62586181,10431030,10431030,0,10431030,26382056,0.0,True,False,False
55,10,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1207,iter55:pp10:edp_ag0:round0:expert_dp_param_allgather:pg=1207,2,2,1887436800,1785477765011869228,1785477765012014673,1785477765065987004,1785477765011869228,1785477765012014673,1785477765076781470,53972331,64766797,10794466,10794466,0,10794466,24083006,0.0,True,False,False
55,10,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1209,iter55:pp10:edp_ag0:round0:expert_dp_param_allgather:pg=1209,2,2,1887436800,1785477765011980798,1785477765012034642,1785477765065466253,1785477765011980798,1785477765012034642,1785477765076152575,53431611,64117933,10686322,10686322,0,10686322,24681556,0.0,True,False,False
55,10,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1211,iter55:pp10:edp_ag0:round0:expert_dp_param_allgather:pg=1211,2,2,1887436800,1785477765011883133,1785477765012014031,1785477765065095135,1785477765011883133,1785477765012014031,1785477765075711356,53081104,63697325,10616221,10616221,0,10616221,23982323,0.0,True,False,False
55,10,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1213,iter55:pp10:edp_ag0:round0:expert_dp_param_allgather:pg=1213,2,2,1887436800,1785477765011914787,1785477765011962438,1785477765065718457,1785477765011914787,1785477765011962438,1785477765076469661,53756019,64507223,10751204,10751204,0,10751204,23615368,0.0,True,False,False
55,10,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1215,iter55:pp10:edp_ag0:round0:expert_dp_param_allgather:pg=1215,2,2,1887436800,1785477765011854889,1785477765012002500,1785477765065639835,1785477765011854889,1785477765012002500,1785477765076367302,53637335,64364802,10727467,10727467,0,10727467,23421422,0.0,True,False,False
55,10,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1217,iter55:pp10:edp_ag0:round0:expert_dp_param_allgather:pg=1217,2,2,1887436800,1785477765011896206,1785477765012006709,1785477765067108799,1785477765011896206,1785477765012006709,1785477765078129217,55102090,66122508,11020418,11020418,0,11020418,22420630,0.0,True,False,False
55,10,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1203,iter55:pp10:edp_ag1:round1:expert_dp_param_allgather:pg=1203,2,2,1887436800,1785477765162580530,1785477765162610690,1785477765215689465,1785477765162580530,1785477765162610690,1785477765226305220,53078775,63694530,10615755,10615755,0,10615755,24158794,0.0,True,False,False
55,10,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1205,iter55:pp10:edp_ag1:round1:expert_dp_param_allgather:pg=1205,2,2,1887436800,1785477765162589849,1785477765162610469,1785477765215888223,1785477765162589849,1785477765162610469,1785477765226543774,53277754,63933305,10655551,10655551,0,10655551,23960036,0.0,True,False,False
55,10,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1207,iter55:pp10:edp_ag1:round1:expert_dp_param_allgather:pg=1207,2,2,1887436800,1785477765162621061,1785477765162631974,1785477765217427629,1785477765162621061,1785477765162631974,1785477765228386760,54795655,65754786,10959131,10959131,0,10959131,22420630,0.0,True,False,False
55,10,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1209,iter55:pp10:edp_ag1:round1:expert_dp_param_allgather:pg=1209,2,2,1887436800,1785477765162586513,1785477765162589504,1785477765216577284,1785477765162586513,1785477765162589504,1785477765227374840,53987780,64785336,10797556,10797556,0,10797556,23270975,0.0,True,False,False
55,10,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1211,iter55:pp10:edp_ag1:round1:expert_dp_param_allgather:pg=1211,2,2,1887436800,1785477765162598899,1785477765162599739,1785477765215342668,1785477765162598899,1785477765162599739,1785477765225891254,52742929,63291515,10548586,10548586,0,10548586,24505591,0.0,True,False,False
55,10,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1213,iter55:pp10:edp_ag1:round1:expert_dp_param_allgather:pg=1213,2,2,1887436800,1785477765162593045,1785477765162593640,1785477765215971549,1785477765162593045,1785477765162593640,1785477765226647131,53377909,64053491,10675582,10675582,0,10675582,23876710,0.0,True,False,False
55,10,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1215,iter55:pp10:edp_ag1:round1:expert_dp_param_allgather:pg=1215,2,2,1887436800,1785477765162567515,1785477765162652326,1785477765215113431,1785477765162567515,1785477765162652326,1785477765225605652,52461105,62953326,10492221,10492221,0,10492221,24734828,0.0,True,False,False
55,10,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1217,iter55:pp10:edp_ag1:round1:expert_dp_param_allgather:pg=1217,2,2,1887436800,1785477765162584328,1785477765162650075,1785477765215548094,1785477765162584328,1785477765162650075,1785477765226127698,52898019,63477623,10579604,10579604,0,10579604,24300165,0.0,True,False,False
55,10,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1203,iter55:pp10:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1203,2,2,7549747200,1785477757297161696,1785477757297838526,1785477757492654673,1785477757297161696,1785477757297838526,1785477757531617902,194816147,233779376,38963229,38963229,0,38963229,7482161795,0.0,True,False,False
55,10,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1205,iter55:pp10:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1205,2,2,7549747200,1785477757297397750,1785477757297518491,1785477757506381517,1785477757297397750,1785477757297518491,1785477757548154122,208863026,250635631,41772605,41772605,0,41772605,7468434951,0.0,True,False,False
55,10,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1207,iter55:pp10:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1207,2,2,7549747200,1785477757297378407,1785477757297506905,1785477757503391657,1785477757297378407,1785477757297506905,1785477757544568607,205884752,247061702,41176950,41176950,0,41176950,7471424811,0.0,True,False,False
55,10,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1209,iter55:pp10:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1209,2,2,7549747200,1785477757297113198,1785477757297398748,1785477757520625480,1785477757297113198,1785477757297398748,1785477757565270826,223226732,267872078,44645346,44645346,0,44645346,7454190988,0.0,True,False,False
55,10,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1211,iter55:pp10:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1211,2,2,7549747200,1785477757297425612,1785477757297820955,1785477757505155910,1785477757297425612,1785477757297820955,1785477757546622901,207334955,248801946,41466991,41466991,0,41466991,7469660558,0.0,True,False,False
55,10,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1213,iter55:pp10:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1213,2,2,7549747200,1785477757297362455,1785477757297550128,1785477757505584286,1785477757297362455,1785477757297550128,1785477757547191118,208034158,249640990,41606832,41606832,0,41606832,7469232182,0.0,True,False,False
55,10,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1215,iter55:pp10:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1215,2,2,7549747200,1785477757297217058,1785477757297236724,1785477757503577962,1785477757297217058,1785477757297236724,1785477757544846210,206341238,247609486,41268248,41268248,0,41268248,7471238506,0.0,True,False,False
55,10,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1217,iter55:pp10:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1217,2,2,7549747200,1785477757297293588,1785477757297644227,1785477757504669046,1785477757297293588,1785477757297644227,1785477757546074010,207024819,248429783,41404964,41404964,0,41404964,7470147422,0.0,True,False,False
55,11,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=23,iter55:pp11:dp_ag0:round0:dp_param_allgather:pg=23,16,16,98621440,1785477765003416358,1785477765004541613,1785477765012214106,1785477765003416358,1785477765004541613,1785477765013748605,7672493,9206992,1534499,1534499,0,1534499,14596677,0.0,True,False,False
55,11,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=23,iter55:pp11:dp_ag1:round1:dp_param_allgather:pg=23,16,16,98621440,1785477765151844819,1785477765160059078,1785477765167622723,1785477765151844819,1785477765160059078,1785477765169135452,7563645,9076374,1512729,1512729,0,1512729,14596677,0.0,True,False,False
55,11,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=23,iter55:pp11:dp_rs:round0:dp_grad_reduce_scatter:pg=23,16,16,3155886080,1785477756301096079,1785477756478360181,1785477756494487531,1785477756301096079,1785477756478360181,1785477756497713001,16127350,19352820,3225470,3225470,0,3225470,8243931712,0.0,True,False,False
55,11,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1219,iter55:pp11:edp_ag0:round0:expert_dp_param_allgather:pg=1219,2,2,1887436800,1785477765012162442,1785477765012225591,1785477765065688587,1785477765012162442,1785477765012225591,1785477765076381186,53462996,64155595,10692599,10692599,0,10692599,22003207,0.0,True,False,False
55,11,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1221,iter55:pp11:edp_ag0:round0:expert_dp_param_allgather:pg=1221,2,2,1887436800,1785477765012173933,1785477765012224256,1785477765067683545,1785477765012173933,1785477765012224256,1785477765078775403,55459289,66551147,11091858,11091858,0,11091858,18884142,0.0,True,False,False
55,11,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1223,iter55:pp11:edp_ag0:round0:expert_dp_param_allgather:pg=1223,2,2,1887436800,1785477765012155008,1785477765012225846,1785477765065455984,1785477765012155008,1785477765012225846,1785477765076102012,53230138,63876166,10646028,10646028,0,10646028,21076987,0.0,True,False,False
55,11,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1225,iter55:pp11:edp_ag0:round0:expert_dp_param_allgather:pg=1225,2,2,1887436800,1785477765012233817,1785477765012239202,1785477765068119500,1785477765012233817,1785477765012239202,1785477765079295560,55880298,67056358,11176060,11176060,0,11176060,18571753,0.0,True,False,False
55,11,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1227,iter55:pp11:edp_ag0:round0:expert_dp_param_allgather:pg=1227,2,2,1887436800,1785477765012162490,1785477765012224780,1785477765073002527,1785477765012162490,1785477765012224780,1785477765085158076,60777747,72933296,12155549,12155549,0,12155549,14596677,0.0,True,False,False
55,11,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1229,iter55:pp11:edp_ag0:round0:expert_dp_param_allgather:pg=1229,2,2,1887436800,1785477765012138476,1785477765012215605,1785477765065466913,1785477765012138476,1785477765012215605,1785477765076117175,53251308,63901570,10650262,10650262,0,10650262,21411085,0.0,True,False,False
55,11,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1231,iter55:pp11:edp_ag0:round0:expert_dp_param_allgather:pg=1231,2,2,1887436800,1785477765012222438,1785477765012232106,1785477765065088264,1785477765012222438,1785477765012232106,1785477765075659496,52856158,63427390,10571232,10571232,0,10571232,21496261,0.0,True,False,False
55,11,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1233,iter55:pp11:edp_ag0:round0:expert_dp_param_allgather:pg=1233,2,2,1887436800,1785477765012207874,1785477765012225410,1785477765064547443,1785477765012207874,1785477765012225410,1785477765075011850,52322033,62786440,10464407,10464407,0,10464407,22692266,0.0,True,False,False
55,11,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1219,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1219,2,2,1887436800,1785477765167613315,1785477765167679849,1785477765221435300,1785477765167613315,1785477765167679849,1785477765232186390,53755451,64506541,10751090,10751090,0,10751090,18412959,0.0,True,False,False
55,11,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1221,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1221,2,2,1887436800,1785477765167609343,1785477765167620311,1785477765225251582,1785477765167609343,1785477765167620311,1785477765236777836,57631271,69157525,11526254,11526254,0,11526254,14596677,0.0,True,False,False
55,11,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1223,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1223,2,2,1887436800,1785477765167579684,1785477765167625945,1785477765221264560,1785477765167579684,1785477765167625945,1785477765231992283,53638615,64366338,10727723,10727723,0,10727723,18583699,0.0,True,False,False
55,11,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1225,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1225,2,2,1887436800,1785477765167605416,1785477765167634364,1785477765220827355,1785477765167605416,1785477765167634364,1785477765231465953,53192991,63831589,10638598,10638598,0,10638598,19020904,0.0,True,False,False
55,11,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1227,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1227,2,2,1887436800,1785477765167624281,1785477765167640573,1785477765222838247,1785477765167624281,1785477765167640573,1785477765233877782,55197674,66237209,11039535,11039535,0,11039535,17010012,0.0,True,False,False
55,11,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1229,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1229,2,2,1887436800,1785477765167609637,1785477765167630802,1785477765219802615,1785477765167609637,1785477765167630802,1785477765230236978,52171813,62606176,10434363,10434363,0,10434363,20045644,0.0,True,False,False
55,11,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1231,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1231,2,2,1887436800,1785477765167591484,1785477765167606024,1785477765222163425,1785477765167591484,1785477765167606024,1785477765233074905,54557401,65468881,10911480,10911480,0,10911480,17684834,0.0,True,False,False
55,11,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1233,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1233,2,2,1887436800,1785477765167626876,1785477765167670389,1785477765221962609,1785477765167626876,1785477765167670389,1785477765232821053,54292220,65150664,10858444,10858444,0,10858444,17885650,0.0,True,False,False
55,11,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1219,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1219,2,2,7549747200,1785477756512000170,1785477756512263659,1785477756730884756,1785477756512000170,1785477756512263659,1785477756774608975,218621097,262345316,43724219,43724219,0,43724219,8243931712,0.0,True,False,False
