arrival_wait_ns,group_key,service_ns,end_ns,group_size,completion_advance_ns,start_ns,group_first_start_ns,round,rank,iteration,pp_stage,group_ready_ns,group_end_ns,kind,behavior,observed_ranks,payload_bytes,dependency,dependency_lag_ns,predicted_start_ns,predicted_group_ready_ns,predicted_group_first_start_ns,service_scale,fct_group_id,fct_request_id,fct_source,oisa_collective_elapsed_ns,oisa_arrival_span_ns,oisa_tail_after_last_release_ns,predicted_collective_elapsed_ns,predicted_service_ns,predicted_group_end_ns,predicted_completion_advance_ns,completion_model,predicted_end_ns
0,expert_dp_param_allgather:pg=1223,53638615,1785477765243124349,2,0,1785477765189485734,1785477765189439473,1,186,55,11,1785477765189485734,1785477765243124349,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,12320,1785477765198872188,1785477765198872188,1785477765198825927,1.0,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1223,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1223:rel-ad31fb3d0dfd,mock_oisa_scale_1.2,64412599,46261,64366338,64412599,64366338,1785477765263238526,0,trace_group_end_lag_clamped,1785477765263238526
0,expert_dp_param_allgather:pg=1225,53192991,1785477765242646935,2,40209,1785477765189494153,1785477765189465205,1,179,55,11,1785477765189494153,1785477765242687144,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,11641,1785477765198880607,1785477765198880607,1785477765198851659,1.0,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1225,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1225:rel-ba0c49292dd4,mock_oisa_scale_1.2,63860537,28948,63831589,63860537,63831589,1785477765262712196,40209,trace_group_end_lag_clamped,1785477765262671987
28948,expert_dp_param_allgather:pg=1225,53192991,1785477765242687144,2,0,1785477765189465205,1785477765189465205,1,187,55,11,1785477765189494153,1785477765242687144,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,11160,1785477765198851659,1785477765198880607,1785477765198851659,1.0,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1225,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1225:rel-ba0c49292dd4,mock_oisa_scale_1.2,63860537,28948,63831589,63860537,63831589,1785477765262712196,0,trace_group_end_lag_clamped,1785477765262712196
0,expert_dp_param_allgather:pg=1227,55197674,1785477765244649631,2,48405,1785477765189500362,1785477765189484070,1,180,55,11,1785477765189500362,1785477765244698036,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,88800,1785477765198886816,1785477765198886816,1785477765198870524,1.0,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1227,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1227:rel-8de24ffdd0f1,mock_oisa_scale_1.2,66253501,16292,66237209,66253501,66237209,1785477765265124025,48405,trace_group_end_lag_clamped,1785477765265075620
16292,expert_dp_param_allgather:pg=1227,55197674,1785477765244698036,2,0,1785477765189484070,1785477765189484070,1,188,55,11,1785477765189500362,1785477765244698036,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,11160,1785477765198870524,1785477765198886816,1785477765198870524,1.0,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1227,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1227:rel-8de24ffdd0f1,mock_oisa_scale_1.2,66253501,16292,66237209,66253501,66237209,1785477765265124025,0,trace_group_end_lag_clamped,1785477765265124025
0,expert_dp_param_allgather:pg=1229,52171813,1785477765241662404,2,0,1785477765189490591,1785477765189469426,1,181,55,11,1785477765189490591,1785477765241662404,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,10640,1785477765198877045,1785477765198877045,1785477765198855880,1.0,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1229,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1229:rel-73585aff2c32,mock_oisa_scale_1.2,62627341,21165,62606176,62627341,62606176,1785477765261483221,0,trace_group_end_lag_clamped,1785477765261483221
21165,expert_dp_param_allgather:pg=1229,52171813,1785477765241615545,2,46859,1785477765189469426,1785477765189469426,1,189,55,11,1785477765189490591,1785477765241662404,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,11160,1785477765198855880,1785477765198877045,1785477765198855880,1.0,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1229,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1229:rel-73585aff2c32,mock_oisa_scale_1.2,62627341,21165,62606176,62627341,62606176,1785477765261483221,46859,trace_group_end_lag_clamped,1785477765261436362
0,expert_dp_param_allgather:pg=1231,54557401,1785477765244023214,2,0,1785477765189465813,1785477765189451273,1,182,55,11,1785477765189465813,1785477765244023214,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,10825,1785477765198852267,1785477765198852267,1785477765198837727,1.0,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1231,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1231:rel-5395b79215ac,mock_oisa_scale_1.2,65483421,14540,65468881,65483421,65468881,1785477765264321148,0,trace_group_end_lag_clamped,1785477765264321148
14540,expert_dp_param_allgather:pg=1231,54557401,1785477765243982312,2,40902,1785477765189451273,1785477765189451273,1,190,55,11,1785477765189465813,1785477765244023214,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,10720,1785477765198837727,1785477765198852267,1785477765198837727,1.0,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1231,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1231:rel-5395b79215ac,mock_oisa_scale_1.2,65483421,14540,65468881,65483421,65468881,1785477765264321148,40902,trace_group_end_lag_clamped,1785477765264280246
43513,expert_dp_param_allgather:pg=1233,54292220,1785477765243822398,2,0,1785477765189486665,1785477765189486665,1,183,55,11,1785477765189530178,1785477765243822398,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,11120,1785477765198873119,1785477765198916632,1785477765198873119,1.0,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1233,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1233:rel-89befdd17e6d,mock_oisa_scale_1.2,65194177,43513,65150664,65194177,65150664,1785477765264067296,0,trace_group_end_lag_clamped,1785477765264067296
0,expert_dp_param_allgather:pg=1233,54292220,1785477765243793019,2,29379,1785477765189530178,1785477765189486665,1,191,55,11,1785477765189530178,1785477765243822398,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,67480,1785477765198916632,1785477765198916632,1785477765198873119,1.0,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1233,iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1233:rel-89befdd17e6d,mock_oisa_scale_1.2,65194177,43513,65150664,65194177,65150664,1785477765264067296,29379,trace_group_end_lag_clamped,1785477765264037917
0,expert_dp_grad_reduce_scatter:pg=1219,218621097,1785477756748509346,2,0,1785477756529888249,1785477756529624760,0,176,55,11,1785477756529888249,1785477756748509346,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17886136,1785477756515489129,1785477756515489129,1785477756515225640,1.0,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1219,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1219:rel-0e021fe6ee9a,mock_oisa_scale_1.2,262608805,263489,262345316,262608805,262345316,1785477756777834445,0,trace_group_end_lag_clamped,1785477756777834445
263489,expert_dp_grad_reduce_scatter:pg=1219,218621097,1785477756748441672,2,67674,1785477756529624760,1785477756529624760,0,184,55,11,1785477756529888249,1785477756748509346,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17587005,1785477756515225640,1785477756515489129,1785477756515225640,1.0,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1219,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1219:rel-0e021fe6ee9a,mock_oisa_scale_1.2,262608805,263489,262345316,262608805,262345316,1785477756777834445,67674,trace_group_end_lag_clamped,1785477756777766771
0,expert_dp_grad_reduce_scatter:pg=1221,208904620,1785477756738649894,2,0,1785477756529745274,1785477756529726543,0,177,55,11,1785477756529745274,1785477756738649894,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17633153,1785477756515346154,1785477756515346154,1785477756515327423,1.0,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1221,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1221:rel-472d047eb652,mock_oisa_scale_1.2,250704275,18731,250685544,250704275,250685544,1785477756766031698,0,trace_group_end_lag_clamped,1785477756766031698
18731,expert_dp_grad_reduce_scatter:pg=1221,208904620,1785477756738582747,2,67147,1785477756529726543,1785477756529726543,0,185,55,11,1785477756529745274,1785477756738649894,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17744643,1785477756515327423,1785477756515346154,1785477756515327423,1.0,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1221,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1221:rel-472d047eb652,mock_oisa_scale_1.2,250704275,18731,250685544,250704275,250685544,1785477756766031698,67147,trace_group_end_lag_clamped,1785477756765964551
0,expert_dp_grad_reduce_scatter:pg=1223,214515926,1785477756744038773,2,91624,1785477756529614471,1785477756529462776,0,178,55,11,1785477756529614471,1785477756744130397,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17574444,1785477756515215351,1785477756515215351,1785477756515063656,1.0,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1223,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1223:rel-d7d72beb017b,mock_oisa_scale_1.2,257570806,151695,257419111,257570806,257419111,1785477756772634462,91624,trace_group_end_lag_clamped,1785477756772542838
151695,expert_dp_grad_reduce_scatter:pg=1223,214515926,1785477756744130397,2,0,1785477756529462776,1785477756529462776,0,186,55,11,1785477756529614471,1785477756744130397,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17476766,1785477756515063656,1785477756515215351,1785477756515063656,1.0,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1223,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1223:rel-d7d72beb017b,mock_oisa_scale_1.2,257570806,151695,257419111,257570806,257419111,1785477756772634462,0,trace_group_end_lag_clamped,1785477756772634462
484453,expert_dp_grad_reduce_scatter:pg=1225,211561721,1785477756741439446,2,57437,1785477756529450709,1785477756529450709,0,179,55,11,1785477756529935162,1785477756741496883,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17378125,1785477756515051589,1785477756515536042,1785477756515051589,1.0,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1225,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1225:rel-85f206a67b4e,mock_oisa_scale_1.2,254358518,484453,253874065,254358518,253874065,1785477756769410107,57437,trace_group_end_lag_clamped,1785477756769352670
0,expert_dp_grad_reduce_scatter:pg=1225,211561721,1785477756741496883,2,0,1785477756529935162,1785477756529450709,0,187,55,11,1785477756529935162,1785477756741496883,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17866418,1785477756515536042,1785477756515536042,1785477756515051589,1.0,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1225,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1225:rel-85f206a67b4e,mock_oisa_scale_1.2,254358518,484453,253874065,254358518,253874065,1785477756769410107,0,trace_group_end_lag_clamped,1785477756769410107
220734,expert_dp_grad_reduce_scatter:pg=1227,209739525,1785477756739744405,2,0,1785477756529784146,1785477756529784146,0,180,55,11,1785477756530004880,1785477756739744405,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17709167,1785477756515385026,1785477756515605760,1785477756515385026,1.0,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1227,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1227:rel-7dc47a22a2db,mock_oisa_scale_1.2,251908164,220734,251687430,251908164,251687430,1785477756767293190,0,trace_group_end_lag_clamped,1785477756767293190
0,expert_dp_grad_reduce_scatter:pg=1227,209739525,1785477756739660995,2,83410,1785477756530004880,1785477756529784146,0,188,55,11,1785477756530004880,1785477756739744405,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17957335,1785477756515605760,1785477756515605760,1785477756515385026,1.0,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1227,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1227:rel-7dc47a22a2db,mock_oisa_scale_1.2,251908164,220734,251687430,251908164,251687430,1785477756767293190,83410,trace_group_end_lag_clamped,1785477756767209780
0,expert_dp_grad_reduce_scatter:pg=1229,210377521,1785477756739890675,2,71745,1785477756529584899,1785477756529551925,0,181,55,11,1785477756529584899,1785477756739962420,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17571681,1785477756515185779,1785477756515185779,1785477756515152805,1.0,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1229,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1229:rel-ce0db716bc7d,mock_oisa_scale_1.2,252485999,32974,252453025,252485999,252453025,1785477756767638804,71745,trace_group_end_lag_clamped,1785477756767567059
32974,expert_dp_grad_reduce_scatter:pg=1229,210377521,1785477756739962420,2,0,1785477756529551925,1785477756529551925,0,189,55,11,1785477756529584899,1785477756739962420,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17543318,1785477756515152805,1785477756515185779,1785477756515152805,1.0,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1229,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1229:rel-ce0db716bc7d,mock_oisa_scale_1.2,252485999,32974,252453025,252485999,252453025,1785477756767638804,0,trace_group_end_lag_clamped,1785477756767638804
0,expert_dp_grad_reduce_scatter:pg=1231,212477593,1785477756742289717,2,0,1785477756529812124,1785477756529647534,0,182,55,11,1785477756529812124,1785477756742289717,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17781223,1785477756515413004,1785477756515413004,1785477756515248414,1.0,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1231,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1231:rel-9d5a7ec41342,mock_oisa_scale_1.2,255137702,164590,254973112,255137702,254973112,1785477756770386116,0,trace_group_end_lag_clamped,1785477756770386116
164590,expert_dp_grad_reduce_scatter:pg=1231,212477593,1785477756742208007,2,81710,1785477756529647534,1785477756529647534,0,190,55,11,1785477756529812124,1785477756742289717,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17544159,1785477756515248414,1785477756515413004,1785477756515248414,1.0,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1231,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1231:rel-9d5a7ec41342,mock_oisa_scale_1.2,255137702,164590,254973112,255137702,254973112,1785477756770386116,81710,trace_group_end_lag_clamped,1785477756770304406
192867,expert_dp_grad_reduce_scatter:pg=1233,212257642,1785477756742126534,2,88045,1785477756529764070,1785477756529764070,0,183,55,11,1785477756529956937,1785477756742214579,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17656349,1785477756515364950,1785477756515557817,1785477756515364950,1.0,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1233,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1233:rel-3aefa0c2bf46,mock_oisa_scale_1.2,254902037,192867,254709170,254902037,254709170,1785477756770266987,88045,trace_group_end_lag_clamped,1785477756770178942
0,expert_dp_grad_reduce_scatter:pg=1233,212257642,1785477756742214579,2,0,1785477756529956937,1785477756529764070,0,191,55,11,1785477756529956937,1785477756742214579,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17852519,1785477756515557817,1785477756515557817,1785477756515364950,1.0,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1233,iter55:pp11:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1233:rel-3aefa0c2bf46,mock_oisa_scale_1.2,254902037,192867,254709170,254902037,254709170,1785477756770266987,0,trace_group_end_lag_clamped,1785477756770266987
838416,dp_param_allgather:pg=25,7686392,1785477765034075993,16,4577,1785477765025555762,1785477765025498121,0,192,55,12,1785477765026394178,1785477765034080570,dp_ag0,dp_param_allgather,16,98621440,world_rs_done,28879505,1785477765019739439,1785477765020577855,1785477765019681798,1.0,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25:rel-398d10393c4d,mock_oisa_scale_1.2,10119727,896057,9223670,10119727,9223670,1785477765029801525,4577,trace_group_end_lag_clamped,1785477765029796948
575274,dp_param_allgather:pg=25,7686392,1785477765034080074,16,496,1785477765025818904,1785477765025498121,0,193,55,12,1785477765026394178,1785477765034080570,dp_ag0,dp_param_allgather,16,98621440,world_rs_done,29142647,1785477765020002581,1785477765020577855,1785477765019681798,1.0,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25:rel-398d10393c4d,mock_oisa_scale_1.2,10119727,896057,9223670,10119727,9223670,1785477765029801525,496,trace_group_end_lag_clamped,1785477765029801029
244387,dp_param_allgather:pg=25,7686392,1785477765034049871,16,30699,1785477765026149791,1785477765025498121,0,194,55,12,1785477765026394178,1785477765034080570,dp_ag0,dp_param_allgather,16,98621440,world_rs_done,29473534,1785477765020333468,1785477765020577855,1785477765019681798,1.0,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25:rel-398d10393c4d,mock_oisa_scale_1.2,10119727,896057,9223670,10119727,9223670,1785477765029801525,30699,trace_group_end_lag_clamped,1785477765029770826
108334,dp_param_allgather:pg=25,7686392,1785477765034080570,16,0,1785477765026285844,1785477765025498121,0,195,55,12,1785477765026394178,1785477765034080570,dp_ag0,dp_param_allgather,16,98621440,world_rs_done,29609587,1785477765020469521,1785477765020577855,1785477765019681798,1.0,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25:rel-398d10393c4d,mock_oisa_scale_1.2,10119727,896057,9223670,10119727,9223670,1785477765029801525,0,trace_group_end_lag_clamped,1785477765029801525
435270,dp_param_allgather:pg=25,7686392,1785477765034078770,16,1800,1785477765025958908,1785477765025498121,0,196,55,12,1785477765026394178,1785477765034080570,dp_ag0,dp_param_allgather,16,98621440,world_rs_done,29282651,1785477765020142585,1785477765020577855,1785477765019681798,1.0,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25:rel-398d10393c4d,mock_oisa_scale_1.2,10119727,896057,9223670,10119727,9223670,1785477765029801525,1800,trace_group_end_lag_clamped,1785477765029799725
896057,dp_param_allgather:pg=25,7686392,1785477765034022350,16,58220,1785477765025498121,1785477765025498121,0,197,55,12,1785477765026394178,1785477765034080570,dp_ag0,dp_param_allgather,16,98621440,world_rs_done,28821864,1785477765019681798,1785477765020577855,1785477765019681798,1.0,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25:rel-398d10393c4d,mock_oisa_scale_1.2,10119727,896057,9223670,10119727,9223670,1785477765029801525,58220,trace_group_end_lag_clamped,1785477765029743305
858283,dp_param_allgather:pg=25,7686392,1785477765034036009,16,44561,1785477765025535895,1785477765025498121,0,198,55,12,1785477765026394178,1785477765034080570,dp_ag0,dp_param_allgather,16,98621440,world_rs_done,28859638,1785477765019719572,1785477765020577855,1785477765019681798,1.0,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25:rel-398d10393c4d,mock_oisa_scale_1.2,10119727,896057,9223670,10119727,9223670,1785477765029801525,44561,trace_group_end_lag_clamped,1785477765029756964
0,dp_param_allgather:pg=25,7686392,1785477765034072707,16,7863,1785477765026394178,1785477765025498121,0,199,55,12,1785477765026394178,1785477765034080570,dp_ag0,dp_param_allgather,16,98621440,world_rs_done,29717921,1785477765020577855,1785477765020577855,1785477765019681798,1.0,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25:rel-398d10393c4d,mock_oisa_scale_1.2,10119727,896057,9223670,10119727,9223670,1785477765029801525,7863,trace_group_end_lag_clamped,1785477765029793662
478727,dp_param_allgather:pg=25,7686392,1785477765034034971,16,45599,1785477765025915451,1785477765025498121,0,200,55,12,1785477765026394178,1785477765034080570,dp_ag0,dp_param_allgather,16,98621440,world_rs_done,29239194,1785477765020099128,1785477765020577855,1785477765019681798,1.0,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25:rel-398d10393c4d,mock_oisa_scale_1.2,10119727,896057,9223670,10119727,9223670,1785477765029801525,45599,trace_group_end_lag_clamped,1785477765029755926
810917,dp_param_allgather:pg=25,7686392,1785477765034048458,16,32112,1785477765025583261,1785477765025498121,0,201,55,12,1785477765026394178,1785477765034080570,dp_ag0,dp_param_allgather,16,98621440,world_rs_done,28907004,1785477765019766938,1785477765020577855,1785477765019681798,1.0,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25:rel-398d10393c4d,mock_oisa_scale_1.2,10119727,896057,9223670,10119727,9223670,1785477765029801525,32112,trace_group_end_lag_clamped,1785477765029769413
545693,dp_param_allgather:pg=25,7686392,1785477765033993636,16,86934,1785477765025848485,1785477765025498121,0,202,55,12,1785477765026394178,1785477765034080570,dp_ag0,dp_param_allgather,16,98621440,world_rs_done,29172228,1785477765020032162,1785477765020577855,1785477765019681798,1.0,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25:rel-398d10393c4d,mock_oisa_scale_1.2,10119727,896057,9223670,10119727,9223670,1785477765029801525,86934,trace_group_end_lag_clamped,1785477765029714591
750629,dp_param_allgather:pg=25,7686392,1785477765034033619,16,46951,1785477765025643549,1785477765025498121,0,203,55,12,1785477765026394178,1785477765034080570,dp_ag0,dp_param_allgather,16,98621440,world_rs_done,28967292,1785477765019827226,1785477765020577855,1785477765019681798,1.0,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25:rel-398d10393c4d,mock_oisa_scale_1.2,10119727,896057,9223670,10119727,9223670,1785477765029801525,46951,trace_group_end_lag_clamped,1785477765029754574
584420,dp_param_allgather:pg=25,7686392,1785477765034005644,16,74926,1785477765025809758,1785477765025498121,0,204,55,12,1785477765026394178,1785477765034080570,dp_ag0,dp_param_allgather,16,98621440,world_rs_done,29133501,1785477765019993435,1785477765020577855,1785477765019681798,1.0,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25:rel-398d10393c4d,mock_oisa_scale_1.2,10119727,896057,9223670,10119727,9223670,1785477765029801525,74926,trace_group_end_lag_clamped,1785477765029726599
433555,dp_param_allgather:pg=25,7686392,1785477765034059702,16,20868,1785477765025960623,1785477765025498121,0,205,55,12,1785477765026394178,1785477765034080570,dp_ag0,dp_param_allgather,16,98621440,world_rs_done,29284366,1785477765020144300,1785477765020577855,1785477765019681798,1.0,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25:rel-398d10393c4d,mock_oisa_scale_1.2,10119727,896057,9223670,10119727,9223670,1785477765029801525,20868,trace_group_end_lag_clamped,1785477765029780657
555282,dp_param_allgather:pg=25,7686392,1785477765034027799,16,52771,1785477765025838896,1785477765025498121,0,206,55,12,1785477765026394178,1785477765034080570,dp_ag0,dp_param_allgather,16,98621440,world_rs_done,29162639,1785477765020022573,1785477765020577855,1785477765019681798,1.0,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25:rel-398d10393c4d,mock_oisa_scale_1.2,10119727,896057,9223670,10119727,9223670,1785477765029801525,52771,trace_group_end_lag_clamped,1785477765029748754
492954,dp_param_allgather:pg=25,7686392,1785477765034066186,16,14384,1785477765025901224,1785477765025498121,0,207,55,12,1785477765026394178,1785477765034080570,dp_ag0,dp_param_allgather,16,98621440,world_rs_done,29224967,1785477765020084901,1785477765020577855,1785477765019681798,1.0,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25,iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25:rel-398d10393c4d,mock_oisa_scale_1.2,10119727,896057,9223670,10119727,9223670,1785477765029801525,14384,trace_group_end_lag_clamped,1785477765029787141
3380049,dp_param_allgather:pg=25,7407673,1785477765186298271,16,9013,1785477765175519562,1785477765174848195,1,192,55,12,1785477765178899611,1785477765186307284,dp_ag1,dp_param_allgather,16,98621440,same_rank_edp_ag0,87400506,1785477765182053977,1785477765185977108,1785477765181152582,1.0,iter55:pp12:dp_ag1:round1:dp_param_allgather:pg=25,iter55:pp12:dp_ag1:round1:dp_param_allgather:pg=25:rel-b7a4e66b45a6,mock_oisa_scale_1.2,13713734,4824526,8889208,13713734,8889208,1785477765194866316,9013,trace_group_end_lag_clamped,1785477765194857303
0,dp_param_allgather:pg=25,7407673,1785477765186305740,16,1544,1785477765178899611,1785477765174848195,1,193,55,12,1785477765178899611,1785477765186307284,dp_ag1,dp_param_allgather,16,98621440,same_rank_edp_ag0,88098148,1785477765185977108,1785477765185977108,1785477765181152582,1.0,iter55:pp12:dp_ag1:round1:dp_param_allgather:pg=25,iter55:pp12:dp_ag1:round1:dp_param_allgather:pg=25:rel-b7a4e66b45a6,mock_oisa_scale_1.2,13713734,4824526,8889208,13713734,8889208,1785477765194866316,1544,trace_group_end_lag_clamped,1785477765194864772
2677870,dp_param_allgather:pg=25,7407673,1785477765186295380,16,11904,1785477765176221741,1785477765174848195,1,194,55,12,1785477765178899611,1785477765186307284,dp_ag1,dp_param_allgather,16,98621440,same_rank_edp_ag0,87334034,1785477765182925195,1785477765185977108,1785477765181152582,1.0,iter55:pp12:dp_ag1:round1:dp_param_allgather:pg=25,iter55:pp12:dp_ag1:round1:dp_param_allgather:pg=25:rel-b7a4e66b45a6,mock_oisa_scale_1.2,13713734,4824526,8889208,13713734,8889208,1785477765194866316,11904,trace_group_end_lag_clamped,1785477765194854412
