iteration,rank,pp_stage,pp_lane,phase,microbatch,trace_duration_ns,adjusted_duration_ns,adjustment_ns
55,0,0,0,backward,0,413368708,413368708,0
55,0,0,0,backward,1,409000348,409000348,0
55,0,0,0,backward,2,409081770,409081770,0
55,0,0,0,backward,3,405622036,405622036,0
55,0,0,0,forward,0,161589252,161589252,0
55,0,0,0,forward,1,158603144,158603144,0
55,0,0,0,forward,2,157677108,157677108,0
55,0,0,0,forward,3,157750901,157750901,0
55,1,0,1,backward,0,413854894,413854894,0
55,1,0,1,backward,1,409464192,409464192,0
55,1,0,1,backward,2,409387874,409387874,0
55,1,0,1,backward,3,406014186,406014186,0
55,1,0,1,forward,0,162354043,162354043,0
55,1,0,1,forward,1,158392528,158392528,0
55,1,0,1,forward,2,158804120,158804120,0
55,1,0,1,forward,3,158092909,158092909,0
55,2,0,2,backward,0,411915575,411915575,0
55,2,0,2,backward,1,407204768,407204768,0
55,2,0,2,backward,2,408335072,408335072,0
55,2,0,2,backward,3,405692433,405692433,0
55,2,0,2,forward,0,163118531,163118531,0
55,2,0,2,forward,1,158527119,158527119,0
55,2,0,2,forward,2,158421699,158421699,0
55,2,0,2,forward,3,157952847,157952847,0
55,3,0,3,backward,0,411703563,411703563,0
55,3,0,3,backward,1,407515190,407515190,0
55,3,0,3,backward,2,408726173,408726173,0
55,3,0,3,backward,3,405564248,405564248,0
55,3,0,3,forward,0,160150680,160150680,0
55,3,0,3,forward,1,158449493,158449493,0
55,3,0,3,forward,2,158351031,158351031,0
55,3,0,3,forward,3,157607225,157607225,0
55,4,0,4,backward,0,413943906,413943906,0
55,4,0,4,backward,1,407633918,407633918,0
55,4,0,4,backward,2,409737246,409737246,0
55,4,0,4,backward,3,405565269,405565269,0
55,4,0,4,forward,0,162375113,162375113,0
55,4,0,4,forward,1,158199210,158199210,0
55,4,0,4,forward,2,158732385,158732385,0
55,4,0,4,forward,3,158019087,158019087,0
55,5,0,5,backward,0,412365880,412365880,0
55,5,0,5,backward,1,407591337,407591337,0
55,5,0,5,backward,2,409639400,409639400,0
55,5,0,5,backward,3,405371639,405371639,0
55,5,0,5,forward,0,162641142,162641142,0
55,5,0,5,forward,1,158179446,158179446,0
55,5,0,5,forward,2,158702362,158702362,0
55,5,0,5,forward,3,157775485,157775485,0
55,6,0,6,backward,0,414018381,414018381,0
55,6,0,6,backward,1,408283645,408283645,0
55,6,0,6,backward,2,407774096,407774096,0
55,6,0,6,backward,3,404355920,404355920,0
55,6,0,6,forward,0,162685492,162685492,0
55,6,0,6,forward,1,158713585,158713585,0
55,6,0,6,forward,2,158503392,158503392,0
55,6,0,6,forward,3,158002381,158002381,0
55,7,0,7,backward,0,414264187,414264187,0
55,7,0,7,backward,1,408347435,408347435,0
55,7,0,7,backward,2,408100795,408100795,0
55,7,0,7,backward,3,404286569,404286569,0
55,7,0,7,forward,0,162823043,162823043,0
55,7,0,7,forward,1,159115168,159115168,0
55,7,0,7,forward,2,158489424,158489424,0
55,7,0,7,forward,3,157972219,157972219,0
55,8,0,8,backward,0,409144296,409144296,0
55,8,0,8,backward,1,415586957,415586957,0
55,8,0,8,backward,2,408752065,408752065,0
55,8,0,8,backward,3,407749903,407749903,0
55,8,0,8,forward,0,160522716,160522716,0
55,8,0,8,forward,1,158446311,158446311,0
55,8,0,8,forward,2,156962937,156962937,0
55,8,0,8,forward,3,160945735,160945735,0
55,9,0,9,backward,0,409061867,409061867,0
55,9,0,9,backward,1,415421906,415421906,0
55,9,0,9,backward,2,408173792,408173792,0
55,9,0,9,backward,3,406679142,406679142,0
55,9,0,9,forward,0,160585025,160585025,0
55,9,0,9,forward,1,158651416,158651416,0
55,9,0,9,forward,2,157970854,157970854,0
55,9,0,9,forward,3,177738215,177738215,0
55,10,0,10,backward,0,411240161,411240161,0
55,10,0,10,backward,1,414986065,414986065,0
55,10,0,10,backward,2,409507841,409507841,0
55,10,0,10,backward,3,407761912,407761912,0
55,10,0,10,forward,0,160249201,160249201,0
55,10,0,10,forward,1,157700099,157700099,0
55,10,0,10,forward,2,156925936,156925936,0
55,10,0,10,forward,3,176928771,176928771,0
55,11,0,11,backward,0,410821842,410821842,0
55,11,0,11,backward,1,414670747,414670747,0
55,11,0,11,backward,2,409634467,409634467,0
55,11,0,11,backward,3,408348665,408348665,0
55,11,0,11,forward,0,160245950,160245950,0
55,11,0,11,forward,1,158282884,158282884,0
55,11,0,11,forward,2,158111983,158111983,0
55,11,0,11,forward,3,177960407,177960407,0
55,12,0,12,backward,0,409406600,409406600,0
55,12,0,12,backward,1,415816026,415816026,0
55,12,0,12,backward,2,408284985,408284985,0
55,12,0,12,backward,3,408071061,408071061,0
55,12,0,12,forward,0,160160220,160160220,0
55,12,0,12,forward,1,158277210,158277210,0
55,12,0,12,forward,2,156763033,156763033,0
55,12,0,12,forward,3,178019216,178019216,0
55,13,0,13,backward,0,409440048,409440048,0
55,13,0,13,backward,1,416184190,416184190,0
55,13,0,13,backward,2,407961485,407961485,0
55,13,0,13,backward,3,407560606,407560606,0
55,13,0,13,forward,0,160766814,160766814,0
55,13,0,13,forward,1,158544883,158544883,0
55,13,0,13,forward,2,158329108,158329108,0
55,13,0,13,forward,3,178047924,178047924,0
55,14,0,14,backward,0,409091216,409091216,0
55,14,0,14,backward,1,415018310,415018310,0
55,14,0,14,backward,2,408994674,408994674,0
55,14,0,14,backward,3,408363529,408363529,0
55,14,0,14,forward,0,160510483,160510483,0
55,14,0,14,forward,1,158341954,158341954,0
55,14,0,14,forward,2,158144393,158144393,0
55,14,0,14,forward,3,178130089,178130089,0
55,15,0,15,backward,0,409230380,409230380,0
55,15,0,15,backward,1,415305673,415305673,0
55,15,0,15,backward,2,409597141,409597141,0
55,15,0,15,backward,3,408369476,408369476,0
55,15,0,15,forward,0,160262362,160262362,0
55,15,0,15,forward,1,157631343,157631343,0
55,15,0,15,forward,2,157128677,157128677,0
55,15,0,15,forward,3,176327004,176327004,0
55,16,1,0,backward,0,723322720,723322720,0
55,16,1,0,backward,1,726633220,726633220,0
55,16,1,0,backward,2,729605174,729605174,0
55,16,1,0,backward,3,723615181,723615181,0
55,16,1,0,forward,0,325713549,325713549,0
55,16,1,0,forward,1,325843846,325843846,0
55,16,1,0,forward,2,324616519,324616519,0
55,16,1,0,forward,3,322506780,322506780,0
55,17,1,1,backward,0,724048595,724048595,0
55,17,1,1,backward,1,726441422,726441422,0
55,17,1,1,backward,2,729085062,729085062,0
55,17,1,1,backward,3,723555469,723555469,0
55,17,1,1,forward,0,325515025,325515025,0
55,17,1,1,forward,1,327128567,327128567,0
55,17,1,1,forward,2,324740499,324740499,0
55,17,1,1,forward,3,322557422,322557422,0
55,18,1,2,backward,0,725318303,725318303,0
55,18,1,2,backward,1,728329277,728329277,0
55,18,1,2,backward,2,729634181,729634181,0
55,18,1,2,backward,3,722788465,722788465,0
55,18,1,2,forward,0,325901113,325901113,0
55,18,1,2,forward,1,326703595,326703595,0
55,18,1,2,forward,2,324788121,324788121,0
55,18,1,2,forward,3,322328151,322328151,0
55,19,1,3,backward,0,722576956,722576956,0
55,19,1,3,backward,1,726421666,726421666,0
55,19,1,3,backward,2,730627177,730627177,0
55,19,1,3,backward,3,722653601,722653601,0
55,19,1,3,forward,0,325567106,325567106,0
55,19,1,3,forward,1,326748614,326748614,0
55,19,1,3,forward,2,324605876,324605876,0
55,19,1,3,forward,3,322310248,322310248,0
55,20,1,4,backward,0,724649471,724649471,0
55,20,1,4,backward,1,727344432,727344432,0
55,20,1,4,backward,2,730725656,730725656,0
55,20,1,4,backward,3,724814278,724814278,0
55,20,1,4,forward,0,325676368,325676368,0
55,20,1,4,forward,1,326755949,326755949,0
55,20,1,4,forward,2,324865285,324865285,0
55,20,1,4,forward,3,322832329,322832329,0
55,21,1,5,backward,0,724736926,724736926,0
55,21,1,5,backward,1,727185986,727185986,0
55,21,1,5,backward,2,730644947,730644947,0
55,21,1,5,backward,3,724597521,724597521,0
55,21,1,5,forward,0,325453241,325453241,0
55,21,1,5,forward,1,327052051,327052051,0
55,21,1,5,forward,2,324622604,324622604,0
55,21,1,5,forward,3,322726104,322726104,0
55,22,1,6,backward,0,723564074,723564074,0
55,22,1,6,backward,1,727944513,727944513,0
55,22,1,6,backward,2,728430438,728430438,0
55,22,1,6,backward,3,722542116,722542116,0
55,22,1,6,forward,0,325819258,325819258,0
55,22,1,6,forward,1,326591022,326591022,0
55,22,1,6,forward,2,324803510,324803510,0
55,22,1,6,forward,3,322429457,322429457,0
55,23,1,7,backward,0,724055755,724055755,0
55,23,1,7,backward,1,725748693,725748693,0
55,23,1,7,backward,2,729034974,729034974,0
55,23,1,7,backward,3,723102902,723102902,0
55,23,1,7,forward,0,325934459,325934459,0
55,23,1,7,forward,1,326557247,326557247,0
55,23,1,7,forward,2,324783138,324783138,0
55,23,1,7,forward,3,322200004,322200004,0
55,24,1,8,backward,0,723411102,723411102,0
55,24,1,8,backward,1,726431631,726431631,0
55,24,1,8,backward,2,724674383,724674383,0
55,24,1,8,backward,3,728449381,728449381,0
55,24,1,8,forward,0,324078045,324078045,0
55,24,1,8,forward,1,326341265,326341265,0
55,24,1,8,forward,2,324984844,324984844,0
55,24,1,8,forward,3,324830692,324830692,0
55,25,1,9,backward,0,723085077,723085077,0
55,25,1,9,backward,1,725982618,725982618,0
55,25,1,9,backward,2,724784918,724784918,0
55,25,1,9,backward,3,731179955,731179955,0
55,25,1,9,forward,0,324038589,324038589,0
55,25,1,9,forward,1,327408894,327408894,0
55,25,1,9,forward,2,341978114,341978114,0
55,25,1,9,forward,3,326068781,326068781,0
55,26,1,10,backward,0,724412871,724412871,0
55,26,1,10,backward,1,727195464,727195464,0
55,26,1,10,backward,2,723662166,723662166,0
55,26,1,10,backward,3,726471052,726471052,0
55,26,1,10,forward,0,323014327,323014327,0
55,26,1,10,forward,1,326391543,326391543,0
55,26,1,10,forward,2,341396484,341396484,0
55,26,1,10,forward,3,324660255,324660255,0
55,27,1,11,backward,0,724693727,724693727,0
55,27,1,11,backward,1,727591987,727591987,0
55,27,1,11,backward,2,724136540,724136540,0
55,27,1,11,backward,3,726252567,726252567,0
55,27,1,11,forward,0,323583333,323583333,0
55,27,1,11,forward,1,327854114,327854114,0
55,27,1,11,forward,2,342418790,342418790,0
55,27,1,11,forward,3,326155704,326155704,0
55,28,1,12,backward,0,725187602,725187602,0
55,28,1,12,backward,1,728226771,728226771,0
55,28,1,12,backward,2,724322416,724322416,0
55,28,1,12,backward,3,726042320,726042320,0
55,28,1,12,forward,0,325335869,325335869,0
55,28,1,12,forward,1,326161143,326161143,0
55,28,1,12,forward,2,342366164,342366164,0
55,28,1,12,forward,3,325970817,325970817,0
55,29,1,13,backward,0,724799343,724799343,0
55,29,1,13,backward,1,727135113,727135113,0
55,29,1,13,backward,2,725091849,725091849,0
55,29,1,13,backward,3,726413918,726413918,0
55,29,1,13,forward,0,323975327,323975327,0
55,29,1,13,forward,1,327687224,327687224,0
55,29,1,13,forward,2,342398096,342398096,0
55,29,1,13,forward,3,326074928,326074928,0
55,30,1,14,backward,0,724024929,724024929,0
55,30,1,14,backward,1,727277032,727277032,0
55,30,1,14,backward,2,723975230,723975230,0
55,30,1,14,backward,3,726383803,726383803,0
55,30,1,14,forward,0,323694294,323694294,0
55,30,1,14,forward,1,327495287,327495287,0
55,30,1,14,forward,2,342348735,342348735,0
55,30,1,14,forward,3,325993802,325993802,0
55,31,1,15,backward,0,722742326,722742326,0
55,31,1,15,backward,1,725954529,725954529,0
55,31,1,15,backward,2,725017541,725017541,0
55,31,1,15,backward,3,727660960,727660960,0
55,31,1,15,forward,0,322851890,322851890,0
55,31,1,15,forward,1,326367804,326367804,0
55,31,1,15,forward,2,340586585,340586585,0
55,31,1,15,forward,3,323879473,323879473,0
55,32,2,0,backward,0,713874991,713874991,0
55,32,2,0,backward,1,708073448,708073448,0
55,32,2,0,backward,2,708298114,708298114,0
55,32,2,0,backward,3,702010904,702010904,0
55,32,2,0,forward,0,320464416,320464416,0
55,32,2,0,forward,1,322897802,322897802,0
55,32,2,0,forward,2,463063797,463063797,0
55,32,2,0,forward,3,317260240,317260240,0
55,33,2,1,backward,0,714710164,714710164,0
55,33,2,1,backward,1,708560055,708560055,0
55,33,2,1,backward,2,708788739,708788739,0
55,33,2,1,backward,3,702320883,702320883,0
55,33,2,1,forward,0,321293857,321293857,0
55,33,2,1,forward,1,322714683,322714683,0
55,33,2,1,forward,2,463329480,463329480,0
55,33,2,1,forward,3,317554962,317554962,0
55,34,2,2,backward,0,714676006,714676006,0
55,34,2,2,backward,1,708501772,708501772,0
55,34,2,2,backward,2,708144580,708144580,0
55,34,2,2,backward,3,703259386,703259386,0
55,34,2,2,forward,0,321107652,321107652,0
55,34,2,2,forward,1,322529796,322529796,0
55,34,2,2,forward,2,462902700,462902700,0
55,34,2,2,forward,3,317353091,317353091,0
55,35,2,3,backward,0,712698562,712698562,0
55,35,2,3,backward,1,708582526,708582526,0
55,35,2,3,backward,2,708342108,708342108,0
55,35,2,3,backward,3,702703290,702703290,0
55,35,2,3,forward,0,321214981,321214981,0
55,35,2,3,forward,1,322570051,322570051,0
55,35,2,3,forward,2,463086946,463086946,0
55,35,2,3,forward,3,317342751,317342751,0
55,36,2,4,backward,0,713425099,713425099,0
55,36,2,4,backward,1,708489336,708489336,0
55,36,2,4,backward,2,708909728,708909728,0
55,36,2,4,backward,3,702826607,702826607,0
55,36,2,4,forward,0,321407399,321407399,0
55,36,2,4,forward,1,323013672,323013672,0
55,36,2,4,forward,2,463738954,463738954,0
55,36,2,4,forward,3,317187034,317187034,0
55,37,2,5,backward,0,714076982,714076982,0
55,37,2,5,backward,1,709585760,709585760,0
55,37,2,5,backward,2,709486438,709486438,0
55,37,2,5,backward,3,703017508,703017508,0
55,37,2,5,forward,0,321698507,321698507,0
55,37,2,5,forward,1,322687048,322687048,0
55,37,2,5,forward,2,463387493,463387493,0
55,37,2,5,forward,3,317574260,317574260,0
55,38,2,6,backward,0,715010326,715010326,0
55,38,2,6,backward,1,709015022,709015022,0
55,38,2,6,backward,2,708397152,708397152,0
55,38,2,6,backward,3,702727586,702727586,0
55,38,2,6,forward,0,321303831,321303831,0
55,38,2,6,forward,1,322760581,322760581,0
55,38,2,6,forward,2,463241284,463241284,0
55,38,2,6,forward,3,317393778,317393778,0
55,39,2,7,backward,0,715616797,715616797,0
55,39,2,7,backward,1,709004081,709004081,0
55,39,2,7,backward,2,709105723,709105723,0
55,39,2,7,backward,3,702791125,702791125,0
55,39,2,7,forward,0,321146362,321146362,0
55,39,2,7,forward,1,322703947,322703947,0
55,39,2,7,forward,2,463087700,463087700,0
55,39,2,7,forward,3,317177844,317177844,0
55,40,2,8,backward,0,705553705,705553705,0
55,40,2,8,backward,1,759496794,759496794,0
55,40,2,8,backward,2,708930798,708930798,0
55,40,2,8,backward,3,705443759,705443759,0
55,40,2,8,forward,0,343064070,343064070,0
55,40,2,8,forward,1,319534447,319534447,0
55,40,2,8,forward,2,318726903,318726903,0
55,40,2,8,forward,3,345615913,345615913,0
55,41,2,9,backward,0,706004888,706004888,0
55,41,2,9,backward,1,759368744,759368744,0
55,41,2,9,backward,2,709343747,709343747,0
55,41,2,9,backward,3,706355801,706355801,0
55,41,2,9,forward,0,344019542,344019542,0
55,41,2,9,forward,1,336601414,336601414,0
55,41,2,9,forward,2,319990034,319990034,0
55,41,2,9,forward,3,347276601,347276601,0
55,42,2,10,backward,0,706039766,706039766,0
55,42,2,10,backward,1,759121404,759121404,0
55,42,2,10,backward,2,710198626,710198626,0
55,42,2,10,backward,3,705302073,705302073,0
55,42,2,10,forward,0,343797396,343797396,0
55,42,2,10,forward,1,336288850,336288850,0
55,42,2,10,forward,2,319177817,319177817,0
55,42,2,10,forward,3,346563252,346563252,0
55,43,2,11,backward,0,706848719,706848719,0
55,43,2,11,backward,1,761199404,761199404,0
55,43,2,11,backward,2,709189352,709189352,0
55,43,2,11,backward,3,705596229,705596229,0
55,43,2,11,forward,0,344447227,344447227,0
55,43,2,11,forward,1,336810023,336810023,0
55,43,2,11,forward,2,319937965,319937965,0
55,43,2,11,forward,3,346840231,346840231,0
55,44,2,12,backward,0,705234864,705234864,0
55,44,2,12,backward,1,759784360,759784360,0
55,44,2,12,backward,2,709556755,709556755,0
55,44,2,12,backward,3,705855503,705855503,0
55,44,2,12,forward,0,342805226,342805226,0
55,44,2,12,forward,1,336815772,336815772,0
55,44,2,12,forward,2,319828751,319828751,0
55,44,2,12,forward,3,346895336,346895336,0
55,45,2,13,backward,0,705350314,705350314,0
55,45,2,13,backward,1,759336132,759336132,0
55,45,2,13,backward,2,709282157,709282157,0
55,45,2,13,backward,3,704805367,704805367,0
55,45,2,13,forward,0,344249216,344249216,0
55,45,2,13,forward,1,336700852,336700852,0
55,45,2,13,forward,2,320534369,320534369,0
55,45,2,13,forward,3,347051594,347051594,0
55,46,2,14,backward,0,704734916,704734916,0
55,46,2,14,backward,1,759298745,759298745,0
55,46,2,14,backward,2,707772770,707772770,0
55,46,2,14,backward,3,705172212,705172212,0
55,46,2,14,forward,0,344253596,344253596,0
55,46,2,14,forward,1,336631974,336631974,0
55,46,2,14,forward,2,320034246,320034246,0
55,46,2,14,forward,3,346572618,346572618,0
55,47,2,15,backward,0,704756501,704756501,0
55,47,2,15,backward,1,758514063,758514063,0
55,47,2,15,backward,2,708123079,708123079,0
55,47,2,15,backward,3,704986549,704986549,0
55,47,2,15,forward,0,343723051,343723051,0
55,47,2,15,forward,1,335519137,335519137,0
55,47,2,15,forward,2,318570530,318570530,0
55,47,2,15,forward,3,345570266,345570266,0
55,48,3,0,backward,0,710975746,710975746,0
55,48,3,0,backward,1,704069463,704069463,0
55,48,3,0,backward,2,722411329,722411329,0
55,48,3,0,backward,3,718544047,718544047,0
55,48,3,0,forward,0,317327036,317327036,0
55,48,3,0,forward,1,314210059,314210059,0
55,48,3,0,forward,2,315324274,315324274,0
55,48,3,0,forward,3,334028881,334028881,0
55,49,3,1,backward,0,709627154,709627154,0
55,49,3,1,backward,1,703394040,703394040,0
55,49,3,1,backward,2,723820297,723820297,0
55,49,3,1,backward,3,718006043,718006043,0
55,49,3,1,forward,0,317401591,317401591,0
55,49,3,1,forward,1,314177267,314177267,0
55,49,3,1,forward,2,315252328,315252328,0
55,49,3,1,forward,3,333880412,333880412,0
55,50,3,2,backward,0,708158465,708158465,0
55,50,3,2,backward,1,704332102,704332102,0
55,50,3,2,backward,2,723807019,723807019,0
55,50,3,2,backward,3,717324928,717324928,0
55,50,3,2,forward,0,317460192,317460192,0
55,50,3,2,forward,1,314470751,314470751,0
55,50,3,2,forward,2,315382705,315382705,0
55,50,3,2,forward,3,334179539,334179539,0
55,51,3,3,backward,0,708260929,708260929,0
55,51,3,3,backward,1,704767534,704767534,0
55,51,3,3,backward,2,723795827,723795827,0
55,51,3,3,backward,3,717118801,717118801,0
55,51,3,3,forward,0,317311242,317311242,0
55,51,3,3,forward,1,314443434,314443434,0
55,51,3,3,forward,2,315302091,315302091,0
55,51,3,3,forward,3,334042307,334042307,0
55,52,3,4,backward,0,710320230,710320230,0
55,52,3,4,backward,1,704350871,704350871,0
55,52,3,4,backward,2,724224207,724224207,0
55,52,3,4,backward,3,717418268,717418268,0
55,52,3,4,forward,0,317215823,317215823,0
55,52,3,4,forward,1,314164286,314164286,0
55,52,3,4,forward,2,315033668,315033668,0
55,52,3,4,forward,3,333987697,333987697,0
55,53,3,5,backward,0,710329686,710329686,0
55,53,3,5,backward,1,705321731,705321731,0
55,53,3,5,backward,2,724855887,724855887,0
55,53,3,5,backward,3,718991202,718991202,0
55,53,3,5,forward,0,317248640,317248640,0
55,53,3,5,forward,1,314307097,314307097,0
55,53,3,5,forward,2,315327816,315327816,0
55,53,3,5,forward,3,334077421,334077421,0
55,54,3,6,backward,0,709544078,709544078,0
55,54,3,6,backward,1,704132507,704132507,0
55,54,3,6,backward,2,724015614,724015614,0
55,54,3,6,backward,3,716424301,716424301,0
55,54,3,6,forward,0,317208093,317208093,0
55,54,3,6,forward,1,314225649,314225649,0
55,54,3,6,forward,2,315106267,315106267,0
55,54,3,6,forward,3,333999969,333999969,0
55,55,3,7,backward,0,708586805,708586805,0
55,55,3,7,backward,1,703310895,703310895,0
55,55,3,7,backward,2,723413657,723413657,0
55,55,3,7,backward,3,716272541,716272541,0
55,55,3,7,forward,0,316883160,316883160,0
55,55,3,7,forward,1,314413420,314413420,0
55,55,3,7,forward,2,315358224,315358224,0
55,55,3,7,forward,3,334144418,334144418,0
55,56,3,8,backward,0,724578053,724578053,0
55,56,3,8,backward,1,699315369,699315369,0
55,56,3,8,backward,2,695495362,695495362,0
55,56,3,8,backward,3,693326497,693326497,0
55,56,3,8,forward,0,390964342,390964342,0
55,56,3,8,forward,1,352362420,352362420,0
55,56,3,8,forward,2,337077225,337077225,0
55,56,3,8,forward,3,325432908,325432908,0
55,57,3,9,backward,0,724522813,724522813,0
55,57,3,9,backward,1,697833694,697833694,0
55,57,3,9,backward,2,693147490,693147490,0
55,57,3,9,backward,3,692285588,692285588,0
55,57,3,9,forward,0,407287929,407287929,0
55,57,3,9,forward,1,353044302,353044302,0
55,57,3,9,forward,2,337534925,337534925,0
55,57,3,9,forward,3,324992479,324992479,0
55,58,3,10,backward,0,725177196,725177196,0
55,58,3,10,backward,1,697544256,697544256,0
55,58,3,10,backward,2,693095897,693095897,0
55,58,3,10,backward,3,693128984,693128984,0
55,58,3,10,forward,0,407660726,407660726,0
55,58,3,10,forward,1,352890557,352890557,0
55,58,3,10,forward,2,337585621,337585621,0
55,58,3,10,forward,3,325569034,325569034,0
55,59,3,11,backward,0,725382308,725382308,0
55,59,3,11,backward,1,697703621,697703621,0
55,59,3,11,backward,2,692393476,692393476,0
55,59,3,11,backward,3,692452250,692452250,0
55,59,3,11,forward,0,407655668,407655668,0
55,59,3,11,forward,1,352800051,352800051,0
55,59,3,11,forward,2,337458513,337458513,0
55,59,3,11,forward,3,325766938,325766938,0
55,60,3,12,backward,0,723688901,723688901,0
55,60,3,12,backward,1,697279193,697279193,0
55,60,3,12,backward,2,694405186,694405186,0
55,60,3,12,backward,3,693511345,693511345,0
55,60,3,12,forward,0,407593160,407593160,0
55,60,3,12,forward,1,352757531,352757531,0
55,60,3,12,forward,2,337635667,337635667,0
55,60,3,12,forward,3,325822748,325822748,0
55,61,3,13,backward,0,727483165,727483165,0
55,61,3,13,backward,1,696942813,696942813,0
55,61,3,13,backward,2,692358910,692358910,0
55,61,3,13,backward,3,692687292,692687292,0
55,61,3,13,forward,0,407340540,407340540,0
55,61,3,13,forward,1,352990249,352990249,0
55,61,3,13,forward,2,337763932,337763932,0
55,61,3,13,forward,3,325401629,325401629,0
55,62,3,14,backward,0,724177627,724177627,0
55,62,3,14,backward,1,696567072,696567072,0
55,62,3,14,backward,2,692513288,692513288,0
55,62,3,14,backward,3,692622446,692622446,0
55,62,3,14,forward,0,407397044,407397044,0
55,62,3,14,forward,1,352766507,352766507,0
55,62,3,14,forward,2,337332374,337332374,0
55,62,3,14,forward,3,325745302,325745302,0
55,63,3,15,backward,0,724779119,724779119,0
55,63,3,15,backward,1,696601969,696601969,0
55,63,3,15,backward,2,692361837,692361837,0
55,63,3,15,backward,3,692214009,692214009,0
55,63,3,15,forward,0,407335434,407335434,0
55,63,3,15,forward,1,352268259,352268259,0
55,63,3,15,forward,2,336898821,336898821,0
55,63,3,15,forward,3,325639331,325639331,0
55,64,4,0,backward,0,698360632,698360632,0
55,64,4,0,backward,1,698257239,698257239,0
55,64,4,0,backward,2,694031904,694031904,0
55,64,4,0,backward,3,692635714,692635714,0
55,64,4,0,forward,0,335385833,335385833,0
55,64,4,0,forward,1,317320688,317320688,0
55,64,4,0,forward,2,315835668,315835668,0
55,64,4,0,forward,3,313494294,313494294,0
55,65,4,1,backward,0,698965662,698965662,0
55,65,4,1,backward,1,697965310,697965310,0
55,65,4,1,backward,2,693616489,693616489,0
55,65,4,1,backward,3,694805746,694805746,0
55,65,4,1,forward,0,335354105,335354105,0
55,65,4,1,forward,1,317322447,317322447,0
55,65,4,1,forward,2,315647993,315647993,0
55,65,4,1,forward,3,313375452,313375452,0
55,66,4,2,backward,0,698838071,698838071,0
55,66,4,2,backward,1,698272799,698272799,0
55,66,4,2,backward,2,694020428,694020428,0
55,66,4,2,backward,3,695596165,695596165,0
55,66,4,2,forward,0,335369318,335369318,0
55,66,4,2,forward,1,317350065,317350065,0
55,66,4,2,forward,2,315704777,315704777,0
55,66,4,2,forward,3,313287854,313287854,0
55,67,4,3,backward,0,698688013,698688013,0
55,67,4,3,backward,1,699437675,699437675,0
55,67,4,3,backward,2,695240320,695240320,0
55,67,4,3,backward,3,696650922,696650922,0
55,67,4,3,forward,0,335489146,335489146,0
55,67,4,3,forward,1,317417308,317417308,0
55,67,4,3,forward,2,315882435,315882435,0
55,67,4,3,forward,3,313640307,313640307,0
55,68,4,4,backward,0,698583552,698583552,0
55,68,4,4,backward,1,697564396,697564396,0
55,68,4,4,backward,2,692924578,692924578,0
55,68,4,4,backward,3,695952088,695952088,0
55,68,4,4,forward,0,335532539,335532539,0
55,68,4,4,forward,1,317110620,317110620,0
55,68,4,4,forward,2,315926438,315926438,0
55,68,4,4,forward,3,313630016,313630016,0
55,69,4,5,backward,0,698078978,698078978,0
55,69,4,5,backward,1,697627060,697627060,0
55,69,4,5,backward,2,692853186,692853186,0
55,69,4,5,backward,3,697276653,697276653,0
55,69,4,5,forward,0,334756175,334756175,0
55,69,4,5,forward,1,316211485,316211485,0
55,69,4,5,forward,2,315428158,315428158,0
55,69,4,5,forward,3,313086578,313086578,0
55,70,4,6,backward,0,698286851,698286851,0
55,70,4,6,backward,1,698393471,698393471,0
55,70,4,6,backward,2,693197078,693197078,0
55,70,4,6,backward,3,695539539,695539539,0
55,70,4,6,forward,0,335395640,335395640,0
55,70,4,6,forward,1,317119227,317119227,0
55,70,4,6,forward,2,315756139,315756139,0
55,70,4,6,forward,3,313313837,313313837,0
55,71,4,7,backward,0,698145511,698145511,0
55,71,4,7,backward,1,698528081,698528081,0
55,71,4,7,backward,2,693492231,693492231,0
55,71,4,7,backward,3,695510955,695510955,0
55,71,4,7,forward,0,335536124,335536124,0
55,71,4,7,forward,1,317012606,317012606,0
55,71,4,7,forward,2,316091985,316091985,0
55,71,4,7,forward,3,313455068,313455068,0
55,72,4,8,backward,0,700985895,700985895,0
55,72,4,8,backward,1,698568231,698568231,0
55,72,4,8,backward,2,699585132,699585132,0
55,72,4,8,backward,3,699468923,699468923,0
55,72,4,8,forward,0,318229619,318229619,0
55,72,4,8,forward,1,318093287,318093287,0
55,72,4,8,forward,2,317497812,317497812,0
55,72,4,8,forward,3,329098172,329098172,0
55,73,4,9,backward,0,700631752,700631752,0
55,73,4,9,backward,1,698733970,698733970,0
55,73,4,9,backward,2,699928100,699928100,0
55,73,4,9,backward,3,699446892,699446892,0
55,73,4,9,forward,0,318604590,318604590,0
55,73,4,9,forward,1,318088662,318088662,0
55,73,4,9,forward,2,316967419,316967419,0
55,73,4,9,forward,3,329779237,329779237,0
55,74,4,10,backward,0,702540184,702540184,0
55,74,4,10,backward,1,698975655,698975655,0
55,74,4,10,backward,2,700026138,700026138,0
55,74,4,10,backward,3,699399631,699399631,0
55,74,4,10,forward,0,318494355,318494355,0
55,74,4,10,forward,1,318168071,318168071,0
55,74,4,10,forward,2,317245410,317245410,0
55,74,4,10,forward,3,318017339,318017339,0
55,75,4,11,backward,0,701766665,701766665,0
55,75,4,11,backward,1,699047139,699047139,0
55,75,4,11,backward,2,700397786,700397786,0
55,75,4,11,backward,3,699414142,699414142,0
55,75,4,11,forward,0,318532599,318532599,0
55,75,4,11,forward,1,318157683,318157683,0
