iteration,rank,pp_stage,pp_lane,phase,microbatch,trace_duration_ns,adjusted_duration_ns,adjustment_ns
55,199,12,7,forward,1,307334813,196654963,-110679850
55,199,12,7,forward,2,312500895,199960595,-112540300
55,199,12,7,forward,3,308291435,197267079,-111024356
55,200,12,8,backward,0,686360022,465069791,-221290231
55,200,12,8,backward,1,683462299,463106327,-220355972
55,200,12,8,backward,2,678314481,459618224,-218696257
55,200,12,8,backward,3,675390725,457637119,-217753606
55,200,12,8,forward,0,311522497,199538609,-111983888
55,200,12,8,forward,1,307892110,197213247,-110678863
55,200,12,8,forward,2,308190260,197404221,-110786039
55,200,12,8,forward,3,308257959,197447584,-110810375
55,201,12,9,backward,0,687408996,465858062,-221550934
55,201,12,9,backward,1,682764447,462710444,-220054003
55,201,12,9,backward,2,677780855,459333057,-218447798
55,201,12,9,backward,3,675152116,457551557,-217600559
55,201,12,9,forward,0,312358718,200262402,-112096316
55,201,12,9,forward,1,308032253,197488578,-110543675
55,201,12,9,forward,2,308379226,197711033,-110668193
55,201,12,9,forward,3,308056032,197503823,-110552209
55,202,12,10,backward,0,685766884,467151403,-218615481
55,202,12,10,backward,1,683143695,465364460,-217779235
55,202,12,10,backward,2,677960209,461833416,-216126793
55,202,12,10,backward,3,676025926,460515763,-215510163
55,202,12,10,forward,0,312185722,201319123,-110866599
55,202,12,10,forward,1,307657483,198398999,-109258484
55,202,12,10,forward,2,308044191,198648375,-109395816
55,202,12,10,forward,3,308240065,198774689,-109465376
55,203,12,11,backward,0,687020202,468409125,-218611077
55,203,12,11,backward,1,683525351,466026342,-217499009
55,203,12,11,backward,2,678116598,462338664,-215777934
55,203,12,11,backward,3,676861835,461483168,-215378667
55,203,12,11,forward,0,311875093,201110322,-110764771
55,203,12,11,forward,1,307810299,198489169,-109321130
55,203,12,11,forward,2,308193960,198736570,-109457390
55,203,12,11,forward,3,308376427,198854233,-109522194
55,204,12,12,backward,0,685969653,468430754,-217538899
55,204,12,12,backward,1,683168504,466517923,-216650581
55,204,12,12,backward,2,678287830,463185038,-215102792
55,204,12,12,backward,3,675519296,461294478,-214224818
55,204,12,12,forward,0,312249350,201871355,-110377995
55,204,12,12,forward,1,307899339,199059043,-108840296
55,204,12,12,forward,2,308100407,199189035,-108911372
55,204,12,12,forward,3,308454619,199418036,-109036583
55,205,12,13,backward,0,686531084,468812184,-217718900
55,205,12,13,backward,1,683067864,466447252,-216620612
55,205,12,13,backward,2,677808269,462855627,-214952642
55,205,12,13,backward,3,675546804,461311338,-214235466
55,205,12,13,forward,0,311821981,201536989,-110284992
55,205,12,13,forward,1,307991479,199061256,-108930223
55,205,12,13,forward,2,308038988,199091963,-108947025
55,205,12,13,forward,3,308324591,199276554,-109048037
55,206,12,14,backward,0,685844119,466733917,-219110202
55,206,12,14,backward,1,681846694,464013571,-217833123
55,206,12,14,backward,2,678250152,461566035,-216684117
55,206,12,14,backward,3,677396032,460984785,-216411247
55,206,12,14,forward,0,312402044,201177400,-111224644
55,206,12,14,forward,1,308040192,198368501,-109671691
55,206,12,14,forward,2,308217546,198482711,-109734835
55,206,12,14,forward,3,308465318,198642269,-109823049
55,207,12,15,backward,0,686961719,467071334,-219890385
55,207,12,15,backward,1,682232262,463855735,-218376527
55,207,12,15,backward,2,677432828,460592557,-216840271
55,207,12,15,backward,3,675971109,459598721,-216372388
55,207,12,15,forward,0,311624708,200442488,-111182220
55,207,12,15,forward,1,307713419,197926678,-109786741
55,207,12,15,forward,2,307920960,198060172,-109860788
55,207,12,15,forward,3,308063534,198151878,-109911656
55,208,13,0,backward,0,689479242,468455130,-221024112
55,208,13,0,backward,1,685879125,466009091,-219870034
55,208,13,0,backward,2,690962929,469463196,-221499733
55,208,13,0,backward,3,681167081,462807571,-218359510
55,208,13,0,forward,0,315061449,202706823,-112354626
55,208,13,0,forward,1,309526453,199145671,-110380782
55,208,13,0,forward,2,311080135,200145292,-110934843
55,208,13,0,forward,3,313348583,201604785,-111743798
55,209,13,1,backward,0,688020039,467355323,-220664716
55,209,13,1,backward,1,685961032,465956690,-220004342
55,209,13,1,backward,2,690644864,469138303,-221506561
55,209,13,1,backward,3,682171653,463382656,-218788997
55,209,13,1,forward,0,315536950,202981737,-112555213
55,209,13,1,forward,1,309479588,199085097,-110394491
55,209,13,1,forward,2,311286207,200247277,-111038930
55,209,13,1,forward,3,312902960,201287318,-111615642
55,210,13,2,backward,0,690240794,472443912,-217796882
55,210,13,2,backward,1,687240114,470390060,-216850054
55,210,13,2,backward,2,693004082,474335279,-218668803
55,210,13,2,backward,3,681784410,466655835,-215128575
55,210,13,2,forward,0,315274665,204312103,-110962562
55,210,13,2,forward,1,309492755,200565167,-108927588
55,210,13,2,forward,2,311363536,201777516,-109586020
55,210,13,2,forward,3,311419131,201813544,-109605587
55,211,13,3,backward,0,687967944,470315531,-217652413
55,211,13,3,backward,1,685259869,468464209,-216795660
55,211,13,3,backward,2,691272956,472574936,-218698020
55,211,13,3,backward,3,680535062,465234189,-215300873
55,211,13,3,forward,0,315188509,204319473,-110869036
55,211,13,3,forward,1,309383146,200556173,-108826973
55,211,13,3,forward,2,311144119,201697716,-109446403
55,211,13,3,forward,3,312675283,202690286,-109984997
55,212,13,4,backward,0,687771252,471025098,-216746154
55,212,13,4,backward,1,684749737,468955792,-215793945
55,212,13,4,backward,2,691889625,473845595,-218044030
55,212,13,4,backward,3,681323415,466609250,-214714165
55,212,13,4,forward,0,314934722,204300875,-110633847
55,212,13,4,forward,1,308972054,200432840,-108539214
55,212,13,4,forward,2,310527035,201441570,-109085465
55,212,13,4,forward,3,312071062,202443194,-109627868
55,213,13,5,backward,0,688650638,471923739,-216726899
55,213,13,5,backward,1,686415885,470392291,-216023594
55,213,13,5,backward,2,692450856,474527982,-217922874
55,213,13,5,backward,3,681940946,467325671,-214615275
55,213,13,5,forward,0,315165345,204710461,-110454884
55,213,13,5,forward,1,309496983,201028669,-108468314
55,213,13,5,forward,2,311165582,202112480,-109053102
55,213,13,5,forward,3,313554800,203664358,-109890442
55,214,13,6,backward,0,687819648,468830172,-218989476
55,214,13,6,backward,1,685489185,467241686,-218247499
55,214,13,6,backward,2,691123066,471081840,-220041226
55,214,13,6,backward,3,680472976,463822549,-216650427
55,214,13,6,forward,0,314844629,203442368,-111402261
55,214,13,6,forward,1,309443628,199952416,-109491212
55,214,13,6,forward,2,311229161,201106170,-110122991
55,214,13,6,forward,3,314063071,202937350,-111125721
55,215,13,7,backward,0,687865613,468658141,-219207472
55,215,13,7,backward,1,685301517,466911165,-218390352
55,215,13,7,backward,2,691172020,470910870,-220261150
55,215,13,7,backward,3,679959927,463271821,-216688106
55,215,13,7,forward,0,314999352,203354110,-111645242
55,215,13,7,forward,1,309042824,199508754,-109534070
55,215,13,7,forward,2,310721288,200592320,-110128968
55,215,13,7,forward,3,312833658,201956003,-110877655
55,216,13,8,backward,0,689843903,465649974,-224193929
55,216,13,8,backward,1,698651406,471595106,-227056300
55,216,13,8,backward,2,683326373,461250590,-222075783
55,216,13,8,backward,3,682773520,460877410,-221896110
55,216,13,8,forward,0,315133033,214588679,-100544354
55,216,13,8,forward,1,460699296,313711490,-146987806
55,216,13,8,forward,2,310437863,211391520,-99046343
55,216,13,8,forward,3,315630418,214927372,-100703046
55,217,13,9,backward,0,688829324,464830979,-223998345
55,217,13,9,backward,1,698227842,471173221,-227054621
55,217,13,9,backward,2,683664127,461345436,-222318691
55,217,13,9,backward,3,682694690,460691248,-222003442
55,217,13,9,forward,0,315560076,214845741,-100714335
55,217,13,9,forward,1,460562209,313568910,-146993299
55,217,13,9,forward,2,310159895,211169085,-98990810
55,217,13,9,forward,3,315312378,214677098,-100635280
55,218,13,10,backward,0,689420254,467911166,-221509088
55,218,13,10,backward,1,698981459,474400379,-224581080
55,218,13,10,backward,2,683170897,463669713,-219501184
55,218,13,10,backward,3,681798588,462738324,-219060264
55,218,13,10,forward,0,315332753,215834132,-99498621
55,218,13,10,forward,1,460607794,315269767,-145338027
55,218,13,10,forward,2,310571127,212574967,-97996160
55,218,13,10,forward,3,315435973,215904782,-99531191
55,219,13,11,backward,0,689045107,467585880,-221459227
55,219,13,11,backward,1,698791307,474199649,-224591658
55,219,13,11,backward,2,683263762,463662660,-219601102
55,219,13,11,backward,3,682231303,462962034,-219269269
55,219,13,11,forward,0,315006533,215528633,-99477900
55,219,13,11,forward,1,460896633,315347178,-145549455
55,219,13,11,forward,2,310727737,212601065,-98126672
55,219,13,11,forward,3,315417279,215809667,-99607612
55,220,13,12,backward,0,689098768,467580638,-221518130
55,220,13,12,backward,1,698948205,474263868,-224684337
55,220,13,12,backward,2,682578413,463156320,-219422093
55,220,13,12,backward,3,682351258,463002186,-219349072
55,220,13,12,forward,0,315693795,216191760,-99502035
55,220,13,12,forward,1,460751888,315529678,-145222210
55,220,13,12,forward,2,310717045,212783608,-97933437
55,220,13,12,forward,3,316097651,216468327,-99629324
55,221,13,13,backward,0,689777955,468166156,-221611799
55,221,13,13,backward,1,700809959,475653798,-225156161
55,221,13,13,backward,2,682090335,462948413,-219141922
55,221,13,13,backward,3,682953053,463533957,-219419096
55,221,13,13,forward,0,315573035,216001001,-99572034
55,221,13,13,forward,1,460442473,315160119,-145282354
55,221,13,13,forward,2,310510269,212535678,-97974591
55,221,13,13,forward,3,316337908,216524535,-99813373
55,222,13,14,backward,0,689906646,465751148,-224155498
55,222,13,14,backward,1,698101760,471283612,-226818148
55,222,13,14,backward,2,681869504,460325329,-221544175
55,222,13,14,backward,3,682161686,460522579,-221639107
55,222,13,14,forward,0,315476885,214829280,-100647605
55,222,13,14,forward,1,460711936,313729526,-146982410
55,222,13,14,forward,2,310623791,211524484,-99099307
55,222,13,14,forward,3,315071224,214553038,-100518186
55,223,13,15,backward,0,690836582,466257775,-224578807
55,223,13,15,backward,1,698321086,471309199,-227011887
55,223,13,15,backward,2,682294226,460492389,-221801837
55,223,13,15,backward,3,681924487,460242846,-221681641
55,223,13,15,forward,0,314933020,214332133,-100600887
55,223,13,15,forward,1,460593482,313463426,-147130056
55,223,13,15,forward,2,310631207,211404473,-99226734
55,223,13,15,forward,3,314796484,214239211,-100557273
55,224,14,0,backward,0,707582549,476139755,-231442794
55,224,14,0,backward,1,678850166,456805432,-222044734
55,224,14,0,backward,2,686633255,462042755,-224590500
55,224,14,0,backward,3,685425447,461230008,-224195439
55,224,14,0,forward,0,315259120,202581358,-112677762
55,224,14,0,forward,1,308420072,198186676,-110233396
55,224,14,0,forward,2,309813534,199082097,-110731437
55,224,14,0,forward,3,308769104,198410960,-110358144
55,225,14,1,backward,0,704497657,473292926,-231204731
55,225,14,1,backward,1,678679362,455947777,-222731585
55,225,14,1,backward,2,686422848,461149977,-225272871
55,225,14,1,backward,3,685787407,460723077,-225064330
55,225,14,1,forward,0,316272238,203402044,-112870194
55,225,14,1,forward,1,309204182,198856412,-110347770
55,225,14,1,forward,2,309549623,199078574,-110471049
55,225,14,1,forward,3,308983369,198714403,-110268966
55,226,14,2,backward,0,708355762,479729316,-228626446
55,226,14,2,backward,1,678670620,459625248,-219045372
55,226,14,2,backward,2,686993849,465262100,-221731749
55,226,14,2,backward,3,686663426,465038323,-221625103
55,226,14,2,forward,0,315700783,204370037,-111330746
55,226,14,2,forward,1,308972487,200014451,-108958036
55,226,14,2,forward,2,309698668,200484546,-109214122
55,226,14,2,forward,3,307965325,199362461,-108602864
55,227,14,3,backward,0,708835847,480542254,-228293593
55,227,14,3,backward,1,678466233,459953731,-218512502
55,227,14,3,backward,2,687551238,466112744,-221438494
55,227,14,3,backward,3,687230522,465895320,-221335202
55,227,14,3,forward,0,316165477,204774559,-111390918
55,227,14,3,forward,1,309313919,200336931,-108976988
55,227,14,3,forward,2,309614968,200531915,-109083053
55,227,14,3,forward,3,308633090,199895970,-108737120
55,228,14,4,backward,0,708612916,480190178,-228422738
55,228,14,4,backward,1,679681216,460584667,-219096549
55,228,14,4,backward,2,687403118,465817400,-221585718
55,228,14,4,backward,3,689289599,467095770,-222193829
55,228,14,4,forward,0,315621230,204055747,-111565483
55,228,14,4,forward,1,308558812,199489745,-109069067
55,228,14,4,forward,2,308583861,199505940,-109077921
55,228,14,4,forward,3,307593227,198865475,-108727752
55,229,14,5,backward,0,708386236,479670308,-228715928
55,229,14,5,backward,1,678802769,459638424,-219164345
55,229,14,5,backward,2,686683476,464974696,-221708780
55,229,14,5,backward,3,687185045,465314323,-221870722
55,229,14,5,forward,0,315602041,204205575,-111396466
55,229,14,5,forward,1,308228386,199434562,-108793824
55,229,14,5,forward,2,309625058,200338257,-109286801
55,229,14,5,forward,3,308931710,199889637,-109042073
55,230,14,6,backward,0,707111501,476625841,-230485660
55,230,14,6,backward,1,678730199,457495531,-221234668
55,230,14,6,backward,2,686821129,462949192,-223871937
55,230,14,6,backward,3,686696600,462865254,-223831346
55,230,14,6,forward,0,315829075,203496252,-112332823
55,230,14,6,forward,1,309128865,199179146,-109949719
55,230,14,6,forward,2,309446610,199383876,-110062734
55,230,14,6,forward,3,308903627,199034019,-109869608
55,231,14,7,backward,0,707536164,475397473,-232138691
55,231,14,7,backward,1,678171581,455667247,-222504334
55,231,14,7,backward,2,686911234,461539468,-225371766
55,231,14,7,backward,3,686332648,461150713,-225181935
55,231,14,7,forward,0,316125820,203633039,-112492781
55,231,14,7,forward,1,309122022,199121529,-110000493
55,231,14,7,forward,2,309284914,199226456,-110058458
55,231,14,7,forward,3,308795138,198910966,-109884172
55,232,14,8,backward,0,678577680,457492425,-221085255
55,232,14,8,backward,1,689843464,465087739,-224755725
55,232,14,8,backward,2,730196802,492293684,-237903118
55,232,14,8,backward,3,695404638,468837045,-226567593
55,232,14,8,forward,0,322067593,207071639,-114995954
55,232,14,8,forward,1,312710815,201055749,-111655066
55,232,14,8,forward,2,319443809,205384692,-114059117
55,232,14,8,forward,3,328629571,211290628,-117338943
55,233,14,9,backward,0,678356570,456191019,-222165551
55,233,14,9,backward,1,691167727,464806451,-226361276
55,233,14,9,backward,2,726754575,488738408,-238016167
55,233,14,9,backward,3,685551948,461029871,-224522077
55,233,14,9,forward,0,322407369,207038043,-115369326
55,233,14,9,forward,1,313133525,201082725,-112050800
55,233,14,9,forward,2,316967494,203544758,-113422736
55,233,14,9,forward,3,327866067,210543416,-117322651
55,234,14,10,backward,0,681115848,459181203,-221934645
55,234,14,10,backward,1,691402230,466115873,-225286357
55,234,14,10,backward,2,725548917,489136211,-236412706
55,234,14,10,backward,3,695657846,468984840,-226673006
55,234,14,10,forward,0,322139592,207083666,-115055926
55,234,14,10,forward,1,312666834,200994215,-111672619
55,234,14,10,forward,2,316950578,203747970,-113202608
55,234,14,10,forward,3,328731015,211320886,-117410129
55,235,14,11,backward,0,682970482,461288959,-221681523
55,235,14,11,backward,1,693074944,468113670,-224961274
55,235,14,11,backward,2,727284147,491219102,-236065045
55,235,14,11,backward,3,697450983,471069316,-226381667
55,235,14,11,forward,0,322129315,207064822,-115064493
55,235,14,11,forward,1,312704561,201006587,-111697974
55,235,14,11,forward,2,316971327,203749265,-113222062
55,235,14,11,forward,3,328566822,211202853,-117363969
55,236,14,12,backward,0,681359573,459359343,-222000230
55,236,14,12,backward,1,691620001,466276724,-225343277
55,236,14,12,backward,2,727095598,490193680,-236901918
55,236,14,12,backward,3,694523799,468234408,-226289391
55,236,14,12,forward,0,321749939,206594556,-115155383
55,236,14,12,forward,1,312605951,200723232,-111882719
55,236,14,12,forward,2,316992400,203539756,-113452644
55,236,14,12,forward,3,329009009,211255581,-117753428
55,237,14,13,backward,0,681375114,460347564,-221027550
55,237,14,13,backward,1,691758119,467362482,-224395637
55,237,14,13,backward,2,726279422,490685608,-235593814
55,237,14,13,backward,3,695430399,469843531,-225586868
55,237,14,13,forward,0,322402741,207269751,-115132990
55,237,14,13,forward,1,312665959,201010064,-111655895
55,237,14,13,forward,2,317223489,203940058,-113283431
55,237,14,13,forward,3,329296724,211701830,-117594894
55,238,14,14,backward,0,679994220,457031010,-222963210
55,238,14,14,backward,1,691906812,465037584,-226869228
55,238,14,14,backward,2,727629628,489047250,-238582378
55,238,14,14,backward,3,693780286,466296765,-227483521
55,238,14,14,forward,0,321508849,205613064,-115895785
55,238,14,14,forward,1,312666686,199958276,-112708410
55,238,14,14,forward,2,315644171,201862454,-113781717
55,238,14,14,forward,3,328032229,209784931,-118247298
55,239,14,15,backward,0,682229730,460503437,-221726293
55,239,14,15,backward,1,691404636,466696476,-224708160
55,239,14,15,backward,2,725379181,489629213,-235749968
55,239,14,15,backward,3,693777856,468298394,-225479462
55,239,14,15,forward,0,322171374,206762144,-115409230
55,239,14,15,forward,1,312739803,200709180,-112030623
55,239,14,15,forward,2,316623267,203201497,-113421770
55,239,14,15,forward,3,327861038,210413639,-117447399
55,240,15,0,backward,0,367732634,257290290,-110442344
55,240,15,0,backward,1,365702619,255869956,-109832663
55,240,15,0,backward,2,365911231,256015915,-109895316
55,240,15,0,backward,3,370214684,259026898,-111187786
55,240,15,0,forward,0,194664375,138110942,-56553433
55,240,15,0,forward,1,193299884,137142859,-56157025
55,240,15,0,forward,2,190709364,135304931,-55404433
55,240,15,0,forward,3,189636237,134543567,-55092670
55,241,15,1,backward,0,366485200,256114074,-110371126
55,241,15,1,backward,1,364840008,254964350,-109875658
55,241,15,1,backward,2,365015961,255087313,-109928648
55,241,15,1,backward,3,368703802,257664520,-111039282
55,241,15,1,forward,0,195186815,138362125,-56824690
55,241,15,1,forward,1,190645460,135142893,-55502567
55,241,15,1,forward,2,190691043,135175206,-55515837
55,241,15,1,forward,3,189678555,134457483,-55221072
55,242,15,2,backward,0,365685350,257242494,-108442856
55,242,15,2,backward,1,365815973,257334381,-108481592
55,242,15,2,backward,2,367688373,258651527,-109036846
55,242,15,2,backward,3,371237738,261148339,-110089399
55,242,15,2,forward,0,195644175,139437039,-56207136
55,242,15,2,forward,1,193164499,137669756,-55494743
55,242,15,2,forward,2,189975921,135397233,-54578688
55,242,15,2,forward,3,189373235,134967695,-54405540
55,243,15,3,backward,0,367224511,258179345,-109045166
55,243,15,3,backward,1,365999411,257318031,-108681380
55,243,15,3,backward,2,365670128,257086526,-108583602
55,243,15,3,backward,3,369566294,259825749,-109740545
55,243,15,3,forward,0,195453774,139286133,-56167641
55,243,15,3,forward,1,193055823,137577282,-55478541
55,243,15,3,forward,2,189903476,135330827,-54572649
55,243,15,3,forward,3,189536793,135069517,-54467276
55,244,15,4,backward,0,368505402,259673183,-108832219
55,244,15,4,backward,1,365359768,257456562,-107903206
55,244,15,4,backward,2,366095521,257975022,-108120499
55,244,15,4,backward,3,369741173,260543988,-109197185
55,244,15,4,forward,0,194851747,139069131,-55782616
55,244,15,4,forward,1,192909147,137682663,-55226484
55,244,15,4,forward,2,189789899,135456401,-54333498
55,244,15,4,forward,3,189502969,135251614,-54251355
55,245,15,5,backward,0,367554451,259099431,-108455020
55,245,15,5,backward,1,365984775,257992923,-107991852
55,245,15,5,backward,2,367154492,258817489,-108337003
55,245,15,5,backward,3,370658849,261287809,-109371040
55,245,15,5,forward,0,194353174,138647237,-55705937
55,245,15,5,forward,1,192785219,137528693,-55256526
55,245,15,5,forward,2,189872444,135450784,-54421660
55,245,15,5,forward,3,189488582,135176946,-54311636
55,246,15,6,backward,0,366566122,257630693,-108935429
55,246,15,6,backward,1,368689366,259122956,-109566410
55,246,15,6,backward,2,368595198,259056773,-109538425
55,246,15,6,backward,3,369932674,259996780,-109935894
55,246,15,6,forward,0,194250145,138025829,-56224316
55,246,15,6,forward,1,192052802,136464491,-55588311
55,246,15,6,forward,2,189583415,134709850,-54873565
55,246,15,6,forward,3,189650260,134757348,-54892912
55,247,15,7,backward,0,366787251,257319362,-109467889
55,247,15,7,backward,1,366106202,256841573,-109264629
55,247,15,7,backward,2,366065592,256813083,-109252509
55,247,15,7,backward,3,369007765,258877162,-110130603
55,247,15,7,forward,0,193961722,137750386,-56211336
55,247,15,7,forward,1,192171790,136479188,-55692602
55,247,15,7,forward,2,189255806,134408274,-54847532
55,247,15,7,forward,3,189668407,134701301,-54967106
55,248,15,8,backward,0,388389815,269324709,-119065106
55,248,15,8,backward,1,372575518,258358457,-114217061
55,248,15,8,backward,2,365939067,253756482,-112182585
55,248,15,8,backward,3,365825261,253677564,-112147697
55,248,15,8,forward,0,195672471,135928425,-59744046
55,248,15,8,forward,1,189869329,131897137,-57972192
55,248,15,8,forward,2,192889558,133995209,-58894349
55,248,15,8,forward,3,193305996,134284498,-59021498
55,249,15,9,backward,0,388485651,269395096,-119090555
55,249,15,9,backward,1,372344067,258201726,-114142341
55,249,15,9,backward,2,365811703,253671863,-112139840
55,249,15,9,backward,3,365960988,253775385,-112185603
55,249,15,9,forward,0,195287353,135615026,-59672327
55,249,15,9,forward,1,189833146,131827416,-58005730
55,249,15,9,forward,2,195273067,135605105,-59667962
55,249,15,9,forward,3,190573505,132341549,-58231956
55,250,15,10,backward,0,386926326,269961634,-116964692
55,250,15,10,backward,1,373379850,260510148,-112869702
55,250,15,10,backward,2,366277618,255554864,-110722754
55,250,15,10,backward,3,366160568,255473197,-110687371
55,250,15,10,forward,0,197980919,138746008,-59234911
55,250,15,10,forward,1,191752023,134380766,-57371257
55,250,15,10,forward,2,194300412,136166690,-58133722
55,250,15,10,forward,3,192898352,135184120,-57714232
55,251,15,11,backward,0,388055203,271321785,-116733418
55,251,15,11,backward,1,374265886,261680522,-112585364
55,251,15,11,backward,2,368910025,257935792,-110974233
55,251,15,11,backward,3,368542308,257678691,-110863617
55,251,15,11,forward,0,197840142,138625667,-59214475
55,251,15,11,forward,1,191919173,134476871,-57442302
55,251,15,11,forward,2,194484795,136274591,-58210204
55,251,15,11,forward,3,192109454,134610200,-57499254
55,252,15,12,backward,0,387393905,270044428,-117349477
55,252,15,12,backward,1,371626197,259053079,-112573118
55,252,15,12,backward,2,365868337,255039391,-110828946
55,252,15,12,backward,3,365457532,254753027,-110704505
55,252,15,12,forward,0,196235428,137498752,-58736676
55,252,15,12,forward,1,192456409,134850859,-57605550
55,252,15,12,forward,2,194819495,136506632,-58312863
55,252,15,12,forward,3,193391480,135506047,-57885433
55,253,15,13,backward,0,387699565,270326458,-117373107
55,253,15,13,backward,1,371399011,258960774,-112438237
55,253,15,13,backward,2,366541747,255574009,-110967738
55,253,15,13,backward,3,365633302,254940589,-110692713
55,253,15,13,forward,0,196088762,137355295,-58733467
55,253,15,13,forward,1,192113017,134570385,-57542632
55,253,15,13,forward,2,194785120,136442126,-58342994
55,253,15,13,forward,3,193430255,135493077,-57937178
55,254,15,14,backward,0,387904825,269526108,-118378717
55,254,15,14,backward,1,371217516,257931343,-113286173
55,254,15,14,backward,2,365094917,253677205,-111417712
55,254,15,14,backward,3,366153112,254412466,-111740646
55,254,15,14,forward,0,195728118,136728111,-59000007
55,254,15,14,forward,1,192035916,134148881,-57887035
55,254,15,14,forward,2,195546062,136600934,-58945128
55,254,15,14,forward,3,193265510,135007828,-58257682
55,255,15,15,backward,0,389954613,270997363,-118957250
55,255,15,15,backward,1,371177917,257948575,-113229342
55,255,15,15,backward,2,365537551,254028826,-111508725
55,255,15,15,backward,3,365444317,253964033,-111480284
55,255,15,15,forward,0,195836738,136784662,-59052076
55,255,15,15,forward,1,192118650,134187717,-57930933
55,255,15,15,forward,2,195846010,136791139,-59054871
55,255,15,15,forward,3,193688579,135284254,-58404325
