iteration,node_id,kind,phase,microbatch,rank,pp_stage,pp_lane,src_rank,dst_rank,src_stage,dst_stage,sequence,region,duration_ns,network_service_ns,software_completion_ns,observed_start_ns,observed_end_ns,predicted_start_ns,predicted_end_ns,critical_predecessor,local_wait_ns
55,lane0:B3:s14->s13,pp_message,backward,3,-1,14,0,224,208,14,13,-1,p2p,4712346,4712346,0,,,8672169781,8676882127,rank224:B3,0
55,lane0:B2:s13->s12,pp_message,backward,2,-1,13,0,208,192,13,12,-1,p2p,4712346,4712346,0,,,8677707263,8682419609,rank208:B2,0
55,rank192:B2,compute,backward,2,192,12,0,192,192,12,12,6,cooldown,680636390,0,0,1.7854777539797135e+18,1.78547775466035e+18,8682419609,9363055999,lane0:B2:s13->s12,330505738
55,rank208:B3,compute,backward,3,208,13,0,208,208,13,13,7,cooldown,681167081,0,0,1.7854777539849083e+18,1.7854777546660754e+18,8682419609,9363586690,lane0:B2:s13->s12,4712346
55,lane0:B0:s10->s9,pp_message,backward,0,-1,10,0,160,144,10,9,-1,p2p,4712346,4712346,0,,,8713619756,8718332102,rank160:B0,0
55,rank144:B0,compute,backward,0,144,9,0,144,144,9,9,4,cooldown,702583706,0,0,1.785477754108896e+18,1.7854777548114796e+18,8718332102,9420915808,lane0:B0:s10->s9,4475288691
55,lane0:B1:s11->s10,pp_message,backward,1,-1,11,0,176,160,11,10,-1,p2p,4712346,4712346,0,,,9042530221,9047242567,rank176:B1,0
55,rank160:B1,compute,backward,1,160,10,0,160,160,10,10,5,cooldown,678613448,0,0,1.7854777544345636e+18,1.785477755113177e+18,9047242567,9725856015,lane0:B1:s11->s10,333622811
55,lane0:B2:s12->s11,pp_message,backward,2,-1,12,0,192,176,12,11,-1,p2p,4712346,4712346,0,,,9363055999,9367768345,rank192:B2,0
55,lane0:B3:s13->s12,pp_message,backward,3,-1,13,0,208,192,13,12,-1,p2p,4712346,4712346,0,,,9363586690,9368299036,rank208:B3,0
55,rank176:B2,compute,backward,2,176,11,0,176,176,11,11,6,cooldown,684445825,0,0,1.785477754760245e+18,1.7854777554446907e+18,9367768345,10052214170,lane0:B2:s12->s11,325238124
55,rank192:B3,compute,backward,3,192,12,0,192,192,12,12,7,cooldown,677663884,0,0,1.7854777547653573e+18,1.7854777554430213e+18,9368299036,10045962920,lane0:B3:s13->s12,5243037
55,lane0:B0:s9->s8,pp_message,backward,0,-1,9,0,144,128,9,8,-1,p2p,4712346,4712346,0,,,9420915808,9425628154,rank144:B0,0
55,rank128:B0,compute,backward,0,128,8,0,128,128,8,8,4,cooldown,688418883,0,0,1.7854777549111657e+18,1.7854777555995845e+18,9425628154,10114047037,lane0:B0:s9->s8,5506213642
55,lane0:B1:s10->s9,pp_message,backward,1,-1,10,0,160,144,10,9,-1,p2p,4712346,4712346,0,,,9725856015,9730568361,rank160:B1,0
55,rank144:B1,compute,backward,1,144,9,0,144,144,9,9,5,cooldown,697569038,0,0,1.7854777552121485e+18,1.7854777559097175e+18,9730568361,10428137399,lane0:B1:s10->s9,309652553
55,lane0:B3:s12->s11,pp_message,backward,3,-1,12,0,192,176,12,11,-1,p2p,4712346,4712346,0,,,10045962920,10050675266,rank192:B3,0
55,lane0:B2:s11->s10,pp_message,backward,2,-1,11,0,176,160,11,10,-1,p2p,4712346,4712346,0,,,10052214170,10056926516,rank176:B2,0
55,rank160:B2,compute,backward,2,160,10,0,160,160,10,10,6,cooldown,679387943,0,0,1.7854777555397146e+18,1.7854777562191025e+18,10056926516,10736314459,lane0:B2:s11->s10,331070501
55,rank176:B3,compute,backward,3,176,11,0,176,176,11,11,7,cooldown,679347699,0,0,1.7854777555450386e+18,1.7854777562243863e+18,10056926516,10736274215,lane0:B2:s11->s10,4712346
55,lane0:B0:s8->s7,pp_message,backward,0,-1,8,0,128,112,8,7,-1,p2p,4712346,4712346,0,,,10114047037,10118759383,rank128:B0,0
55,rank112:B0,compute,backward,0,112,7,0,112,112,7,7,4,cooldown,680071786,0,0,1.7854777556982285e+18,1.7854777563783002e+18,10118759383,10798831169,lane0:B0:s8->s7,6515051961
55,lane0:B1:s9->s8,pp_message,backward,1,-1,9,0,144,128,9,8,-1,p2p,4712346,4712346,0,,,10428137399,10432849745,rank144:B1,0
55,rank128:B1,compute,backward,1,128,8,0,128,128,8,8,5,cooldown,694382406,0,0,1.7854777560077496e+18,1.7854777567021322e+18,10432849745,11127232151,lane0:B1:s9->s8,318802708
55,lane0:B3:s11->s10,pp_message,backward,3,-1,11,0,176,160,11,10,-1,p2p,4712346,4712346,0,,,10736274215,10740986561,rank176:B3,0
55,lane0:B2:s10->s9,pp_message,backward,2,-1,10,0,160,144,10,9,-1,p2p,4712346,4712346,0,,,10736314459,10741026805,rank160:B2,0
55,rank144:B2,compute,backward,2,144,9,0,144,144,9,9,6,cooldown,700504527,0,0,1.785477756317623e+18,1.7854777570181274e+18,10741026805,11441531332,lane0:B2:s10->s9,312889406
55,rank160:B3,compute,backward,3,160,10,0,160,160,10,10,7,cooldown,679210458,0,0,1.7854777563226755e+18,1.785477757001886e+18,10741026805,11420237263,lane0:B2:s10->s9,4712346
55,lane0:B0:s7->s6,pp_message,backward,0,-1,7,0,112,96,7,6,-1,p2p,4712346,4712346,0,,,10798831169,10803543515,rank112:B0,0
55,rank96:B0,compute,backward,0,96,6,0,96,96,6,6,4,cooldown,701886074,0,0,1.7854777564781207e+18,1.7854777571800067e+18,10803543515,11505429589,lane0:B0:s7->s6,7545172180
55,lane0:B1:s8->s7,pp_message,backward,1,-1,8,0,128,112,8,7,-1,p2p,4712346,4712346,0,,,11127232151,11131944497,rank128:B1,0
55,rank112:B1,compute,backward,1,112,7,0,112,112,7,7,5,cooldown,684199077,0,0,1.7854777568004964e+18,1.7854777574846956e+18,11131944497,11816143574,lane0:B1:s8->s7,333113328
55,lane0:B3:s10->s9,pp_message,backward,3,-1,10,0,160,144,10,9,-1,p2p,4712346,4712346,0,,,11420237263,11424949609,rank160:B3,0
55,lane0:B2:s9->s8,pp_message,backward,2,-1,9,0,144,128,9,8,-1,p2p,4712346,4712346,0,,,11441531332,11446243678,rank144:B2,0
55,rank128:B2,compute,backward,2,128,8,0,128,128,8,8,6,cooldown,690228567,0,0,1.785477757117005e+18,1.7854777578072335e+18,11446243678,12136472245,lane0:B2:s9->s8,319011527
55,rank144:B3,compute,backward,3,144,9,0,144,144,9,9,7,cooldown,697907734,0,0,1.7854777571220767e+18,1.7854777578199844e+18,11446243678,12144151412,lane0:B2:s9->s8,4712346
55,lane0:B0:s6->s5,pp_message,backward,0,-1,6,0,96,80,6,5,-1,p2p,4712346,4712346,0,,,11505429589,11510141935,rank96:B0,0
55,rank80:B0,compute,backward,0,80,5,0,80,80,5,5,4,cooldown,707930208,0,0,1.78547775727951e+18,1.7854777579874404e+18,11510141935,12218072143,lane0:B0:s6->s5,8575707272
55,lane0:B1:s7->s6,pp_message,backward,1,-1,7,0,112,96,7,6,-1,p2p,4712346,4712346,0,,,11816143574,11820855920,rank112:B1,0
55,rank96:B1,compute,backward,1,96,6,0,96,96,6,6,5,cooldown,720207582,0,0,1.7854777575834035e+18,1.7854777583036111e+18,11820855920,12541063502,lane0:B1:s7->s6,315426331
55,lane0:B2:s8->s7,pp_message,backward,2,-1,8,0,128,112,8,7,-1,p2p,4712346,4712346,0,,,12136472245,12141184591,rank128:B2,0
55,rank112:B2,compute,backward,2,112,7,0,112,112,7,7,6,cooldown,684333331,0,0,1.785477757905026e+18,1.7854777585893594e+18,12141184591,12825517922,lane0:B2:s8->s7,325041017
55,lane0:B3:s9->s8,pp_message,backward,3,-1,9,0,144,128,9,8,-1,p2p,4712346,4712346,0,,,12144151412,12148863758,rank144:B3,0
55,rank128:B3,compute,backward,3,128,8,0,128,128,8,8,7,cooldown,681118304,0,0,1.785477757918473e+18,1.7854777585995912e+18,12148863758,12829982062,lane0:B3:s9->s8,12391513
55,lane0:B0:s5->s4,pp_message,backward,0,-1,5,0,80,64,5,4,-1,p2p,4712346,4712346,0,,,12218072143,12222784489,rank80:B0,0
55,rank64:B0,compute,backward,0,64,4,0,64,64,4,4,4,cooldown,698360632,0,0,1.7854777580867697e+18,1.7854777587851302e+18,12222784489,12921145121,lane0:B0:s5->s4,9624187689
55,lane0:B1:s6->s5,pp_message,backward,1,-1,6,0,96,80,6,5,-1,p2p,4712346,4712346,0,,,12541063502,12545775848,rank96:B1,0
55,rank80:B1,compute,backward,1,80,5,0,80,80,5,5,5,cooldown,704114250,0,0,1.7854777584029023e+18,1.7854777591070164e+18,12545775848,13249890098,lane0:B1:s6->s5,327703705
55,lane0:B2:s7->s6,pp_message,backward,2,-1,7,0,112,96,7,6,-1,p2p,4712346,4712346,0,,,12825517922,12830230268,rank112:B2,0
55,lane0:B3:s8->s7,pp_message,backward,3,-1,8,0,128,112,8,7,-1,p2p,4712346,4712346,0,,,12829982062,12834694408,rank128:B3,0
55,rank96:B2,compute,backward,2,96,6,0,96,96,6,6,6,cooldown,694517983,0,0,1.7854777586870943e+18,1.7854777593816123e+18,12830230268,13524748251,lane0:B2:s7->s6,289166766
55,rank112:B3,compute,backward,3,112,7,0,112,112,7,7,7,cooldown,679935068,0,0,1.7854777586977812e+18,1.7854777593777162e+18,12834694408,13514629476,lane0:B3:s8->s7,9176486
55,lane0:B0:s4->s3,pp_message,backward,0,-1,4,0,64,48,4,3,-1,p2p,4712346,4712346,0,,,12921145121,12925857467,rank64:B0,0
55,rank48:B0,compute,backward,0,48,3,0,48,48,3,3,4,cooldown,710975746,0,0,1.785477758883167e+18,1.7854777595941427e+18,12925857467,13636833213,lane0:B0:s4->s3,10645467307
55,lane0:B1:s5->s4,pp_message,backward,1,-1,5,0,80,64,5,4,-1,p2p,4712346,4712346,0,,,13249890098,13254602444,rank80:B1,0
55,rank64:B1,compute,backward,1,64,4,0,64,64,4,4,5,cooldown,698257239,0,0,1.7854777592057341e+18,1.7854777599039916e+18,13254602444,13952859683,lane0:B1:s5->s4,333457323
55,lane0:B3:s7->s6,pp_message,backward,3,-1,7,0,112,96,7,6,-1,p2p,4712346,4712346,0,,,13514629476,13519341822,rank112:B3,0
55,lane0:B2:s6->s5,pp_message,backward,2,-1,6,0,96,80,6,5,-1,p2p,4712346,4712346,0,,,13524748251,13529460597,rank96:B2,0
55,rank80:B2,compute,backward,2,80,5,0,80,80,5,5,6,cooldown,711049361,0,0,1.785477759481455e+18,1.7854777601925046e+18,13529460597,14240509958,lane0:B2:s6->s5,279570499
55,rank96:B3,compute,backward,3,96,6,0,96,96,6,6,7,cooldown,689294355,0,0,1.7854777594865953e+18,1.7854777601758897e+18,13529460597,14218754952,lane0:B2:s6->s5,4712346
55,lane0:B0:s3->s2,pp_message,backward,0,-1,3,0,48,32,3,2,-1,p2p,4712346,4712346,0,,,13636833213,13641545559,rank48:B0,0
55,rank32:B0,compute,backward,0,32,2,0,32,32,2,2,4,cooldown,713874991,0,0,1.7854777596925268e+18,1.7854777604064018e+18,13641545559,14355420550,lane0:B0:s3->s2,11699896626
55,lane0:B1:s4->s3,pp_message,backward,1,-1,4,0,64,48,4,3,-1,p2p,4712346,4712346,0,,,13952859683,13957572029,rank64:B1,0
55,rank48:B1,compute,backward,1,48,3,0,48,48,3,3,5,cooldown,704069463,0,0,1.785477760003403e+18,1.7854777607074724e+18,13957572029,14661641492,lane0:B1:s4->s3,320738816
55,lane0:B3:s6->s5,pp_message,backward,3,-1,6,0,96,80,6,5,-1,p2p,4712346,4712346,0,,,14218754952,14223467298,rank96:B3,0
55,lane0:B2:s5->s4,pp_message,backward,2,-1,5,0,80,64,5,4,-1,p2p,4712346,4712346,0,,,14240509958,14245222304,rank80:B2,0
55,rank64:B2,compute,backward,2,64,4,0,64,64,4,4,6,cooldown,694031904,0,0,1.7854777602913736e+18,1.7854777609854054e+18,14245222304,14939254208,lane0:B2:s5->s4,292362621
55,rank80:B3,compute,backward,3,80,5,0,80,80,5,5,7,cooldown,685075309,0,0,1.7854777602972224e+18,1.7854777609822976e+18,14245222304,14930297613,lane0:B2:s5->s4,4712346
55,lane0:B0:s2->s1,pp_message,backward,0,-1,2,0,32,16,2,1,-1,p2p,4712346,4712346,0,,,14355420550,14360132896,rank32:B0,0
55,rank16:B0,compute,backward,0,16,1,0,16,16,1,1,4,cooldown,723322720,0,0,1.7854777605069786e+18,1.7854777612303012e+18,14360132896,15083455616,lane0:B0:s2->s1,12881013566
55,lane0:B1:s3->s2,pp_message,backward,1,-1,3,0,48,32,3,2,-1,p2p,4712346,4712346,0,,,14661641492,14666353838,rank48:B1,0
55,rank32:B1,compute,backward,1,32,2,0,32,32,2,2,5,cooldown,708073448,0,0,1.7854777608058191e+18,1.7854777615138926e+18,14666353838,15374427286,lane0:B1:s3->s2,310933288
55,lane0:B3:s5->s4,pp_message,backward,3,-1,5,0,80,64,5,4,-1,p2p,4712346,4712346,0,,,14930297613,14935009959,rank80:B3,0
55,lane0:B2:s4->s3,pp_message,backward,2,-1,4,0,64,48,4,3,-1,p2p,4712346,4712346,0,,,14939254208,14943966554,rank64:B2,0
55,rank48:B2,compute,backward,2,48,3,0,48,48,3,3,6,cooldown,722411329,0,0,1.785477761085462e+18,1.7854777618078733e+18,14943966554,15666377883,lane0:B2:s4->s3,282325062
55,rank64:B3,compute,backward,3,64,4,0,64,64,4,4,7,cooldown,692635714,0,0,1.7854777610913142e+18,1.7854777617839498e+18,14943966554,15636602268,lane0:B2:s4->s3,4712346
55,lane0:B0:s1->s0,pp_message,backward,0,-1,1,0,16,0,1,0,-1,p2p,4712346,4712346,0,,,15083455616,15088167962,rank16:B0,0
55,rank0:B0,compute,backward,0,0,0,0,0,0,0,0,4,cooldown,413368708,0,0,1.7854777613297093e+18,1.7854777617430781e+18,15088167962,15501536670,lane0:B0:s1->s0,14438410519
55,lane0:B1:s2->s1,pp_message,backward,1,-1,2,0,32,16,2,1,-1,p2p,4712346,4712346,0,,,15374427286,15379139632,rank32:B1,0
55,rank16:B1,compute,backward,1,16,1,0,16,16,1,1,5,cooldown,726633220,0,0,1.7854777616131075e+18,1.7854777623397407e+18,15379139632,16105772852,lane0:B1:s2->s1,295684016
55,lane0:B3:s4->s3,pp_message,backward,3,-1,4,0,64,48,4,3,-1,p2p,4712346,4712346,0,,,15636602268,15641314614,rank64:B3,0
55,lane0:B2:s3->s2,pp_message,backward,2,-1,3,0,48,32,3,2,-1,p2p,4712346,4712346,0,,,15666377883,15671090229,rank48:B2,0
55,rank32:B2,compute,backward,2,32,2,0,32,32,2,2,6,cooldown,708298114,0,0,1.7854777619052275e+18,1.7854777626135258e+18,15671090229,16379388343,lane0:B2:s3->s2,296662943
55,rank48:B3,compute,backward,3,48,3,0,48,48,3,3,7,cooldown,718544047,0,0,1.785477761910423e+18,1.7854777626289672e+18,15671090229,16389634276,lane0:B2:s3->s2,4712346
55,lane0:B1:s1->s0,pp_message,backward,1,-1,1,0,16,0,1,0,-1,p2p,4712346,4712346,0,,,16105772852,16110485198,rank16:B1,0
55,rank0:B1,compute,backward,1,0,0,0,0,0,0,0,5,cooldown,409000348,0,0,1.7854777624367972e+18,1.7854777628457974e+18,16110485198,16519485546,lane0:B1:s1->s0,608948528
55,lane0:B2:s2->s1,pp_message,backward,2,-1,2,0,32,16,2,1,-1,p2p,4712346,4712346,0,,,16379388343,16384100689,rank32:B2,0
55,rank16:B2,compute,backward,2,16,1,0,16,16,1,1,6,cooldown,729605174,0,0,1.7854777627129697e+18,1.7854777634425748e+18,16384100689,17113705863,lane0:B2:s2->s1,278327837
55,lane0:B3:s3->s2,pp_message,backward,3,-1,3,0,48,32,3,2,-1,p2p,4712346,4712346,0,,,16389634276,16394346622,rank48:B3,0
55,rank32:B3,compute,backward,3,32,2,0,32,32,2,2,7,cooldown,702010904,0,0,1.785477762727031e+18,1.7854777634290422e+18,16394346622,17096357526,lane0:B3:s3->s2,14958279
55,lane0:B3:s2->s1,pp_message,backward,3,-1,2,0,32,16,2,1,-1,p2p,4712346,4712346,0,,,17096357526,17101069872,rank32:B3,0
55,lane0:B2:s1->s0,pp_message,backward,2,-1,1,0,16,0,1,0,-1,p2p,4712346,4712346,0,,,17113705863,17118418209,rank16:B2,0
55,rank0:B2,compute,backward,2,0,0,0,0,0,0,0,6,cooldown,409081770,0,0,1.7854777635405489e+18,1.7854777639496305e+18,17118418209,17527499979,lane0:B2:s1->s0,598932663
55,rank16:B3,compute,backward,3,16,1,0,16,16,1,1,7,cooldown,723615181,0,0,1.7854777635459244e+18,1.7854777642695393e+18,17118418209,17842033390,lane0:B2:s1->s0,4712346
55,lane0:B3:s1->s0,pp_message,backward,3,-1,1,0,16,0,1,0,-1,p2p,4712346,4712346,0,,,17842033390,17846745736,rank16:B3,0
55,rank0:B3,compute,backward,3,0,0,0,0,0,0,0,7,cooldown,405622036,0,0,1.785477764367348e+18,1.78547776477297e+18,17846745736,18252367772,lane0:B3:s1->s0,319245757
55,rank1:F0,compute,forward,0,1,0,1,1,1,0,0,0,warmup,162354043,0,0,1.7854777448087918e+18,1.785477744971146e+18,0,162354043,,0
55,lane1:F0:s0->s1,pp_message,forward,0,-1,0,1,1,17,0,1,-1,p2p,4712346,4712346,0,,,162354043,167066389,rank1:F0,0
55,rank17:F0,compute,forward,0,17,1,1,17,17,1,1,0,warmup,325515025,0,0,1.785477744976351e+18,1.785477745301866e+18,167066389,492581414,lane1:F0:s0->s1,167066389
55,rank1:F1,compute,forward,1,1,0,1,1,1,0,0,1,warmup,158392528,0,0,1.78547774497648e+18,1.7854777451348726e+18,167066389,325458917,lane1:F0:s0->s1,4712346
55,lane1:F1:s0->s1,pp_message,forward,1,-1,0,1,1,17,0,1,-1,p2p,4712346,4712346,0,,,325458917,330171263,rank1:F1,0
55,rank1:F2,compute,forward,2,1,0,1,1,1,0,0,2,warmup,158804120,0,0,1.7854777453120794e+18,1.7854777454708833e+18,330171263,488975383,lane1:F1:s0->s1,4712346
55,lane1:F2:s0->s1,pp_message,forward,2,-1,0,1,1,17,0,1,-1,p2p,4712346,4712346,0,,,488975383,493687729,rank1:F2,0
55,lane1:F0:s1->s2,pp_message,forward,0,-1,1,1,17,33,1,2,-1,p2p,4712346,4712346,0,,,492581414,497293760,rank17:F0,0
55,rank1:F3,compute,forward,3,1,0,1,1,1,0,0,3,warmup,158092909,0,0,1.7854777456492557e+18,1.7854777458073487e+18,493687729,651780638,lane1:F2:s0->s1,4712346
55,rank17:F1,compute,forward,1,17,1,1,17,17,1,1,1,warmup,327128567,0,0,1.7854777453119137e+18,1.7854777456390423e+18,497293760,824422327,lane1:F0:s1->s2,4712346
55,rank33:F0,compute,forward,0,33,2,1,33,33,2,2,0,warmup,321293857,0,0,1.7854777453070461e+18,1.7854777456283402e+18,497293760,818587617,lane1:F0:s1->s2,497293760
55,lane1:F3:s0->s1,pp_message,forward,3,-1,0,1,1,17,0,1,-1,p2p,4712346,4712346,0,,,651780638,656492984,rank1:F3,0
55,lane1:F0:s2->s3,pp_message,forward,0,-1,2,1,33,49,2,3,-1,p2p,4712346,4712346,0,,,818587617,823299963,rank33:F0,0
55,rank49:F0,compute,forward,0,49,3,1,49,49,3,3,0,warmup,317401591,0,0,1.7854777456336026e+18,1.7854777459510042e+18,823299963,1140701554,lane1:F0:s2->s3,823299963
55,lane1:F1:s1->s2,pp_message,forward,1,-1,1,1,17,33,1,2,-1,p2p,4712346,4712346,0,,,824422327,829134673,rank17:F1,0
55,rank17:F2,compute,forward,2,17,1,1,17,17,1,1,2,warmup,324740499,0,0,1.7854777456491436e+18,1.785477745973884e+18,829134673,1153875172,lane1:F1:s1->s2,4712346
55,rank33:F1,compute,forward,1,33,2,1,33,33,2,2,1,warmup,322714683,0,0,1.7854777456441684e+18,1.7854777459668833e+18,829134673,1151849356,lane1:F1:s1->s2,10547056
55,lane1:F0:s3->s4,pp_message,forward,0,-1,3,1,49,65,3,4,-1,p2p,4712346,4712346,0,,,1140701554,1145413900,rank49:F0,0
55,rank65:F0,compute,forward,0,65,4,1,65,65,4,4,0,warmup,335354105,0,0,1.7854777459564296e+18,1.7854777462917837e+18,1145413900,1480768005,lane1:F0:s3->s4,1145413900
55,lane1:F1:s2->s3,pp_message,forward,1,-1,2,1,33,49,2,3,-1,p2p,4712346,4712346,0,,,1151849356,1156561702,rank33:F1,0
55,lane1:F2:s1->s2,pp_message,forward,2,-1,1,1,17,33,1,2,-1,p2p,4712346,4712346,0,,,1153875172,1158587518,rank17:F2,0
55,rank49:F1,compute,forward,1,49,3,1,49,49,3,3,1,warmup,314177267,0,0,1.7854777459720136e+18,1.7854777462861908e+18,1156561702,1470738969,lane1:F1:s2->s3,15860148
55,rank17:F3,compute,forward,3,17,1,1,17,17,1,1,3,warmup,322557422,0,0,1.785477745984088e+18,1.7854777463066455e+18,1158587518,1481144940,lane1:F2:s1->s2,4712346
55,rank33:F2,compute,forward,2,33,2,1,33,33,2,2,2,warmup,463329480,0,0,1.7854777459789727e+18,1.7854777464423022e+18,1158587518,1621916998,lane1:F2:s1->s2,6738162
55,lane1:F1:s3->s4,pp_message,forward,1,-1,3,1,49,65,3,4,-1,p2p,4712346,4712346,0,,,1470738969,1475451315,rank49:F1,0
55,lane1:F0:s4->s5,pp_message,forward,0,-1,4,1,65,81,4,5,-1,p2p,4712346,4712346,0,,,1480768005,1485480351,rank65:F0,0
55,lane1:F3:s1->s2,pp_message,forward,3,-1,1,1,17,33,1,2,-1,p2p,4712346,4712346,0,,,1481144940,1485857286,rank17:F3,0
55,rank65:F1,compute,forward,1,65,4,1,65,65,4,4,1,warmup,317322447,0,0,1.785477746302129e+18,1.7854777466194514e+18,1485480351,1802802798,lane1:F0:s4->s5,4712346
55,rank81:F0,compute,forward,0,81,5,1,81,81,5,5,0,warmup,315103602,0,0,1.7854777462973494e+18,1.7854777466124529e+18,1485480351,1800583953,lane1:F0:s4->s5,1485480351
55,lane1:F2:s2->s3,pp_message,forward,2,-1,2,1,33,49,2,3,-1,p2p,4712346,4712346,0,,,1621916998,1626629344,rank33:F2,0
55,rank33:F3,compute,forward,3,33,2,1,33,33,2,2,3,warmup,317554962,0,0,1.785477746452479e+18,1.785477746770034e+18,1626629344,1944184306,lane1:F2:s2->s3,4712346
55,rank49:F2,compute,forward,2,49,3,1,49,49,3,3,2,warmup,315252328,0,0,1.785477746447466e+18,1.7854777467627182e+18,1626629344,1941881672,lane1:F2:s2->s3,155890375
55,lane1:F0:s5->s6,pp_message,forward,0,-1,5,1,81,97,5,6,-1,p2p,4712346,4712346,0,,,1800583953,1805296299,rank81:F0,0
55,lane1:F1:s4->s5,pp_message,forward,1,-1,4,1,65,81,4,5,-1,p2p,4712346,4712346,0,,,1802802798,1807515144,rank65:F1,0
55,rank97:F0,compute,forward,0,97,6,1,97,97,6,6,0,warmup,317619327,0,0,1.7854777466185477e+18,1.7854777469361672e+18,1805296299,2122915626,lane1:F0:s5->s6,1805296299
55,rank81:F1,compute,forward,1,81,5,1,81,81,5,5,1,warmup,313083582,0,0,1.7854777466245865e+18,1.7854777469376701e+18,1807515144,2120598726,lane1:F1:s4->s5,6931191
55,lane1:F2:s3->s4,pp_message,forward,2,-1,3,1,49,65,3,4,-1,p2p,4712346,4712346,0,,,1941881672,1946594018,rank49:F2,0
55,lane1:F3:s2->s3,pp_message,forward,3,-1,2,1,33,49,2,3,-1,p2p,4712346,4712346,0,,,1944184306,1948896652,rank33:F3,0
55,rank65:F2,compute,forward,2,65,4,1,65,65,4,4,2,warmup,315647993,0,0,1.7854777467681303e+18,1.7854777470837783e+18,1946594018,2262242011,lane1:F2:s3->s4,143791220
55,rank49:F3,compute,forward,3,49,3,1,49,49,3,3,3,warmup,333880412,0,0,1.7854777467752205e+18,1.7854777471091008e+18,1948896652,2282777064,lane1:F3:s2->s3,7014980
55,lane1:F1:s5->s6,pp_message,forward,1,-1,5,1,81,97,5,6,-1,p2p,4712346,4712346,0,,,2120598726,2125311072,rank81:F1,0
55,lane1:F0:s6->s7,pp_message,forward,0,-1,6,1,97,113,6,7,-1,p2p,4712346,4712346,0,,,2122915626,2127627972,rank97:F0,0
55,rank113:F0,compute,forward,0,113,7,1,113,113,7,7,0,warmup,316711614,0,0,1.7854777469417126e+18,1.7854777472584243e+18,2127627972,2444339586,lane1:F0:s6->s7,2127627972
55,rank97:F1,compute,forward,1,97,6,1,97,97,6,6,1,warmup,316510030,0,0,1.7854777469466263e+18,1.7854777472631363e+18,2127627972,2444138002,lane1:F0:s6->s7,4712346
55,lane1:F2:s4->s5,pp_message,forward,2,-1,4,1,65,81,4,5,-1,p2p,4712346,4712346,0,,,2262242011,2266954357,rank65:F2,0
55,rank81:F2,compute,forward,2,81,5,1,81,81,5,5,2,warmup,352279645,0,0,1.7854777470892628e+18,1.7854777474415427e+18,2266954357,2619234002,lane1:F2:s4->s5,146355631
55,lane1:F3:s3->s4,pp_message,forward,3,-1,3,1,49,65,3,4,-1,p2p,4712346,4712346,0,,,2282777064,2287489410,rank49:F3,0
55,rank65:F3,compute,forward,3,65,4,1,65,65,4,4,3,warmup,313375452,0,0,1.7854777471143654e+18,1.7854777474277407e+18,2287489410,2600864862,lane1:F3:s3->s4,25247399
55,lane1:F1:s6->s7,pp_message,forward,1,-1,6,1,97,113,6,7,-1,p2p,4712346,4712346,0,,,2444138002,2448850348,rank97:F1,0
55,lane1:F0:s7->s8,pp_message,forward,0,-1,7,1,113,129,7,8,-1,p2p,4712346,4712346,0,,,2444339586,2449051932,rank113:F0,0
55,rank113:F1,compute,forward,1,113,7,1,113,113,7,7,1,warmup,312461877,0,0,1.785477747268709e+18,1.785477747581171e+18,2449051932,2761513809,lane1:F0:s7->s8,4712346
55,rank129:F0,compute,forward,0,129,8,1,129,129,8,8,0,warmup,313143327,0,0,1.7854777472637975e+18,1.7854777475769408e+18,2449051932,2762195259,lane1:F0:s7->s8,2449051932
55,lane1:F3:s4->s5,pp_message,forward,3,-1,4,1,65,81,4,5,-1,p2p,4712346,4712346,0,,,2600864862,2605577208,rank65:F3,0
55,lane1:F2:s5->s6,pp_message,forward,2,-1,5,1,81,97,5,6,-1,p2p,4712346,4712346,0,,,2619234002,2623946348,rank81:F2,0
55,rank81:F3,compute,forward,3,81,5,1,81,81,5,5,3,warmup,312573892,0,0,1.7854777474517857e+18,1.7854777477643597e+18,2623946348,2936520240,lane1:F2:s5->s6,4712346
55,rank97:F2,compute,forward,2,97,6,1,97,97,6,6,2,warmup,316101402,0,0,1.7854777474468111e+18,1.7854777477629125e+18,2623946348,2940047750,lane1:F2:s5->s6,179808346
55,lane1:F1:s7->s8,pp_message,forward,1,-1,7,1,113,129,7,8,-1,p2p,4712346,4712346,0,,,2761513809,2766226155,rank113:F1,0
55,lane1:F0:s8->s9,pp_message,forward,0,-1,8,1,129,145,8,9,-1,p2p,4712346,4712346,0,,,2762195259,2766907605,rank129:F0,0
55,rank129:F1,compute,forward,1,129,8,1,129,129,8,8,1,warmup,311239013,0,0,1.7854777475871465e+18,1.7854777478983857e+18,2766907605,3078146618,lane1:F0:s8->s9,4712346
55,rank145:F0,compute,forward,0,145,9,1,145,145,9,9,0,warmup,320888337,0,0,1.7854777475821693e+18,1.7854777479030577e+18,2766907605,3087795942,lane1:F0:s8->s9,2766907605
