iteration,pp_stage,behavior,kind,round,group_key,group_size,observed_ranks,actual_first_start_ns,actual_ready_ns,actual_end_ns,predicted_first_start_ns,predicted_ready_ns,predicted_end_ns,baseline_service_ns,predicted_service_ns,fct_group_id,fct_request_id,fct_source,oisa_collective_elapsed_ns,oisa_tail_after_last_release_ns,predicted_collective_elapsed_ns,completion_model,dependency_lag_ns_min,dependency_lag_ns_max,payload_bytes,actual_arrival_skew_ns,predicted_arrival_skew_ns,actual_group_fct_ns,predicted_group_fct_ns
55,0,expert_dp_param_allgather,edp_ag0,0,target_pp0:expert_dp_param_allgather:pg=1057,2,2,1785477765038652826,1785477765038658329,1785477765052252268,1785477765251068235,1785477765251073738,1785477765266800060,13593939,15726322,iter55:pp0:edp_ag0:round0:target_pp0:expert_dp_param_allgather:pg=1057,iter55:pp0:edp_ag0:round0:target_pp0:expert_dp_param_allgather:pg=1057:rel-6bb0604e8791,trace_reference,13599442,13593939,15731825,trace_group_end_lag_clamped,10720,10960,545876329.0,5503,5503,13599442,15731825
55,0,expert_dp_param_allgather,edp_ag1,1,target_pp0:expert_dp_param_allgather:pg=1043,2,2,1785477765089445428,1785477765089463702,1785477765102735576,1785477765305871261,1785477765305889535,1785477765321243272,13271874,15353737,iter55:pp0:edp_ag1:round1:target_pp0:expert_dp_param_allgather:pg=1043,iter55:pp0:edp_ag1:round1:target_pp0:expert_dp_param_allgather:pg=1043:rel-241f7ef3644e,trace_reference,13290148,13271874,15372011,trace_group_end_lag_clamped,5960,10200,545876329.0,18274,18274,13290148,15372011
55,0,expert_dp_param_allgather,edp_ag1,1,target_pp0:expert_dp_param_allgather:pg=1045,2,2,1785477765089442022,1785477765089461155,1785477765102711887,1785477765305867855,1785477765305886988,1785477765321216266,13250732,15329278,iter55:pp0:edp_ag1:round1:target_pp0:expert_dp_param_allgather:pg=1045,iter55:pp0:edp_ag1:round1:target_pp0:expert_dp_param_allgather:pg=1045:rel-dfa3503839cf,trace_reference,13269865,13250732,15348411,trace_group_end_lag_clamped,4400,10520,545876329.0,19133,19133,13269865,15348411
55,0,expert_dp_param_allgather,edp_ag1,1,target_pp0:expert_dp_param_allgather:pg=1047,2,2,1785477765089442784,1785477765089470407,1785477765104056327,1785477765305868617,1785477765305896240,1785477765322770147,14585920,16873907,iter55:pp0:edp_ag1:round1:target_pp0:expert_dp_param_allgather:pg=1047,iter55:pp0:edp_ag1:round1:target_pp0:expert_dp_param_allgather:pg=1047:rel-5c6a5ac45538,trace_reference,14613543,14585920,16901530,trace_group_end_lag_clamped,24840,27520,545876329.0,27623,27623,14613543,16901530
55,0,expert_dp_param_allgather,edp_ag1,1,target_pp0:expert_dp_param_allgather:pg=1049,2,2,1785477765089443723,1785477765089462027,1785477765103394806,1785477765305869556,1785477765305887860,1785477765322006173,13932779,16118313,iter55:pp0:edp_ag1:round1:target_pp0:expert_dp_param_allgather:pg=1049,iter55:pp0:edp_ag1:round1:target_pp0:expert_dp_param_allgather:pg=1049:rel-f1ee8da6f248,trace_reference,13951083,13932779,16136617,trace_group_end_lag_clamped,4560,12920,545876329.0,18304,18304,13951083,16136617
55,0,expert_dp_param_allgather,edp_ag1,1,target_pp0:expert_dp_param_allgather:pg=1051,2,2,1785477765089462626,1785477765089477491,1785477765105489414,1785477765305888459,1785477765305903324,1785477765324426921,16011923,18523597,iter55:pp0:edp_ag1:round1:target_pp0:expert_dp_param_allgather:pg=1051,iter55:pp0:edp_ag1:round1:target_pp0:expert_dp_param_allgather:pg=1051:rel-d389b0487db2,trace_reference,16026788,16011923,18538462,trace_group_end_lag_clamped,19760,21320,545876329.0,14865,14865,16026788,18538462
55,0,expert_dp_param_allgather,edp_ag1,1,target_pp0:expert_dp_param_allgather:pg=1053,2,2,1785477765089404729,1785477765089505916,1785477765103150402,1785477765305830562,1785477765305931749,1785477765321716547,13644486,15784798,iter55:pp0:edp_ag1:round1:target_pp0:expert_dp_param_allgather:pg=1053,iter55:pp0:edp_ag1:round1:target_pp0:expert_dp_param_allgather:pg=1053:rel-43ee9ab24684,trace_reference,13745673,13644486,15885985,trace_group_end_lag_clamped,9440,54200,545876329.0,101187,101187,13745673,15885985
55,0,expert_dp_param_allgather,edp_ag1,1,target_pp0:expert_dp_param_allgather:pg=1055,2,2,1785477765089414293,1785477765089449412,1785477765102589341,1785477765305840126,1785477765305875245,1785477765321076339,13139929,15201094,iter55:pp0:edp_ag1:round1:target_pp0:expert_dp_param_allgather:pg=1055,iter55:pp0:edp_ag1:round1:target_pp0:expert_dp_param_allgather:pg=1055:rel-2f7e76052478,trace_reference,13175048,13139929,15236213,trace_group_end_lag_clamped,4480,9080,545876329.0,35119,35119,13175048,15236213
55,0,expert_dp_param_allgather,edp_ag1,1,target_pp0:expert_dp_param_allgather:pg=1057,2,2,1785477765089452690,1785477765089455583,1785477765104106348,1785477765305878523,1785477765305881416,1785477765322830340,14650765,16948924,iter55:pp0:edp_ag1:round1:target_pp0:expert_dp_param_allgather:pg=1057,iter55:pp0:edp_ag1:round1:target_pp0:expert_dp_param_allgather:pg=1057:rel-9ccc1afd2bcf,trace_reference,14653658,14650765,16951817,trace_group_end_lag_clamped,9720,13600,545876329.0,2893,2893,14653658,16951817
55,0,expert_dp_grad_reduce_scatter,edp_rs,0,target_pp0:expert_dp_grad_reduce_scatter:pg=1043,2,2,1785477764939933722,1785477764940002953,1785477764987992838,1785477765141893719,1785477765141962950,1785477765197480660,47989885,55517710,iter55:pp0:edp_rs:round0:target_pp0:expert_dp_grad_reduce_scatter:pg=1043,iter55:pp0:edp_rs:round0:target_pp0:expert_dp_grad_reduce_scatter:pg=1043:rel-3edb6df10d0f,trace_reference,48059116,47989885,55586941,trace_group_end_lag_clamped,4752649,4828732,2183505318.0,69231,69231,48059116,55586941
55,0,expert_dp_grad_reduce_scatter,edp_rs,0,target_pp0:expert_dp_grad_reduce_scatter:pg=1045,2,2,1785477764940031096,1785477764940091653,1785477764995972646,1785477765141991093,1785477765142051650,1785477765206698289,55880993,64646639,iter55:pp0:edp_rs:round0:target_pp0:expert_dp_grad_reduce_scatter:pg=1045,iter55:pp0:edp_rs:round0:target_pp0:expert_dp_grad_reduce_scatter:pg=1045:rel-060f3f97d24e,trace_reference,55941550,55880993,64707196,trace_group_end_lag_clamped,4877291,4901184,2183505318.0,60557,60557,55941550,64707196
55,0,expert_dp_grad_reduce_scatter,edp_rs,0,target_pp0:expert_dp_grad_reduce_scatter:pg=1047,2,2,1785477764940033207,1785477764940050673,1785477764994172347,1785477765141993204,1785477765142010670,1785477765204622018,54121674,62611348,iter55:pp0:edp_rs:round0:target_pp0:expert_dp_grad_reduce_scatter:pg=1047,iter55:pp0:edp_rs:round0:target_pp0:expert_dp_grad_reduce_scatter:pg=1047:rel-add20bb4a986,trace_reference,54139140,54121674,62628814,trace_group_end_lag_clamped,4873894,4880537,2183505318.0,17466,17466,54139140,62628814
55,0,expert_dp_grad_reduce_scatter,edp_rs,0,target_pp0:expert_dp_grad_reduce_scatter:pg=1049,2,2,1785477764939967555,1785477764940074491,1785477764996664110,1785477765141927552,1785477765142034488,1785477765207500910,56589619,65466422,iter55:pp0:edp_rs:round0:target_pp0:expert_dp_grad_reduce_scatter:pg=1049,iter55:pp0:edp_rs:round0:target_pp0:expert_dp_grad_reduce_scatter:pg=1049:rel-45e0ac40d9fe,trace_reference,56696555,56589619,65573358,trace_group_end_lag_clamped,4807300,4882175,2183505318.0,106936,106936,56696555,65573358
