iteration,rank,pp_stage,pp_lane,predecessor_node_id,predicted_lane_origin_ns,predicted_backward_done_relative_ns,predicted_backward_done_ns,observed_backward_done_ns,observed_first_rs_start_ns,measured_tail_launch_lag_ns,predicted_start_ns
55,210,13,2,rank210:B3,1785477744808224865,8585897127,1785477753394121992,1785477752965700255,1785477753205809133,240108878,1785477753634230870
55,211,13,3,rank211:B3,1785477744811134701,8583254770,1785477753394389471,1785477752964100507,1785477753205686340,241585833,1785477753635975304
55,212,13,4,rank212:B3,1785477744808924105,8583934140,1785477753392858245,1785477752964342244,1785477753205607533,241265289,1785477753634123534
55,213,13,5,rank213:B3,1785477744808609781,8586712348,1785477753395322129,1785477752965250752,1785477753205095107,239844355,1785477753635166484
55,214,13,6,rank214:B3,1785477744808565246,8582499640,1785477753391064886,1785477752964660680,1785477753205565559,240904879,1785477753631969765
55,215,13,7,rank215:B3,1785477744808446696,8581706248,1785477753390152944,1785477752963799292,1785477753206099438,242300146,1785477753632453090
55,216,13,8,rank216:B3,1785477744808618037,8680096986,1785477753488715023,1785477753084157988,1785477753365186531,281028543,1785477753769743566
55,217,13,9,rank217:B3,1785477744808590481,8692948938,1785477753501539419,1785477753084316184,1785477753374142765,289826581,1785477753791366000
55,218,13,10,rank218:B3,1785477744809248162,8700229736,1785477753509477898,1785477753084430664,1785477753364760623,280329959,1785477753789807857
55,219,13,11,rank219:B3,1785477744809005006,8705578111,1785477753514583117,1785477753086685008,1785477753365251549,278566541,1785477753793149658
55,220,13,12,rank220:B3,1785477744809228982,8701278005,1785477753510506987,1785477753084208341,1785477753366079666,281871325,1785477753792378312
55,221,13,13,rank221:B3,1785477744808336642,8702023843,1785477753510360485,1785477753084479105,1785477753366036632,281557527,1785477753791918012
55,222,13,14,rank222:B3,1785477744808877140,8695148492,1785477753504025632,1785477753084624463,1785477753366427705,281803242,1785477753785828874
55,223,13,15,rank223:B3,1785477744809154297,8698182997,1785477753507337294,1785477753084243014,1785477753365868101,281625087,1785477753788962381
