line_number,evidence_kind,field,value_literal,source_line_sha256,excerpt,deployment_revision_independently_verified,source_path,source_sha256
108,runtime_config_dump,moe_enable_deepep,True,75a888683ed4c12d3a2efba60d2a595d050ee6a9a8b496864b8be55b13655e01,moe_enable_deepep = True,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
108,runtime_config_dump,moe_expert_capacity_factor,2.0,75a888683ed4c12d3a2efba60d2a595d050ee6a9a8b496864b8be55b13655e01,moe_expert_capacity_factor = 2.0,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
108,runtime_config_dump,moe_pad_expert_input_to_capacity,False,75a888683ed4c12d3a2efba60d2a595d050ee6a9a8b496864b8be55b13655e01,moe_pad_expert_input_to_capacity = False,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
108,runtime_config_dump,moe_token_drop_policy,'probs',75a888683ed4c12d3a2efba60d2a595d050ee6a9a8b496864b8be55b13655e01,moe_token_drop_policy = 'probs',False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
108,runtime_config_dump,moe_permute_fusion,True,75a888683ed4c12d3a2efba60d2a595d050ee6a9a8b496864b8be55b13655e01,moe_permute_fusion = True,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
108,runtime_config_dump,moe_router_fusion,False,75a888683ed4c12d3a2efba60d2a595d050ee6a9a8b496864b8be55b13655e01,moe_router_fusion = False,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
108,runtime_config_dump,cp_comm_type,'a2a',75a888683ed4c12d3a2efba60d2a595d050ee6a9a8b496864b8be55b13655e01,cp_comm_type = 'a2a',False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
108,runtime_config_dump,transformer_impl,'transformer_engine',75a888683ed4c12d3a2efba60d2a595d050ee6a9a8b496864b8be55b13655e01,transformer_impl = 'transformer_engine',False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
108,runtime_config_dump,q_lora_rank,1536,75a888683ed4c12d3a2efba60d2a595d050ee6a9a8b496864b8be55b13655e01,q_lora_rank = 1536,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
108,runtime_config_dump,kv_lora_rank,512,75a888683ed4c12d3a2efba60d2a595d050ee6a9a8b496864b8be55b13655e01,kv_lora_rank = 512,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
108,runtime_config_dump,qk_head_dim,128,75a888683ed4c12d3a2efba60d2a595d050ee6a9a8b496864b8be55b13655e01,qk_head_dim = 128,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
108,runtime_config_dump,qk_pos_emb_head_dim,64,75a888683ed4c12d3a2efba60d2a595d050ee6a9a8b496864b8be55b13655e01,qk_pos_emb_head_dim = 64,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
108,runtime_config_dump,v_head_dim,128,75a888683ed4c12d3a2efba60d2a595d050ee6a9a8b496864b8be55b13655e01,v_head_dim = 128,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,tensor_model_parallel_size,1,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,tensor_model_parallel_size = 1,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,pipeline_model_parallel_size,16,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,pipeline_model_parallel_size = 16,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,virtual_pipeline_model_parallel_size,None,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,virtual_pipeline_model_parallel_size = None,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,sequence_parallel,False,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,sequence_parallel = False,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,context_parallel_size,2,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,context_parallel_size = 2,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,expert_model_parallel_size,8,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,expert_model_parallel_size = 8,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,fp16,False,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,fp16 = False,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,bf16,True,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,bf16 = True,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,params_dtype,torch.bfloat16,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,params_dtype = torch.bfloat16,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,gradient_accumulation_fusion,True,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,gradient_accumulation_fusion = True,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,overlap_moe_expert_parallel_comm,False,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,overlap_moe_expert_parallel_comm = False,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,overlap_p2p_comm,False,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,overlap_p2p_comm = False,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,batch_p2p_comm,True,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,batch_p2p_comm = True,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,batch_p2p_sync,True,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,batch_p2p_sync = True,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,num_layers,60,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,num_layers = 60,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,mtp_num_layers,None,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,mtp_num_layers = None,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,hidden_size,5120,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,hidden_size = 5120,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,num_attention_heads,128,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,num_attention_heads = 128,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,ffn_hidden_size,12288,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,ffn_hidden_size = 12288,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,moe_deepep_num_sms,20,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,moe_deepep_num_sms = 20,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,bias_dropout_fusion,False,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,bias_dropout_fusion = False,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,recompute_granularity,'full',b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,recompute_granularity = 'full',False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,recompute_method,'block',b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,recompute_method = 'block',False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,recompute_num_layers,4,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,recompute_num_layers = 4,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,fp8,None,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,fp8 = None,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,moe_shared_expert_intermediate_size,3072,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,moe_shared_expert_intermediate_size = 3072,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,moe_shared_expert_overlap,False,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,moe_shared_expert_overlap = False,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,moe_ffn_hidden_size,1536,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,moe_ffn_hidden_size = 1536,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,moe_router_load_balancing_type,'aux_loss',b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,moe_router_load_balancing_type = 'aux_loss',False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,moe_router_topk,6,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,moe_router_topk = 6,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,moe_router_score_function,'softmax',b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,moe_router_score_function = 'softmax',False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,moe_router_dtype,'fp32',b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,moe_router_dtype = 'fp32',False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,moe_router_force_load_balancing,False,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,moe_router_force_load_balancing = False,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,moe_grouped_gemm,True,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,moe_grouped_gemm = True,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,moe_token_dispatcher_type,'flex',b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,moe_token_dispatcher_type = 'flex',False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,moe_enable_deepep,True,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,moe_enable_deepep = True,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,moe_expert_capacity_factor,2.0,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,moe_expert_capacity_factor = 2.0,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,moe_pad_expert_input_to_capacity,False,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,moe_pad_expert_input_to_capacity = False,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,moe_token_drop_policy,'probs',b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,moe_token_drop_policy = 'probs',False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,moe_permute_fusion,True,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,moe_permute_fusion = True,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,moe_router_fusion,False,b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,moe_router_fusion = False,False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
109,runtime_config_dump,cp_comm_type,'a2a',b4ab4dffadb6f41d24afa1eb49e2a31055dc0b0914376403e086da6f0c9847f4,cp_comm_type = 'a2a',False,/home/zjb/gbs64/framework_256_gbs_64/2026-07-31-13_40/worker33008/2026-07-31_1340/tp1_pp16_dp_mbs2_numbs_gbs64_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.8.log,20961abebb4b8cb082a393cfacacc0540e374d9e423045a7a072235029ffcb38
