iteration,pp_stage,rank,behavior,kind,round,group_key,group_size,start_ns,end_ns,group_first_start_ns,group_ready_ns,group_end_ns,arrival_wait_ns,service_ns,completion_advance_ns,observed_ranks,payload_bytes
75,11,187,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1225,2,1785478217372174950,1785478217424456536,1785478217372174950,1785478217372197055,1785478217424592532,22105,52395477,135996,2,1887436800
75,11,180,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1227,2,1785478217372256557,1785478217430910242,1785478217372146240,1785478217372256557,1785478217430926239,0,58669682,15997,2,1887436800
75,11,188,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1227,2,1785478217372146240,1785478217430926239,1785478217372146240,1785478217372256557,1785478217430926239,110317,58669682,0,2,1887436800
75,11,181,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1229,2,1785478217372223697,1785478217427255529,1785478217372190412,1785478217372223697,1785478217427255529,0,55031832,0,2,1887436800
75,11,189,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1229,2,1785478217372190412,1785478217427228122,1785478217372190412,1785478217372223697,1785478217427255529,33285,55031832,27407,2,1887436800
75,11,182,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1231,2,1785478217372225010,1785478217426409773,1785478217372168053,1785478217372225010,1785478217426409773,0,54184763,0,2,1887436800
75,11,190,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1231,2,1785478217372168053,1785478217426254338,1785478217372168053,1785478217372225010,1785478217426409773,56957,54184763,155435,2,1887436800
75,11,183,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1233,2,1785478217372263596,1785478217427354026,1785478217372158142,1785478217372263596,1785478217427354026,0,55090430,0,2,1887436800
75,11,191,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1233,2,1785478217372158142,1785478217427325733,1785478217372158142,1785478217372263596,1785478217427354026,105454,55090430,28293,2,1887436800
75,11,176,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1219,2,1785478217526757659,1785478217580646371,1785478217526722323,1785478217526757659,1785478217580646371,0,53888712,0,2,1887436800
75,11,184,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1219,2,1785478217526722323,1785478217580598441,1785478217526722323,1785478217526757659,1785478217580646371,35336,53888712,47930,2,1887436800
75,11,177,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1221,2,1785478217526779421,1785478217580777502,1785478217526699044,1785478217526779421,1785478217580777502,0,53998081,0,2,1887436800
75,11,185,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1221,2,1785478217526699044,1785478217580747897,1785478217526699044,1785478217526779421,1785478217580777502,80377,53998081,29605,2,1887436800
75,11,178,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1223,2,1785478217526802094,1785478217581221616,1785478217526644262,1785478217526802094,1785478217581221616,0,54419522,0,2,1887436800
75,11,186,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1223,2,1785478217526644262,1785478217581092563,1785478217526644262,1785478217526802094,1785478217581221616,157832,54419522,129053,2,1887436800
75,11,179,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1225,2,1785478217526700480,1785478217580221400,1785478217526700480,1785478217526717376,1785478217580221400,16896,53504024,0,2,1887436800
75,11,187,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1225,2,1785478217526717376,1785478217580186120,1785478217526700480,1785478217526717376,1785478217580221400,0,53504024,35280,2,1887436800
75,11,180,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1227,2,1785478217526802910,1785478217583884514,1785478217526635202,1785478217526802910,1785478217583884514,0,57081604,0,2,1887436800
75,11,188,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1227,2,1785478217526635202,1785478217583753524,1785478217526635202,1785478217526802910,1785478217583884514,167708,57081604,130990,2,1887436800
75,11,181,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1229,2,1785478217526790091,1785478217582030563,1785478217526721694,1785478217526790091,1785478217582044564,0,55254473,14001,2,1887436800
75,11,189,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1229,2,1785478217526721694,1785478217582044564,1785478217526721694,1785478217526790091,1785478217582044564,68397,55254473,0,2,1887436800
75,11,182,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1231,2,1785478217526844153,1785478217585642617,1785478217526670096,1785478217526844153,1785478217585642617,0,58798464,0,2,1887436800
75,11,190,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1231,2,1785478217526670096,1785478217585510348,1785478217526670096,1785478217526844153,1785478217585642617,174057,58798464,132269,2,1887436800
75,11,183,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1233,2,1785478217526821913,1785478217582123223,1785478217526635339,1785478217526821913,1785478217582123223,0,55301310,0,2,1887436800
75,11,191,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1233,2,1785478217526635339,1785478217582097017,1785478217526635339,1785478217526821913,1785478217582123223,186574,55301310,26206,2,1887436800
75,11,176,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1219,2,1785478208411936933,1785478208628183135,1785478208411361829,1785478208411936933,1785478208628183135,0,216246202,0,2,7549747200
75,11,184,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1219,2,1785478208411361829,1785478208628056105,1785478208411361829,1785478208411936933,1785478208628183135,575104,216246202,127030,2,7549747200
75,11,177,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1221,2,1785478208411856865,1785478208622124959,1785478208411856865,1785478208411922024,1785478208622124959,65159,210202935,0,2,7549747200
75,11,185,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1221,2,1785478208411922024,1785478208622003703,1785478208411856865,1785478208411922024,1785478208622124959,0,210202935,121256,2,7549747200
75,11,178,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1223,2,1785478208411710502,1785478208607753493,1785478208411710502,1785478208411758230,1785478208607753493,47728,195995263,0,2,7549747200
75,11,186,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1223,2,1785478208411758230,1785478208607702614,1785478208411710502,1785478208411758230,1785478208607753493,0,195995263,50879,2,7549747200
75,11,179,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1225,2,1785478208411856373,1785478208624412301,1785478208411856373,1785478208411996607,1785478208624412301,140234,212415694,0,2,7549747200
75,11,187,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1225,2,1785478208411996607,1785478208624249593,1785478208411856373,1785478208411996607,1785478208624412301,0,212415694,162708,2,7549747200
75,11,180,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1227,2,1785478208411916222,1785478208604607550,1785478208411740413,1785478208411916222,1785478208604607550,0,192691328,0,2,7549747200
75,11,188,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1227,2,1785478208411740413,1785478208604498225,1785478208411740413,1785478208411916222,1785478208604607550,175809,192691328,109325,2,7549747200
75,11,181,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1229,2,1785478208411696415,1785478208627588512,1785478208411696415,1785478208411811354,1785478208627604693,114939,215793339,16181,2,7549747200
75,11,189,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1229,2,1785478208411811354,1785478208627604693,1785478208411696415,1785478208411811354,1785478208627604693,0,215793339,0,2,7549747200
75,11,182,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1231,2,1785478208412153839,1785478208616049766,1785478208411738779,1785478208412153839,1785478208616049766,0,203895927,0,2,7549747200
75,11,190,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1231,2,1785478208411738779,1785478208615874538,1785478208411738779,1785478208412153839,1785478208616049766,415060,203895927,175228,2,7549747200
75,11,183,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1233,2,1785478208411886450,1785478208619985891,1785478208411630961,1785478208411886450,1785478208619985891,0,208099441,0,2,7549747200
75,11,191,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1233,2,1785478208411630961,1785478208619810699,1785478208411630961,1785478208411886450,1785478208619985891,255489,208099441,175192,2,7549747200
75,12,192,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=25,16,1785478217363608406,1785478217372231674,1785478217363393657,1785478217364694278,1785478217372238215,1085872,7543937,6541,16,98621440
75,12,193,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=25,16,1785478217363822528,1785478217372231617,1785478217363393657,1785478217364694278,1785478217372238215,871750,7543937,6598,16,98621440
75,12,194,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=25,16,1785478217363677029,1785478217372232547,1785478217363393657,1785478217364694278,1785478217372238215,1017249,7543937,5668,16,98621440
75,12,195,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=25,16,1785478217363850452,1785478217372152938,1785478217363393657,1785478217364694278,1785478217372238215,843826,7543937,85277,16,98621440
75,12,196,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=25,16,1785478217363723109,1785478217372237890,1785478217363393657,1785478217364694278,1785478217372238215,971169,7543937,325,16,98621440
75,12,197,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=25,16,1785478217363410109,1785478217372229139,1785478217363393657,1785478217364694278,1785478217372238215,1284169,7543937,9076,16,98621440
75,12,198,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=25,16,1785478217364036502,1785478217372238215,1785478217363393657,1785478217364694278,1785478217372238215,657776,7543937,0,16,98621440
75,12,199,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=25,16,1785478217364694278,1785478217372233765,1785478217363393657,1785478217364694278,1785478217372238215,0,7543937,4450,16,98621440
75,12,200,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=25,16,1785478217363857393,1785478217372214948,1785478217363393657,1785478217364694278,1785478217372238215,836885,7543937,23267,16,98621440
75,12,201,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=25,16,1785478217363393657,1785478217372213931,1785478217363393657,1785478217364694278,1785478217372238215,1300621,7543937,24284,16,98621440
75,12,202,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=25,16,1785478217363714430,1785478217372167057,1785478217363393657,1785478217364694278,1785478217372238215,979848,7543937,71158,16,98621440
75,12,203,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=25,16,1785478217363618564,1785478217372229792,1785478217363393657,1785478217364694278,1785478217372238215,1075714,7543937,8423,16,98621440
75,12,204,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=25,16,1785478217363662651,1785478217372165973,1785478217363393657,1785478217364694278,1785478217372238215,1031627,7543937,72242,16,98621440
75,12,205,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=25,16,1785478217363876326,1785478217372169200,1785478217363393657,1785478217364694278,1785478217372238215,817952,7543937,69015,16,98621440
75,12,206,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=25,16,1785478217363425549,1785478217372208049,1785478217363393657,1785478217364694278,1785478217372238215,1268729,7543937,30166,16,98621440
75,12,207,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=25,16,1785478217363769045,1785478217372225844,1785478217363393657,1785478217364694278,1785478217372238215,925233,7543937,12371,16,98621440
75,12,192,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=25,16,1785478217513192755,1785478217529686132,1785478217510542524,1785478217522267053,1785478217529710105,9074298,7443052,23973,16,98621440
75,12,193,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=25,16,1785478217513124730,1785478217529682708,1785478217510542524,1785478217522267053,1785478217529710105,9142323,7443052,27397,16,98621440
75,12,194,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=25,16,1785478217517561514,1785478217529695351,1785478217510542524,1785478217522267053,1785478217529710105,4705539,7443052,14754,16,98621440
75,12,195,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=25,16,1785478217514696390,1785478217529686160,1785478217510542524,1785478217522267053,1785478217529710105,7570663,7443052,23945,16,98621440
75,12,196,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=25,16,1785478217512637317,1785478217529688119,1785478217510542524,1785478217522267053,1785478217529710105,9629736,7443052,21986,16,98621440
75,12,197,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=25,16,1785478217522179107,1785478217529681530,1785478217510542524,1785478217522267053,1785478217529710105,87946,7443052,28575,16,98621440
75,12,198,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=25,16,1785478217514413418,1785478217529691119,1785478217510542524,1785478217522267053,1785478217529710105,7853635,7443052,18986,16,98621440
75,12,199,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=25,16,1785478217513393651,1785478217529697786,1785478217510542524,1785478217522267053,1785478217529710105,8873402,7443052,12319,16,98621440
75,12,200,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=25,16,1785478217513257634,1785478217529710105,1785478217510542524,1785478217522267053,1785478217529710105,9009419,7443052,0,16,98621440
75,12,201,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=25,16,1785478217512921949,1785478217529702853,1785478217510542524,1785478217522267053,1785478217529710105,9345104,7443052,7252,16,98621440
75,12,202,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=25,16,1785478217517293482,1785478217529698842,1785478217510542524,1785478217522267053,1785478217529710105,4973571,7443052,11263,16,98621440
75,12,203,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=25,16,1785478217514672325,1785478217529709053,1785478217510542524,1785478217522267053,1785478217529710105,7594728,7443052,1052,16,98621440
75,12,204,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=25,16,1785478217510542524,1785478217529709328,1785478217510542524,1785478217522267053,1785478217529710105,11724529,7443052,777,16,98621440
75,12,205,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=25,16,1785478217522267053,1785478217529702208,1785478217510542524,1785478217522267053,1785478217529710105,0,7443052,7897,16,98621440
75,12,206,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=25,16,1785478217514457221,1785478217529695736,1785478217510542524,1785478217522267053,1785478217529710105,7809832,7443052,14369,16,98621440
75,12,207,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=25,16,1785478217513288770,1785478217529710045,1785478217510542524,1785478217522267053,1785478217529710105,8978283,7443052,60,16,98621440
75,12,192,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=25,16,1785478207510040234,1785478207561576775,1785478207507738285,1785478207545938277,1785478207561615736,35898043,15677459,38961,16,3155886080
75,12,193,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=25,16,1785478207510690654,1785478207561523629,1785478207507738285,1785478207545938277,1785478207561615736,35247623,15677459,92107,16,3155886080
75,12,194,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=25,16,1785478207509224687,1785478207561535753,1785478207507738285,1785478207545938277,1785478207561615736,36713590,15677459,79983,16,3155886080
75,12,195,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=25,16,1785478207508728534,1785478207561500608,1785478207507738285,1785478207545938277,1785478207561615736,37209743,15677459,115128,16,3155886080
75,12,196,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=25,16,1785478207507738285,1785478207561528694,1785478207507738285,1785478207545938277,1785478207561615736,38199992,15677459,87042,16,3155886080
75,12,197,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=25,16,1785478207507775392,1785478207561539679,1785478207507738285,1785478207545938277,1785478207561615736,38162885,15677459,76057,16,3155886080
75,12,198,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=25,16,1785478207509217390,1785478207561515624,1785478207507738285,1785478207545938277,1785478207561615736,36720887,15677459,100112,16,3155886080
75,12,199,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=25,16,1785478207509075277,1785478207561501201,1785478207507738285,1785478207545938277,1785478207561615736,36863000,15677459,114535,16,3155886080
75,12,200,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=25,16,1785478207545546145,1785478207561615736,1785478207507738285,1785478207545938277,1785478207561615736,392132,15677459,0,16,3155886080
75,12,201,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=25,16,1785478207545938277,1785478207561587497,1785478207507738285,1785478207545938277,1785478207561615736,0,15677459,28239,16,3155886080
75,12,202,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=25,16,1785478207545396106,1785478207561591560,1785478207507738285,1785478207545938277,1785478207561615736,542171,15677459,24176,16,3155886080
75,12,203,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=25,16,1785478207544956837,1785478207561565333,1785478207507738285,1785478207545938277,1785478207561615736,981440,15677459,50403,16,3155886080
75,12,204,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=25,16,1785478207544854414,1785478207561576616,1785478207507738285,1785478207545938277,1785478207561615736,1083863,15677459,39120,16,3155886080
75,12,205,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=25,16,1785478207544487239,1785478207561494626,1785478207507738285,1785478207545938277,1785478207561615736,1451038,15677459,121110,16,3155886080
75,12,206,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=25,16,1785478207545763266,1785478207561600103,1785478207507738285,1785478207545938277,1785478207561615736,175011,15677459,15633,16,3155886080
75,12,207,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=25,16,1785478207545896350,1785478207561565783,1785478207507738285,1785478207545938277,1785478207561615736,41927,15677459,49953,16,3155886080
75,12,192,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1235,2,1785478217372242113,1785478217425901758,1785478217372241948,1785478217372242113,1785478217425943400,0,53701287,41642,2,1887436800
75,12,200,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1235,2,1785478217372241948,1785478217425943400,1785478217372241948,1785478217372242113,1785478217425943400,165,53701287,0,2,1887436800
75,12,193,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1237,2,1785478217372270577,1785478217425312155,1785478217372224691,1785478217372270577,1785478217425312155,0,53041578,0,2,1887436800
75,12,201,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1237,2,1785478217372224691,1785478217425275894,1785478217372224691,1785478217372270577,1785478217425312155,45886,53041578,36261,2,1887436800
75,12,194,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1239,2,1785478217372291947,1785478217429393694,1785478217372226498,1785478217372291947,1785478217429393694,0,57101747,0,2,1887436800
75,12,202,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1239,2,1785478217372226498,1785478217429386841,1785478217372226498,1785478217372291947,1785478217429393694,65449,57101747,6853,2,1887436800
75,12,195,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1241,2,1785478217372164178,1785478217426926133,1785478217372164178,1785478217372265112,1785478217426926133,100934,54661021,0,2,1887436800
75,12,203,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1241,2,1785478217372265112,1785478217426891246,1785478217372164178,1785478217372265112,1785478217426926133,0,54661021,34887,2,1887436800
75,12,196,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1243,2,1785478217372249290,1785478217424481059,1785478217372194333,1785478217372249290,1785478217424543465,0,52294175,62406,2,1887436800
75,12,204,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1243,2,1785478217372194333,1785478217424543465,1785478217372194333,1785478217372249290,1785478217424543465,54957,52294175,0,2,1887436800
75,12,197,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1245,2,1785478217372257179,1785478217434409592,1785478217372180480,1785478217372257179,1785478217434409592,0,62152413,0,2,1887436800
75,12,205,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1245,2,1785478217372180480,1785478217434379636,1785478217372180480,1785478217372257179,1785478217434409592,76699,62152413,29956,2,1887436800
75,12,198,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1247,2,1785478217372249615,1785478217426815671,1785478217372218609,1785478217372249615,1785478217426815671,0,54566056,0,2,1887436800
75,12,206,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1247,2,1785478217372218609,1785478217426780336,1785478217372218609,1785478217372249615,1785478217426815671,31006,54566056,35335,2,1887436800
75,12,199,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1249,2,1785478217372244765,1785478217425501373,1785478217372237044,1785478217372244765,1785478217425501373,0,53256608,0,2,1887436800
75,12,207,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1249,2,1785478217372237044,1785478217425464768,1785478217372237044,1785478217372244765,1785478217425501373,7721,53256608,36605,2,1887436800
75,12,192,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1235,2,1785478217529698212,1785478217582000498,1785478217529698212,1785478217529721025,1785478217582061278,22813,52340253,60780,2,1887436800
75,12,200,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1235,2,1785478217529721025,1785478217582061278,1785478217529698212,1785478217529721025,1785478217582061278,0,52340253,0,2,1887436800
75,12,193,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1237,2,1785478217529695368,1785478217582467623,1785478217529695368,1785478217529713613,1785478217582532495,18245,52818882,64872,2,1887436800
75,12,201,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1237,2,1785478217529713613,1785478217582532495,1785478217529695368,1785478217529713613,1785478217582532495,0,52818882,0,2,1887436800
75,12,194,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1239,2,1785478217529706631,1785478217584201499,1785478217529706631,1785478217529711482,1785478217584269896,4851,54558414,68397,2,1887436800
75,12,202,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1239,2,1785478217529711482,1785478217584269896,1785478217529706631,1785478217529711482,1785478217584269896,0,54558414,0,2,1887436800
75,12,195,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1241,2,1785478217529697240,1785478217583293715,1785478217529697240,1785478217529719813,1785478217583339623,22573,53619810,45908,2,1887436800
75,12,203,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1241,2,1785478217529719813,1785478217583339623,1785478217529697240,1785478217529719813,1785478217583339623,0,53619810,0,2,1887436800
75,12,196,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1243,2,1785478217529723519,1785478217583758373,1785478217529723519,1785478217529730128,1785478217583804780,6609,54074652,46407,2,1887436800
75,12,204,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1243,2,1785478217529730128,1785478217583804780,1785478217529723519,1785478217529730128,1785478217583804780,0,54074652,0,2,1887436800
75,12,197,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1245,2,1785478217529721370,1785478217592811406,1785478217529721370,1785478217529751528,1785478217592811406,30158,63059878,0,2,1887436800
75,12,205,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1245,2,1785478217529751528,1785478217592772883,1785478217529721370,1785478217529751528,1785478217592811406,0,63059878,38523,2,1887436800
75,12,198,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1247,2,1785478217529707359,1785478217582730489,1785478217529706777,1785478217529707359,1785478217582780860,0,53073501,50371,2,1887436800
75,12,206,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1247,2,1785478217529706777,1785478217582780860,1785478217529706777,1785478217529707359,1785478217582780860,582,53073501,0,2,1887436800
75,12,199,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1249,2,1785478217529714586,1785478217583846795,1785478217529714586,1785478217529722205,1785478217583846795,7619,54124590,0,2,1887436800
75,12,207,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1249,2,1785478217529722205,1785478217583814653,1785478217529714586,1785478217529722205,1785478217583846795,0,54124590,32142,2,1887436800
75,12,192,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1235,2,1785478207579140724,1785478207789819866,1785478207579140724,1785478207579223127,1785478207789819866,82403,210596739,0,2,7549747200
75,12,200,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1235,2,1785478207579223127,1785478207789766540,1785478207579140724,1785478207579223127,1785478207789819866,0,210596739,53326,2,7549747200
75,12,193,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1237,2,1785478207579103087,1785478207791626874,1785478207579103087,1785478207579192277,1785478207791626874,89190,212434597,0,2,7549747200
75,12,201,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1237,2,1785478207579192277,1785478207791573192,1785478207579103087,1785478207579192277,1785478207791626874,0,212434597,53682,2,7549747200
75,12,194,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1239,2,1785478207579357287,1785478207790505000,1785478207579291612,1785478207579357287,1785478207790557085,0,211199798,52085,2,7549747200
75,12,202,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1239,2,1785478207579291612,1785478207790557085,1785478207579291612,1785478207579357287,1785478207790557085,65675,211199798,0,2,7549747200
75,12,195,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1241,2,1785478207579390352,1785478207775054723,1785478207579221727,1785478207579390352,1785478207775094390,0,195704038,39667,2,7549747200
75,12,203,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1241,2,1785478207579221727,1785478207775094390,1785478207579221727,1785478207579390352,1785478207775094390,168625,195704038,0,2,7549747200
75,12,196,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1243,2,1785478207579175420,1785478207792141112,1785478207579175420,1785478207579204665,1785478207792253239,29245,213048574,112127,2,7549747200
75,12,204,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1243,2,1785478207579204665,1785478207792253239,1785478207579175420,1785478207579204665,1785478207792253239,0,213048574,0,2,7549747200
75,12,197,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1245,2,1785478207579023853,1785478207791193150,1785478207579023853,1785478207579128511,1785478207791270022,104658,212141511,76872,2,7549747200
75,12,205,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1245,2,1785478207579128511,1785478207791270022,1785478207579023853,1785478207579128511,1785478207791270022,0,212141511,0,2,7549747200
