iteration,rank,pp_stage,pp_lane,phase,microbatch,observed_start_ns,observed_end_ns,duration_ns
55,199,12,7,forward,1,1785477748890812407,1785477749198147220,307334813
55,199,12,7,forward,2,1785477749377548729,1785477749690049624,312500895
55,199,12,7,forward,3,1785477749707964285,1785477750016255720,308291435
55,199,12,7,backward,0,1785477751771685358,1785477752452552902,680867544
55,199,12,7,backward,1,1785477752875422971,1785477753554519036,679096065
55,199,12,7,backward,2,1785477753980619925,1785477754662435213,681815288
55,199,12,7,backward,3,1785477754765122415,1785477755444830487,679708072
55,215,13,7,forward,0,1785477748871212454,1785477749186211806,314999352
55,215,13,7,forward,1,1785477749203798768,1785477749512841592,309042824
55,215,13,7,forward,2,1785477749695752721,1785477750006474009,310721288
55,215,13,7,backward,0,1785477750984015449,1785477751671881062,687865613
55,215,13,7,forward,3,1785477751771512078,1785477752084345736,312833658
55,215,13,7,backward,1,1785477752090293193,1785477752775594710,685301517
55,215,13,7,backward,2,1785477753190188052,1785477753881360072,691172020
55,215,13,7,backward,3,1785477753985832631,1785477754665792558,679959927
55,231,14,7,forward,0,1785477749192218789,1785477749508344609,316125820
55,231,14,7,forward,1,1785477749518586356,1785477749827708378,309122022
55,231,14,7,backward,0,1785477750176787943,1785477750884324107,707536164
55,231,14,7,forward,2,1785477750983849503,1785477751293134417,309284914
55,231,14,7,backward,1,1785477751299180315,1785477751977351896,678171581
55,231,14,7,forward,3,1785477752090291127,1785477752399086265,308795138
55,231,14,7,backward,2,1785477752404871985,1785477753091783219,686911234
55,231,14,7,backward,3,1785477753195513014,1785477753881845662,686332648
55,247,15,7,forward,0,1785477749514945801,1785477749708907523,193961722
55,247,15,7,backward,0,1785477749709069998,1785477750075857249,366787251
55,247,15,7,forward,1,1785477750176655715,1785477750368827505,192171790
55,247,15,7,backward,1,1785477750369016797,1785477750735122999,366106202
55,247,15,7,forward,2,1785477751299243272,1785477751488499078,189255806
55,247,15,7,backward,2,1785477751488682729,1785477751854748321,366065592
55,247,15,7,forward,3,1785477752404936915,1785477752594605322,189668407
55,247,15,7,backward,3,1785477752594791527,1785477752963799292,369007765
55,8,0,8,forward,0,1785477744808618037,1785477744969140753,160522716
55,8,0,8,forward,1,1785477744974359995,1785477745132806306,158446311
55,8,0,8,forward,2,1785477745309960566,1785477745466923503,156962937
55,8,0,8,forward,3,1785477745680376030,1785477745841321765,160945735
55,8,0,8,backward,0,1785477761461363471,1785477761870507767,409144296
55,8,0,8,backward,1,1785477762590582205,1785477763006169162,415586957
55,8,0,8,backward,2,1785477763644277050,1785477764053029115,408752065
55,8,0,8,backward,3,1785477764486983555,1785477764894733458,407749903
55,24,1,8,forward,0,1785477744974341612,1785477745298419657,324078045
55,24,1,8,forward,1,1785477745309759694,1785477745636100959,326341265
55,24,1,8,forward,2,1785477745680273166,1785477746005258010,324984844
55,24,1,8,forward,3,1785477746082273212,1785477746407103904,324830692
55,24,1,8,backward,0,1785477760638322556,1785477761361733658,723411102
55,24,1,8,backward,1,1785477761765879823,1785477762492311454,726431631
55,24,1,8,backward,2,1785477762820706129,1785477763545380512,724674383
55,24,1,8,backward,3,1785477763660348760,1785477764388798141,728449381
55,40,2,8,forward,0,1785477745304491921,1785477745647555991,343064070
55,40,2,8,forward,1,1785477745675018563,1785477745994553010,319534447
55,40,2,8,forward,2,1785477746076977735,1785477746395704638,318726903
55,40,2,8,forward,3,1785477746439971099,1785477746785587012,345615913
55,40,2,8,backward,0,1785477759832878676,1785477760538432381,705553705
55,40,2,8,backward,1,1785477760907623413,1785477761667120207,759496794
55,40,2,8,backward,2,1785477762013431949,1785477762722362747,708930798
55,40,2,8,backward,3,1785477762856691286,1785477763562135045,705443759
55,56,3,8,forward,0,1785477745669466036,1785477746060430378,390964342
55,56,3,8,forward,1,1785477746071126795,1785477746423489215,352362420
55,56,3,8,forward,2,1785477746434007169,1785477746771084394,337077225
55,56,3,8,forward,3,1785477746791185192,1785477747116618100,325432908
55,56,3,8,backward,0,1785477759009332903,1785477759733910956,724578053
55,56,3,8,backward,1,1785477760112273804,1785477760811589173,699315369
55,56,3,8,backward,2,1785477761221646699,1785477761917142061,695495362
55,56,3,8,backward,3,1785477762066461629,1785477762759788126,693326497
55,72,4,8,forward,0,1785477746066116466,1785477746384346085,318229619
55,72,4,8,forward,1,1785477746428550259,1785477746746643546,318093287
55,72,4,8,forward,2,1785477746776254189,1785477747093752001,317497812
55,72,4,8,forward,3,1785477747230125484,1785477747559223656,329098172
55,72,4,8,backward,0,1785477758209009861,1785477758909995756,700985895
55,72,4,8,backward,1,1785477759315556245,1785477760014124476,698568231
55,72,4,8,backward,2,1785477760423984325,1785477761123569457,699585132
55,72,4,8,backward,3,1785477761268793598,1785477761968262521,699468923
55,88,5,8,forward,0,1785477746390149458,1785477746704772013,314622555
55,88,5,8,forward,1,1785477746751784248,1785477747213727717,461943469
55,88,5,8,forward,2,1785477747224282408,1785477747548563186,324280778
55,88,5,8,forward,3,1785477747564510432,1785477747876172117,311661685
55,88,5,8,backward,0,1785477757419208623,1785477758109250647,690042024
55,88,5,8,backward,1,1785477758528686486,1785477759216158295,687471809
55,88,5,8,backward,2,1785477759636313963,1785477760325214200,688900237
55,88,5,8,backward,3,1785477760482149257,1785477761170113291,687964034
55,104,6,8,forward,0,1785477746710492490,1785477747026540891,316048401
55,104,6,8,forward,1,1785477747219168579,1785477747546212791,327044212
55,104,6,8,forward,2,1785477747556523912,1785477747886664996,330141084
55,104,6,8,forward,3,1785477747896948614,1785477748211423404,314474790
55,104,6,8,backward,0,1785477756622723828,1785477757319856448,697132620
55,104,6,8,backward,1,1785477757736417304,1785477758429534764,693117460
55,104,6,8,backward,2,1785477758843175909,1785477759537732751,694556842
55,104,6,8,backward,3,1785477759688240170,1785477760382928238,694688068
55,120,7,8,forward,0,1785477747031877784,1785477747354533956,322656172
55,120,7,8,forward,1,1785477747551286827,1785477747862650568,311363741
55,120,7,8,forward,2,1785477747891803788,1785477748201427390,309623602
55,120,7,8,forward,3,1785477748216552445,1785477748526105217,309552772
55,120,7,8,backward,0,1785477755838811990,1785477756524063043,685251053
55,120,7,8,backward,1,1785477756950530453,1785477757637837906,687307453
55,120,7,8,backward,2,1785477758058589682,1785477758745236709,686647027
55,120,7,8,backward,3,1785477758906873405,1785477759587993407,681120002
55,136,8,8,forward,0,1785477747359993409,1785477747675225434,315232025
55,136,8,8,forward,1,1785477747867839262,1785477748184546791,316707529
55,136,8,8,forward,2,1785477748206603851,1785477748518028930,311425079
55,136,8,8,forward,3,1785477748531221104,1785477748841066923,309845819
55,136,8,8,backward,0,1785477755020649902,1785477755740168997,719519095
55,136,8,8,backward,1,1785477756139405523,1785477756851747880,712342357
55,136,8,8,backward,2,1785477757265908899,1785477757960215704,694306805
55,136,8,8,backward,3,1785477758089744567,1785477758809177907,719433340
55,152,9,8,forward,0,1785477747680492108,1785477748002965078,322472970
55,152,9,8,forward,1,1785477748189650855,1785477748507164641,317513786
55,152,9,8,forward,2,1785477748523110928,1785477748839896758,316785830
55,152,9,8,forward,3,1785477748849889377,1785477749168834192,318944815
55,152,9,8,backward,0,1785477754213205971,1785477754921284056,708078085
55,152,9,8,backward,1,1785477755326578933,1785477756040504734,713925801
55,152,9,8,backward,2,1785477756464477034,1785477757167616066,703139032
55,152,9,8,backward,3,1785477757270965065,1785477757988863695,717898630
55,168,10,8,forward,0,1785477748008230559,1785477748321615026,313384467
55,168,10,8,forward,1,1785477748512182314,1785477748823108945,310926631
55,168,10,8,forward,2,1785477748844924617,1785477749155094748,310170131
55,168,10,8,forward,3,1785477749173840910,1785477749628757610,454916700
55,168,10,8,backward,0,1785477753426052790,1785477754112970943,686918153
55,168,10,8,backward,1,1785477754545233246,1785477755228475547,683242301
55,168,10,8,backward,2,1785477755682228311,1785477756365634684,683406373
55,168,10,8,backward,3,1785477756486763782,1785477757170498020,683734238
55,184,11,8,forward,0,1785477748327177706,1785477748640271429,313093723
55,184,11,8,forward,1,1785477748828155612,1785477749136759752,308604140
55,184,11,8,forward,2,1785477749160121423,1785477749466321089,306199666
55,184,11,8,forward,3,1785477749633853605,1785477749940932598,307078993
55,184,11,8,backward,0,1785477752649173434,1785477753327143148,677969714
55,184,11,8,backward,1,1785477753768883923,1785477754445314498,676430575
55,184,11,8,backward,2,1785477754907561131,1785477755584323662,676762531
55,184,11,8,backward,3,1785477755703631361,1785477756388386976,684755615
55,200,12,8,forward,0,1785477748646732691,1785477748958255188,311522497
55,200,12,8,forward,1,1785477749141981488,1785477749449873598,307892110
55,200,12,8,forward,2,1785477749471527312,1785477749779717572,308190260
55,200,12,8,forward,3,1785477749946158387,1785477750254416346,308257959
55,200,12,8,backward,0,1785477751865593268,1785477752551953290,686360022
55,200,12,8,backward,1,1785477752987484148,1785477753670946447,683462299
55,200,12,8,backward,2,1785477754130446674,1785477754808761155,678314481
55,200,12,8,backward,3,1785477754929192155,1785477755604582880,675390725
55,216,13,8,forward,0,1785477748964290944,1785477749279423977,315133033
55,216,13,8,forward,1,1785477749455035377,1785477749915734673,460699296
55,216,13,8,forward,2,1785477749926112145,1785477750236550008,310437863
55,216,13,8,backward,0,1785477751077196382,1785477751767040285,689843903
55,216,13,8,forward,3,1785477751865344422,1785477752180974840,315630418
55,216,13,8,backward,1,1785477752190432916,1785477752889084322,698651406
55,216,13,8,backward,2,1785477753348914999,1785477754032241372,683326373
55,216,13,8,backward,3,1785477754148180395,1785477754830953915,682773520
55,232,14,8,forward,0,1785477749285173679,1785477749607241272,322067593
55,232,14,8,forward,1,1785477749920847907,1785477750233558722,312710815
55,232,14,8,backward,0,1785477750299754036,1785477750978331716,678577680
55,232,14,8,forward,2,1785477751076801781,1785477751396245590,319443809
55,232,14,8,backward,1,1785477751402446246,1785477752092289710,689843464
55,232,14,8,forward,3,1785477752190336194,1785477752518965765,328629571
55,232,14,8,backward,2,1785477752524879371,1785477753255076173,730196802
55,232,14,8,backward,3,1785477753354343469,1785477754049748107,695404638
55,248,15,8,forward,0,1785477749613503213,1785477749809175684,195672471
55,248,15,8,backward,0,1785477749809342546,1785477750197732361,388389815
55,248,15,8,forward,1,1785477750299620254,1785477750489489583,189869329
55,248,15,8,backward,1,1785477750489660983,1785477750862236501,372575518
55,248,15,8,forward,2,1785477751402428065,1785477751595317623,192889558
55,248,15,8,backward,2,1785477751595494850,1785477751961433917,365939067
55,248,15,8,forward,3,1785477752524822491,1785477752718128487,193305996
55,248,15,8,backward,3,1785477752718332727,1785477753084157988,365825261
55,9,0,9,forward,0,1785477744808590481,1785477744969175506,160585025
55,9,0,9,forward,1,1785477744974223415,1785477745132874831,158651416
55,9,0,9,forward,2,1785477745308949360,1785477745466920214,157970854
55,9,0,9,forward,3,1785477745663587046,1785477745841325261,177738215
55,9,0,9,backward,0,1785477761461458618,1785477761870520485,409061867
55,9,0,9,backward,1,1785477762590567316,1785477763005989222,415421906
55,9,0,9,backward,2,1785477763644861335,1785477764053035127,408173792
55,9,0,9,backward,3,1785477764487292387,1785477764893971529,406679142
55,25,1,9,forward,0,1785477744974295257,1785477745298333846,324038589
55,25,1,9,forward,1,1785477745308728348,1785477745636137242,327408894
55,25,1,9,forward,2,1785477745663298159,1785477746005276273,341978114
55,25,1,9,forward,3,1785477746080956869,1785477746407025650,326068781
55,25,1,9,backward,0,1785477760638419196,1785477761361504273,723085077
55,25,1,9,backward,1,1785477761765820794,1785477762491803412,725982618
55,25,1,9,backward,2,1785477762820476581,1785477763545261499,724784918
55,25,1,9,backward,3,1785477763660297706,1785477764391477661,731179955
55,41,2,9,forward,0,1785477745303660793,1785477745647680335,344019542
55,41,2,9,forward,1,1785477745658003775,1785477745994605189,336601414
55,41,2,9,forward,2,1785477746075771635,1785477746395761669,319990034
55,41,2,9,forward,3,1785477746438846469,1785477746786123070,347276601
55,41,2,9,backward,0,1785477759833106836,1785477760539111724,706004888
55,41,2,9,backward,1,1785477760907614537,1785477761666983281,759368744
55,41,2,9,backward,2,1785477762013756648,1785477762723100395,709343747
55,41,2,9,backward,3,1785477762856635547,1785477763562991348,706355801
55,57,3,9,forward,0,1785477745652988057,1785477746060275986,407287929
55,57,3,9,forward,1,1785477746070395785,1785477746423440087,353044302
55,57,3,9,forward,2,1785477746433577671,1785477746771112596,337534925
55,57,3,9,forward,3,1785477746791448749,1785477747116441228,324992479
55,57,3,9,backward,0,1785477759009335998,1785477759733858811,724522813
55,57,3,9,backward,1,1785477760112184497,1785477760810018191,697833694
55,57,3,9,backward,2,1785477761222003486,1785477761915150976,693147490
55,57,3,9,backward,3,1785477762066276260,1785477762758561848,692285588
55,73,4,9,forward,0,1785477746065534496,1785477746384139086,318604590
55,73,4,9,forward,1,1785477746428482153,1785477746746570815,318088662
55,73,4,9,forward,2,1785477746776153062,1785477747093120481,316967419
55,73,4,9,forward,3,1785477747228938679,1785477747558717916,329779237
55,73,4,9,backward,0,1785477758209266245,1785477758909897997,700631752
55,73,4,9,backward,1,1785477759315199919,1785477760013933889,698733970
55,73,4,9,backward,2,1785477760423764244,1785477761123692344,699928100
55,73,4,9,backward,3,1785477761268766406,1785477761968213298,699446892
55,89,5,9,forward,0,1785477746389913058,1785477746704887943,314974885
55,89,5,9,forward,1,1785477746751653575,1785477747213370637,461717062
55,89,5,9,forward,2,1785477747223850763,1785477747548016061,324165298
55,89,5,9,forward,3,1785477747563907073,1785477747876210073,312303000
55,89,5,9,backward,0,1785477757419288586,1785477758110385598,691097012
55,89,5,9,backward,1,1785477758528755160,1785477759217602224,688847064
55,89,5,9,backward,2,1785477759636426302,1785477760326554002,690127700
55,89,5,9,backward,3,1785477760482077256,1785477761171427010,689349754
55,105,6,9,forward,0,1785477746710640587,1785477747026560701,315920114
55,105,6,9,forward,1,1785477747218662508,1785477747546239405,327576897
55,105,6,9,forward,2,1785477747556677456,1785477747886693232,330015776
55,105,6,9,forward,3,1785477747897005468,1785477748211414287,314408819
55,105,6,9,backward,0,1785477756622832469,1785477757320547817,697715348
55,105,6,9,backward,1,1785477757736179208,1785477758430207853,694028645
55,105,6,9,backward,2,1785477758843283999,1785477759538557617,695273618
55,105,6,9,backward,3,1785477759688047652,1785477760383818542,695770890
55,121,7,9,forward,0,1785477747031893354,1785477747354585575,322692221
55,121,7,9,forward,1,1785477747551439935,1785477747862751857,311311922
55,121,7,9,forward,2,1785477747891820054,1785477748201569845,309749791
55,121,7,9,forward,3,1785477748216557202,1785477748526051181,309493979
55,121,7,9,backward,0,1785477755839048983,1785477756523684340,684635357
55,121,7,9,backward,1,1785477756950882852,1785477757636454030,685571178
55,121,7,9,backward,2,1785477758058649960,1785477758743258902,684608942
55,121,7,9,backward,3,1785477758907185864,1785477759588811772,681625908
55,137,8,9,forward,0,1785477747359936189,1785477747675180851,315244662
55,137,8,9,forward,1,1785477747867818264,1785477748184401964,316583700
55,137,8,9,forward,2,1785477748206722526,1785477748518129848,311407322
55,137,8,9,forward,3,1785477748531138647,1785477748841120810,309982163
55,137,8,9,backward,0,1785477755021717208,1785477755740528990,718811782
55,137,8,9,backward,1,1785477756139152627,1785477756851603370,712450743
55,137,8,9,backward,2,1785477757266313590,1785477757959690452,693376862
55,137,8,9,backward,3,1785477758089797667,1785477758808955543,719157876
55,153,9,9,forward,0,1785477747680570574,1785477748002993377,322422803
55,153,9,9,forward,1,1785477748189612026,1785477748507194311,317582285
55,153,9,9,forward,2,1785477748523363431,1785477748839963890,316600459
55,153,9,9,forward,3,1785477748850041449,1785477749169004042,318962593
55,153,9,9,backward,0,1785477754212637289,1785477754924559410,711922121
55,153,9,9,backward,1,1785477755326979778,1785477756042011599,715031821
55,153,9,9,backward,2,1785477756464411570,1785477757169688293,705276723
55,153,9,9,backward,3,1785477757271459090,1785477757991014702,719555612
55,169,10,9,forward,0,1785477748009071943,1785477748322070773,312998830
55,169,10,9,forward,1,1785477748512397351,1785477748823158519,310761168
55,169,10,9,forward,2,1785477748844932295,1785477749155258469,310326174
55,169,10,9,forward,3,1785477749173930912,1785477749629042240,455111328
55,169,10,9,backward,0,1785477753426760002,1785477754113469395,686709393
55,169,10,9,backward,1,1785477754544940469,1785477755228541909,683601440
55,169,10,9,backward,2,1785477755682755287,1785477756365842865,683087578
55,169,10,9,backward,3,1785477756487171811,1785477757170801318,683629507
55,185,11,9,forward,0,1785477748328667340,1785477748640302238,311634898
55,185,11,9,forward,1,1785477748828308263,1785477749136775611,308467348
55,185,11,9,forward,2,1785477749160396642,1785477749466325485,305928843
55,185,11,9,forward,3,1785477749634223318,1785477749940933717,306710399
55,185,11,9,backward,0,1785477752648857889,1785477753328435823,679577934
55,185,11,9,backward,1,1785477753768918330,1785477754447487699,678569369
55,185,11,9,backward,2,1785477754907342735,1785477755585940997,678598262
55,185,11,9,backward,3,1785477755703894585,1785477756389178532,685283947
55,201,12,9,forward,0,1785477748645816231,1785477748958174949,312358718
55,201,12,9,forward,1,1785477749141846315,1785477749449878568,308032253
55,201,12,9,forward,2,1785477749471309731,1785477749779688957,308379226
55,201,12,9,forward,3,1785477749946279520,1785477750254335552,308056032
55,201,12,9,backward,0,1785477751865680574,1785477752553089570,687408996
55,201,12,9,backward,1,1785477752987567377,1785477753670331824,682764447
55,201,12,9,backward,2,1785477754130510572,1785477754808291427,677780855
55,201,12,9,backward,3,1785477754929410549,1785477755604562665,675152116
55,217,13,9,forward,0,1785477748963712618,1785477749279272694,315560076
55,217,13,9,forward,1,1785477749454945083,1785477749915507292,460562209
55,217,13,9,forward,2,1785477749926329775,1785477750236489670,310159895
55,217,13,9,backward,0,1785477751077562950,1785477751766392274,688829324
55,217,13,9,forward,3,1785477751865359443,1785477752180671821,315312378
55,217,13,9,backward,1,1785477752191044016,1785477752889271858,698227842
55,217,13,9,backward,2,1785477753348707261,1785477754032371388,683664127
55,217,13,9,backward,3,1785477754148245587,1785477754830940277,682694690
55,233,14,9,forward,0,1785477749284962227,1785477749607369596,322407369
55,233,14,9,forward,1,1785477749920618225,1785477750233751750,313133525
55,233,14,9,backward,0,1785477750299852830,1785477750978209400,678356570
55,233,14,9,forward,2,1785477751077195404,1785477751394162898,316967494
55,233,14,9,backward,1,1785477751400128831,1785477752091296558,691167727
55,233,14,9,forward,3,1785477752191070317,1785477752518936384,327866067
55,233,14,9,backward,2,1785477752527666372,1785477753254420947,726754575
55,233,14,9,backward,3,1785477753363786781,1785477754049338729,685551948
55,249,15,9,forward,0,1785477749613830231,1785477749809117584,195287353
55,249,15,9,backward,0,1785477749809273939,1785477750197759590,388485651
55,249,15,9,forward,1,1785477750299684136,1785477750489517282,189833146
55,249,15,9,backward,1,1785477750489689038,1785477750862033105,372344067
55,249,15,9,forward,2,1785477751400063335,1785477751595336402,195273067
55,249,15,9,backward,2,1785477751595509890,1785477751961321593,365811703
55,249,15,9,forward,3,1785477752527605048,1785477752718178553,190573505
55,249,15,9,backward,3,1785477752718355196,1785477753084316184,365960988
55,10,0,10,forward,0,1785477744809248162,1785477744969497363,160249201
55,10,0,10,forward,1,1785477744975312505,1785477745133012604,157700099
55,10,0,10,forward,2,1785477745309901672,1785477745466827608,156925936
55,10,0,10,forward,3,1785477745664383901,1785477745841312672,176928771
55,10,0,10,backward,0,1785477761460730004,1785477761871970165,411240161
55,10,0,10,backward,1,1785477762591142192,1785477763006128257,414986065
55,10,0,10,backward,2,1785477763643626432,1785477764053134273,409507841
55,10,0,10,backward,3,1785477764485561459,1785477764893323371,407761912
55,26,1,10,forward,0,1785477744975303321,1785477745298317648,323014327
55,26,1,10,forward,1,1785477745309816460,1785477745636208003,326391543
55,26,1,10,forward,2,1785477745664167967,1785477746005564451,341396484
55,26,1,10,forward,3,1785477746082482682,1785477746407142937,324660255
55,26,1,10,backward,0,1785477760637120632,1785477761361533503,724412871
55,26,1,10,backward,1,1785477761765388092,1785477762492583556,727195464
55,26,1,10,backward,2,1785477762821628976,1785477763545291142,723662166
55,26,1,10,backward,3,1785477763660668894,1785477764387139946,726471052
55,42,2,10,forward,0,1785477745303975728,1785477745647773124,343797396
55,42,2,10,forward,1,1785477745658358763,1785477745994647613,336288850
55,42,2,10,forward,2,1785477746076655018,1785477746395832835,319177817
55,42,2,10,forward,3,1785477746439112943,1785477746785676195,346563252
55,42,2,10,backward,0,1785477759832643755,1785477760538683521,706039766
55,42,2,10,backward,1,1785477760908005562,1785477761667126966,759121404
55,42,2,10,backward,2,1785477762012629068,1785477762722827694,710198626
55,42,2,10,backward,3,1785477762856666291,1785477763561968364,705302073
55,58,3,10,forward,0,1785477745652797168,1785477746060457894,407660726
55,58,3,10,forward,1,1785477746070501346,1785477746423391903,352890557
55,58,3,10,forward,2,1785477746433446816,1785477746771032437,337585621
55,58,3,10,forward,3,1785477746790773923,1785477747116342957,325569034
55,58,3,10,backward,0,1785477759008843426,1785477759734020622,725177196
55,58,3,10,backward,1,1785477760112537592,1785477760810081848,697544256
55,58,3,10,backward,2,1785477761222340163,1785477761915436060,693095897
55,58,3,10,backward,3,1785477762066118105,1785477762759247089,693128984
55,74,4,10,forward,0,1785477746065809526,1785477746384303881,318494355
55,74,4,10,forward,1,1785477746428586186,1785477746746754257,318168071
55,74,4,10,forward,2,1785477746776079935,1785477747093325345,317245410
55,74,4,10,forward,3,1785477747240732436,1785477747558749775,318017339
55,74,4,10,backward,0,1785477758208814401,1785477758911354585,702540184
55,74,4,10,backward,1,1785477759314769905,1785477760013745560,698975655
55,74,4,10,backward,2,1785477760423629863,1785477761123656001,700026138
55,74,4,10,backward,3,1785477761268311464,1785477761967711095,699399631
55,90,5,10,forward,0,1785477746389779126,1785477746704710939,314931813
55,90,5,10,forward,1,1785477746751903926,1785477747225245320,473341394
55,90,5,10,forward,2,1785477747235465077,1785477747548261146,312796069
55,90,5,10,forward,3,1785477747563876353,1785477747876525855,312649502
55,90,5,10,backward,0,1785477757419728638,1785477758109230816,689502178
55,90,5,10,backward,1,1785477758528863745,1785477759216347291,687483546
55,90,5,10,backward,2,1785477759636977713,1785477760325448352,688470639
55,90,5,10,backward,3,1785477760481846706,1785477761170248551,688401845
55,106,6,10,forward,0,1785477746710346449,1785477747026472078,316125629
55,106,6,10,forward,1,1785477747230326487,1785477747546329868,316003381
55,106,6,10,forward,2,1785477747556671532,1785477747886775378,330103846
55,106,6,10,forward,3,1785477747897014786,1785477748211514698,314499912
55,106,6,10,backward,0,1785477756622235327,1785477757321761290,699525963
55,106,6,10,backward,1,1785477757734537744,1785477758430044358,695506614
55,106,6,10,backward,2,1785477758841674105,1785477759538239105,696565000
55,106,6,10,backward,3,1785477759686786788,1785477760383145375,696358587
55,122,7,10,forward,0,1785477747031901549,1785477747354604918,322703369
55,122,7,10,forward,1,1785477747551580733,1785477747862673893,311093160
55,122,7,10,forward,2,1785477747891986108,1785477748201418193,309432085
55,122,7,10,forward,3,1785477748216749046,1785477748526069288,309320242
55,122,7,10,backward,0,1785477755839740495,1785477756524657928,684917433
55,122,7,10,backward,1,1785477756949940583,1785477757636619975,686679392
55,122,7,10,backward,2,1785477758057665978,1785477758743799805,686133827
55,122,7,10,backward,3,1785477758906827147,1785477759588670517,681843370
55,138,8,10,forward,0,1785477747359948555,1785477747675162427,315213872
55,138,8,10,forward,1,1785477747867593336,1785477748184541506,316948170
55,138,8,10,forward,2,1785477748206490964,1785477748518175128,311684164
55,138,8,10,forward,3,1785477748531070944,1785477748841050958,309980014
55,138,8,10,backward,0,1785477755020701767,1785477755741863091,721161324
55,138,8,10,backward,1,1785477756138769637,1785477756852800161,714030524
55,138,8,10,backward,2,1785477757266675319,1785477757959464617,692789298
55,138,8,10,backward,3,1785477758086698253,1785477758808960005,722261752
55,154,9,10,forward,0,1785477747680983451,1785477748003074399,322090948
55,154,9,10,forward,1,1785477748189670639,1785477748507363798,317693159
55,154,9,10,forward,2,1785477748523261828,1785477748839969162,316707334
55,154,9,10,forward,3,1785477748850061731,1785477749169060269,318998538
55,154,9,10,backward,0,1785477754212798014,1785477754922019759,709221745
55,154,9,10,backward,1,1785477755327291182,1785477756040805918,713514736
55,154,9,10,backward,2,1785477756464038094,1785477757168342741,704304647
55,154,9,10,backward,3,1785477757271889296,1785477757989021815,717132519
55,170,10,10,forward,0,1785477748008549208,1785477748321771562,313222354
55,170,10,10,forward,1,1785477748512434868,1785477748823177904,310743036
55,170,10,10,forward,2,1785477748845037551,1785477749155256217,310218666
55,170,10,10,forward,3,1785477749174070096,1785477749628701563,454631467
55,170,10,10,backward,0,1785477753425047107,1785477754113365583,688318476
55,170,10,10,backward,1,1785477754543612816,1785477755228382990,684770174
55,170,10,10,backward,2,1785477755682414632,1785477756365725906,683311274
55,170,10,10,backward,3,1785477756486544575,1785477757171001424,684456849
55,186,11,10,forward,0,1785477748327813460,1785477748640408897,312595437
55,186,11,10,forward,1,1785477748828202727,1785477749136902597,308699870
55,186,11,10,forward,2,1785477749160312934,1785477749466441928,306128994
55,186,11,10,forward,3,1785477749633804775,1785477749940935232,307130457
55,186,11,10,backward,0,1785477752649261298,1785477753326783216,677521918
55,186,11,10,backward,1,1785477753768223390,1785477754445254519,677031129
55,186,11,10,backward,2,1785477754906094867,1785477755585561977,679467110
55,186,11,10,backward,3,1785477755702899550,1785477756389439284,686539734
55,202,12,10,forward,0,1785477748645927740,1785477748958113462,312185722
55,202,12,10,forward,1,1785477749142113003,1785477749449770486,307657483
55,202,12,10,forward,2,1785477749471610628,1785477749779654819,308044191
55,202,12,10,forward,3,1785477749946088187,1785477750254328252,308240065
55,202,12,10,backward,0,1785477751865586580,1785477752551353464,685766884
55,202,12,10,backward,1,1785477752987597904,1785477753670741599,683143695
55,202,12,10,backward,2,1785477754130718936,1785477754808679145,677960209
55,202,12,10,backward,3,1785477754929070655,1785477755605096581,676025926
55,218,13,10,forward,0,1785477748964031351,1785477749279364104,315332753
55,218,13,10,forward,1,1785477749455049748,1785477749915657542,460607794
55,218,13,10,forward,2,1785477749926148991,1785477750236720118,310571127
55,218,13,10,backward,0,1785477751077569301,1785477751766989555,689420254
55,218,13,10,forward,3,1785477751865290746,1785477752180726719,315435973
55,218,13,10,backward,1,1785477752190243423,1785477752889224882,698981459
55,218,13,10,backward,2,1785477753349124340,1785477754032295237,683170897
55,218,13,10,backward,3,1785477754149139038,1785477754830937626,681798588
55,234,14,10,forward,0,1785477749285099158,1785477749607238750,322139592
55,234,14,10,forward,1,1785477749920811111,1785477750233477945,312666834
55,234,14,10,backward,0,1785477750297707123,1785477750978822971,681115848
55,234,14,10,forward,2,1785477751077301603,1785477751394252181,316950578
55,234,14,10,backward,1,1785477751400196801,1785477752091599031,691402230
55,234,14,10,forward,3,1785477752190275147,1785477752519006162,328731015
55,234,14,10,backward,2,1785477752525116608,1785477753250665525,725548917
55,234,14,10,backward,3,1785477753354360118,1785477754050017964,695657846
55,250,15,10,forward,0,1785477749613138660,1785477749811119579,197980919
55,250,15,10,backward,0,1785477749811330120,1785477750198256446,386926326
55,250,15,10,forward,1,1785477750297565714,1785477750489317737,191752023
55,250,15,10,backward,1,1785477750489482958,1785477750862862808,373379850
55,250,15,10,forward,2,1785477751400158463,1785477751594458875,194300412
55,250,15,10,backward,2,1785477751594629923,1785477751960907541,366277618
55,250,15,10,forward,3,1785477752525143126,1785477752718041478,192898352
55,250,15,10,backward,3,1785477752718270096,1785477753084430664,366160568
55,11,0,11,forward,0,1785477744809005006,1785477744969250956,160245950
55,11,0,11,forward,1,1785477744974553755,1785477745132836639,158282884
55,11,0,11,forward,2,1785477745308514549,1785477745466626532,158111983
55,11,0,11,forward,3,1785477745663140995,1785477745841101402,177960407
55,11,0,11,backward,0,1785477761461231380,1785477761872053222,410821842
55,11,0,11,backward,1,1785477762591156822,1785477763005827569,414670747
55,11,0,11,backward,2,1785477763643455747,1785477764053090214,409634467
