iteration,rank,pp_stage,pp_lane,api_name,occurrence,observed_start_ns,observed_end_ns,duration_ns
55,204,12,12,send_backward,3,1785477755604739299,1785477755701696572,96957273
55,220,13,12,recv_forward,0,1785477744808439677,1785477748963530817,4155091140
55,220,13,12,send_forward,0,1785477749279346304,1785477749284330420,4984116
55,220,13,12,recv_forward,1,1785477749284451793,1785477749454871007,170419214
55,220,13,12,send_forward,1,1785477749915673065,1785477749920671371,4998306
55,220,13,12,recv_forward,2,1785477749920857356,1785477749925791285,4933929
55,220,13,12,send_forward_recv_backward,0,1785477750236606355,1785477751077281097,840674742
55,220,13,12,send_backward_recv_forward,0,1785477751766661916,1785477751864587798,97925882
55,220,13,12,send_forward_recv_backward,1,1785477752180853328,1785477752190006511,9153183
55,220,13,12,send_backward,0,1785477752889145899,1785477752986959940,97814041
55,220,13,12,recv_backward,0,1785477752987038545,1785477753349460730,362422185
55,220,13,12,send_backward,1,1785477754032138765,1785477754130026023,97887258
55,220,13,12,recv_backward,1,1785477754130147799,1785477754148152474,18004675
55,220,13,12,send_backward,2,1785477754830602934,1785477754929064518,98461584
55,236,14,12,recv_forward,0,1785477744809821633,1785477749285354284,4475532651
55,236,14,12,send_forward,0,1785477749607388376,1785477749612564752,5176376
55,236,14,12,recv_forward,1,1785477749612699009,1785477749920782109,308083100
55,236,14,12,send_forward_recv_backward,0,1785477750233509371,1785477750297346837,63837466
55,236,14,12,send_backward_recv_forward,0,1785477750978904474,1785477751077123714,98219240
55,236,14,12,send_forward_recv_backward,1,1785477751394275295,1785477751400085910,5810615
55,236,14,12,send_backward_recv_forward,1,1785477752091925384,1785477752190063500,98138116
55,236,14,12,send_forward_recv_backward,2,1785477752519296279,1785477752525130730,5834451
55,236,14,12,send_backward,0,1785477753252434532,1785477753349520939,97086407
55,236,14,12,recv_backward,0,1785477753349632344,1785477753354972026,5339682
55,236,14,12,send_backward,1,1785477754049578642,1785477754148185871,98607229
55,252,15,12,recv_forward,0,1785477744809113362,1785477749613041879,4803928517
55,252,15,12,send_forward_recv_backward,0,1785477749809436486,1785477749809469824,33338
55,252,15,12,send_backward_recv_forward,0,1785477750196975129,1785477750297300596,100325467
55,252,15,12,send_forward_recv_backward,1,1785477750489889623,1785477750489918609,28986
55,252,15,12,send_backward_recv_forward,1,1785477750861671012,1785477751400080648,538409636
55,252,15,12,send_forward_recv_backward,2,1785477751595026083,1785477751595054234,28151
55,252,15,12,send_backward_recv_forward,2,1785477751961047363,1785477752525152686,564105323
55,252,15,12,send_forward_recv_backward,3,1785477752718676878,1785477752718706077,29199
55,252,15,12,send_backward,0,1785477753084297669,1785477753354965668,270667999
55,13,0,13,recv_forward,0,1785477744808285864,1785477744808318433,32569
55,13,0,13,send_forward,0,1785477744969127127,1785477744974236233,5109106
55,13,0,13,recv_forward,1,1785477744974346530,1785477744974370836,24306
55,13,0,13,send_forward,1,1785477745132953581,1785477745308452591,175499010
55,13,0,13,recv_forward,2,1785477745308556499,1785477745308584686,28187
55,13,0,13,send_forward,2,1785477745466953551,1785477745663084206,196130655
55,13,0,13,recv_forward,3,1785477745663188751,1785477745663215351,26600
55,13,0,13,send_forward,3,1785477745841302737,1785477746080884697,239581960
55,13,0,13,recv_backward,0,1785477746081013586,1785477761461231941,15380218355
55,13,0,13,send_backward,0,1785477761870874410,1785477761870916607,42197
55,13,0,13,recv_backward,1,1785477761870994786,1785477762589624018,718629232
55,13,0,13,send_backward,1,1785477763005963570,1785477763005992670,29100
55,13,0,13,recv_backward,2,1785477763006066846,1785477763643363467,637296621
55,13,0,13,send_backward,2,1785477764051401122,1785477764051436491,35369
55,13,0,13,recv_backward,3,1785477764051514039,1785477764485309968,433795929
55,13,0,13,send_backward,3,1785477764892947907,1785477764892982010,34103
55,29,1,13,recv_forward,0,1785477744808944592,1785477744974311485,165366893
55,29,1,13,send_forward,0,1785477745298336046,1785477745303343317,5007271
55,29,1,13,recv_forward,1,1785477745303460531,1785477745308512425,5051894
55,29,1,13,send_forward,1,1785477745636242124,1785477745657916683,21674559
55,29,1,13,recv_forward,2,1785477745658095406,1785477745663143783,5048377
55,29,1,13,send_forward,2,1785477746005585229,1785477746075716300,70131071
55,29,1,13,recv_forward,3,1785477746075857617,1785477746080907290,5049673
55,29,1,13,send_forward,3,1785477746407029216,1785477746438732001,31702785
55,29,1,13,recv_backward,0,1785477746438856688,1785477760637629520,14198772832
55,29,1,13,send_backward,0,1785477761362647916,1785477761459915768,97267852
55,29,1,13,recv_backward,1,1785477761460036697,1785477761765655221,305618524
55,29,1,13,send_backward,1,1785477762492939496,1785477762589503374,96563878
55,29,1,13,recv_backward,2,1785477762589618469,1785477762820796199,231177730
55,29,1,13,send_backward,2,1785477763546053730,1785477763643370640,97316910
55,29,1,13,recv_backward,3,1785477763643481735,1785477763661230960,17749225
55,29,1,13,send_backward,3,1785477764387778862,1785477764485251785,97472923
55,45,2,13,recv_forward,0,1785477744809339715,1785477745303430995,494091280
55,45,2,13,send_forward,0,1785477745647743189,1785477745652829773,5086584
55,45,2,13,recv_forward,1,1785477745652943067,1785477745657932542,4989475
55,45,2,13,send_forward,1,1785477745994685864,1785477746070454993,75769129
55,45,2,13,recv_forward,2,1785477746070701186,1785477746075741778,5040592
55,45,2,13,send_forward,2,1785477746396380630,1785477746433598249,37217619
55,45,2,13,recv_forward,3,1785477746433744876,1785477746438734477,4989601
55,45,2,13,send_forward,3,1785477746785878836,1785477746791075827,5196991
55,45,2,13,recv_backward,0,1785477746791236018,1785477759832848380,13041612362
55,45,2,13,send_backward,0,1785477760538418647,1785477760636583273,98164626
55,45,2,13,recv_backward,1,1785477760636675584,1785477760907487216,270811632
55,45,2,13,send_backward,1,1785477761666940116,1785477761765560375,98620259
55,45,2,13,recv_backward,2,1785477761765648240,1785477762013248473,247600233
55,45,2,13,send_backward,2,1785477762722661137,1785477762820745627,98084490
55,45,2,13,recv_backward,3,1785477762820886379,1785477762857010754,36124375
55,45,2,13,send_backward,3,1785477763561973454,1785477763661204718,99231264
55,61,3,13,recv_forward,0,1785477744808522087,1785477745652981953,844459866
55,61,3,13,send_forward,0,1785477746060407478,1785477746065312504,4905026
55,61,3,13,recv_forward,1,1785477746065421137,1785477746070444126,5022989
55,61,3,13,send_forward,1,1785477746423479238,1785477746428414555,4935317
55,61,3,13,recv_forward,2,1785477746428593935,1785477746433613512,5019577
55,61,3,13,send_forward,2,1785477746771435864,1785477746776341348,4905484
55,61,3,13,recv_forward,3,1785477746776454582,1785477746791091458,14636876
55,61,3,13,send_forward,3,1785477747116565442,1785477747228776309,112210867
55,61,3,13,recv_backward,0,1785477747228899043,1785477759009697749,11780798706
55,61,3,13,send_backward,0,1785477759737326444,1785477759831819448,94493004
55,61,3,13,recv_backward,1,1785477759831961979,1785477760112631881,280669902
55,61,3,13,send_backward,1,1785477760809721660,1785477760907487167,97765507
55,61,3,13,recv_backward,2,1785477760907577284,1785477761222838587,315261303
55,61,3,13,send_backward,2,1785477761915344669,1785477762013210052,97865383
55,61,3,13,recv_backward,3,1785477762013290721,1785477762066131588,52840867
55,61,3,13,send_backward,3,1785477762758980082,1785477762856981213,98001131
55,77,4,13,recv_forward,0,1785477744809485822,1785477746065517449,1256031627
55,77,4,13,send_forward,0,1785477746384357793,1785477746389516978,5159185
55,77,4,13,recv_forward,1,1785477746389626565,1785477746428426196,38799631
55,77,4,13,send_forward,1,1785477746746651285,1785477746751806626,5155341
55,77,4,13,recv_forward,2,1785477746751983316,1785477746776362775,24379459
55,77,4,13,send_forward,2,1785477747093419024,1785477747223639533,130220509
55,77,4,13,recv_forward,3,1785477747223821341,1785477747228793300,4971959
55,77,4,13,send_forward,3,1785477747558811377,1785477747563987210,5175833
55,77,4,13,recv_backward,0,1785477747564114748,1785477758208932210,10644817462
55,77,4,13,send_backward,0,1785477758910221748,1785477759008982854,98761106
55,77,4,13,recv_backward,1,1785477759009082131,1785477759314706138,305624007
55,77,4,13,send_backward,1,1785477760014380345,1785477760112555729,98175384
55,77,4,13,recv_backward,2,1785477760112632220,1785477760423728471,311096251
55,77,4,13,send_backward,2,1785477761123924152,1785477761222758990,98834838
55,77,4,13,recv_backward,3,1785477761222857243,1785477761268577087,45719844
55,77,4,13,send_backward,3,1785477761968007660,1785477762066085235,98077575
55,93,5,13,recv_forward,0,1785477744809267503,1785477746389917097,1580649594
55,93,5,13,send_forward,0,1785477746704776378,1785477746709753805,4977427
55,93,5,13,recv_forward,1,1785477746709873552,1785477746751897982,42024430
55,93,5,13,send_forward,1,1785477747213408766,1785477747218392654,4983888
55,93,5,13,recv_forward,2,1785477747218582657,1785477747223670890,5088233
55,93,5,13,send_forward,2,1785477747548010712,1785477747556730914,8720202
55,93,5,13,recv_forward,3,1785477747556851159,1785477747564062899,7211740
55,93,5,13,send_forward,3,1785477747876334734,1785477747897389220,21054486
55,93,5,13,recv_backward,0,1785477747897510536,1785477757419090029,9521579493
55,93,5,13,send_backward,0,1785477758109449827,1785477758207964099,98514272
55,93,5,13,recv_backward,1,1785477758208035474,1785477758528448745,320413271
55,93,5,13,send_backward,1,1785477759216452782,1785477759314657966,98205184
55,93,5,13,recv_backward,2,1785477759314722639,1785477759636719030,321996391
55,93,5,13,send_backward,2,1785477760325667352,1785477760423729276,98061924
55,93,5,13,recv_backward,3,1785477760423793627,1785477760482086327,58292700
55,93,5,13,send_backward,3,1785477761170144844,1785477761268569528,98424684
55,109,6,13,recv_forward,0,1785477744808486000,1785477746710121621,1901635621
55,109,6,13,send_forward,0,1785477747026625212,1785477747031781709,5156497
55,109,6,13,recv_forward,1,1785477747031925463,1785477747218417367,186491904
55,109,6,13,send_forward,1,1785477747546295060,1785477747551508591,5213531
55,109,6,13,recv_forward,2,1785477747551664192,1785477747556723573,5059381
55,109,6,13,send_forward,2,1785477747886861884,1785477747892070422,5208538
55,109,6,13,recv_forward,3,1785477747892195193,1785477747897377603,5182410
55,109,6,13,send_forward,3,1785477748211463775,1785477748216613283,5149508
55,109,6,13,recv_backward,0,1785477748216745929,1785477756621717756,8404971827
55,109,6,13,send_backward,0,1785477757321307733,1785477757418346082,97038349
55,109,6,13,recv_backward,1,1785477757418426120,1785477757734790110,316363990
55,109,6,13,send_backward,1,1785477758429408441,1785477758528374880,98966439
55,109,6,13,recv_backward,2,1785477758528436699,1785477758841844360,313407661
55,109,6,13,send_backward,2,1785477759540353440,1785477759636639192,96285752
55,109,6,13,recv_backward,3,1785477759636706978,1785477759686278434,49571456
55,109,6,13,send_backward,3,1785477760384936889,1785477760482016819,97079930
55,125,7,13,recv_forward,0,1785477744808662626,1785477747032134769,2223472143
55,125,7,13,send_forward,0,1785477747354710358,1785477747359681461,4971103
55,125,7,13,recv_forward,1,1785477747359811883,1785477747551520535,191708652
55,125,7,13,send_forward,1,1785477747862818041,1785477747867801884,4983843
55,125,7,13,recv_forward,2,1785477747867994704,1785477747892085129,24090425
55,125,7,13,send_forward,2,1785477748201426013,1785477748206364483,4938470
55,125,7,13,recv_forward,3,1785477748206527978,1785477748216627201,10099223
55,125,7,13,send_forward,3,1785477748526129668,1785477748531004690,4875022
55,125,7,13,recv_backward,0,1785477748531114250,1785477755838320848,7307206598
55,125,7,13,send_backward,0,1785477756523937655,1785477756621472143,97534488
55,125,7,13,recv_backward,1,1785477756621563794,1785477756949806753,328242959
55,125,7,13,send_backward,1,1785477757636576144,1785477757734751711,98175567
55,125,7,13,recv_backward,2,1785477757734851142,1785477758058599201,323748059
55,125,7,13,send_backward,2,1785477758743652488,1785477758841779085,98126597
55,125,7,13,recv_backward,3,1785477758841881004,1785477758907145815,65264811
55,125,7,13,send_backward,3,1785477759588537437,1785477759686259848,97722411
55,141,8,13,recv_forward,0,1785477744810042277,1785477747360340446,2550298169
55,141,8,13,send_forward,0,1785477747675299739,1785477747680410638,5110899
55,141,8,13,recv_forward,1,1785477747680537375,1785477747867861373,187323998
55,141,8,13,send_forward,1,1785477748184516961,1785477748189537113,5020152
55,141,8,13,recv_forward,2,1785477748189715811,1785477748206388665,16672854
55,141,8,13,send_forward,2,1785477748518252925,1785477748523240142,4987217
55,141,8,13,recv_forward,3,1785477748523355863,1785477748531045760,7689897
55,141,8,13,send_forward,3,1785477748841098010,1785477748850109158,9011148
55,141,8,13,recv_backward,0,1785477748850220547,1785477755021337780,6171117233
55,141,8,13,send_backward,0,1785477755740544496,1785477755837624531,97080035
55,141,8,13,recv_backward,1,1785477755837728345,1785477756138576403,300848058
55,141,8,13,send_backward,1,1785477756851750244,1785477756949790429,98040185
55,141,8,13,recv_backward,2,1785477756949886802,1785477757266807278,316920476
55,141,8,13,send_backward,2,1785477757959595237,1785477758058615396,99020159
55,141,8,13,recv_backward,3,1785477758058719633,1785477758086792310,28072677
55,141,8,13,send_backward,3,1785477758809328207,1785477758907148652,97820445
55,157,9,13,recv_forward,0,1785477744808716380,1785477747680605699,2871889319
55,157,9,13,send_forward,0,1785477748003101700,1785477748008172832,5071132
55,157,9,13,recv_forward,1,1785477748008282756,1785477748189563660,181280904
55,157,9,13,send_forward,1,1785477748507255856,1785477748512394992,5139136
55,157,9,13,recv_forward,2,1785477748512592322,1785477748523269476,10677154
55,157,9,13,send_forward,2,1785477748839961269,1785477748845080323,5119054
55,157,9,13,recv_forward,3,1785477748845192709,1785477748850139033,4946324
55,157,9,13,send_forward,3,1785477749169057228,1785477749174173764,5116536
55,157,9,13,recv_backward,0,1785477749174282141,1785477754212321086,5038038945
55,157,9,13,send_backward,0,1785477754922397506,1785477755020218776,97821270
55,157,9,13,recv_backward,1,1785477755020304943,1785477755327462881,307157938
55,157,9,13,send_backward,1,1785477756040419797,1785477756138540183,98120386
55,157,9,13,recv_backward,2,1785477756138655801,1785477756464995166,326339365
55,157,9,13,send_backward,2,1785477757168612005,1785477757266747291,98135286
55,157,9,13,recv_backward,3,1785477757266819920,1785477757272212755,5392835
55,157,9,13,send_backward,3,1785477757989380706,1785477758086762665,97381959
55,173,10,13,recv_forward,0,1785477744809054273,1785477748008519012,3199464739
55,173,10,13,send_forward,0,1785477748321921616,1785477748327099336,5177720
55,173,10,13,recv_forward,1,1785477748327230867,1785477748512412105,185181238
55,173,10,13,send_forward,1,1785477748823230898,1785477748828242363,5011465
55,173,10,13,recv_forward,2,1785477748828437625,1785477748845113510,16675885
55,173,10,13,send_forward,2,1785477749155217691,1785477749160350805,5133114
55,173,10,13,recv_forward,3,1785477749160477118,1785477749174208222,13731104
55,173,10,13,send_forward,3,1785477749628895045,1785477749634132333,5237288
55,173,10,13,recv_backward,0,1785477749634272196,1785477753424255994,3789983798
55,173,10,13,send_backward,0,1785477754113949702,1785477754211990612,98040910
55,173,10,13,recv_backward,1,1785477754212073884,1785477754542841646,330767762
55,173,10,13,send_backward,1,1785477755229126839,1785477755327484596,98357757
55,173,10,13,recv_backward,2,1785477755327559610,1785477755682548177,354988567
55,173,10,13,send_backward,2,1785477756365858288,1785477756464874658,99016370
55,173,10,13,recv_backward,3,1785477756464946440,1785477756485995741,21049301
55,173,10,13,send_backward,3,1785477757171496912,1785477757272165472,100668560
55,189,11,13,recv_forward,0,1785477744810138760,1785477748327976785,3517838025
55,189,11,13,send_forward,0,1785477748640446441,1785477748645386120,4939679
55,189,11,13,recv_forward,1,1785477748645515682,1785477748828267790,182752108
55,189,11,13,send_forward,1,1785477749136957307,1785477749141886889,4929582
55,189,11,13,recv_forward,2,1785477749142069386,1785477749160379201,18309815
55,189,11,13,send_forward,2,1785477749466572872,1785477749471495106,4922234
55,189,11,13,recv_forward,3,1785477749471615304,1785477749634130968,162515664
55,189,11,13,send_forward,3,1785477749941026902,1785477749945932227,4905325
55,189,11,13,recv_backward,0,1785477749946044786,1785477752649327156,2703282370
55,189,11,13,send_backward,0,1785477753327126321,1785477753423987877,96861556
55,189,11,13,recv_backward,1,1785477753424044032,1785477753768039111,343995079
55,189,11,13,send_backward,1,1785477754445691980,1785477754542710287,97018307
55,189,11,13,recv_backward,2,1785477754542763699,1785477754904857653,362093954
55,189,11,13,send_backward,2,1785477755584753075,1785477755682500447,97747372
55,189,11,13,recv_backward,3,1785477755682573556,1785477755701932872,19359316
55,189,11,13,send_backward,3,1785477756388291897,1785477756485989254,97697357
55,205,12,13,recv_forward,0,1785477744808705983,1785477748646137716,3837431733
55,205,12,13,send_forward,0,1785477748958197994,1785477748963310371,5112377
55,205,12,13,recv_forward,1,1785477748963424142,1785477749141940575,178516433
55,205,12,13,send_forward,1,1785477749449987113,1785477749455092631,5105518
55,205,12,13,recv_forward,2,1785477749455291203,1785477749471562880,16271677
55,205,12,13,send_forward,2,1785477749779647081,1785477749926062191,146415110
55,205,12,13,recv_forward,3,1785477749926233743,1785477749945995829,19762086
55,205,12,13,send_forward_recv_backward,0,1785477750254431025,1785477751864633351,1610202326
55,205,12,13,send_backward,0,1785477752551451712,1785477752649222248,97770536
55,205,12,13,recv_backward,0,1785477752649314677,1785477752987331455,338016778
55,205,12,13,send_backward,1,1785477753670524678,1785477753768091879,97567201
55,205,12,13,recv_backward,1,1785477753768201489,1785477754130092890,361891401
55,205,12,13,send_backward,2,1785477754808047494,1785477754904842097,96794603
55,205,12,13,recv_backward,2,1785477754904923073,1785477754929056023,24132950
55,205,12,13,send_backward,3,1785477755604710252,1785477755701951965,97241713
55,221,13,13,recv_forward,0,1785477744808501616,1785477748963697841,4155196225
55,221,13,13,send_forward,0,1785477749279396909,1785477749284493441,5096532
55,221,13,13,recv_forward,1,1785477749284620040,1785477749455125882,170505842
55,221,13,13,send_forward,1,1785477749915624962,1785477749920743247,5118285
55,221,13,13,recv_forward,2,1785477749920954837,1785477749926047692,5092855
55,221,13,13,send_forward_recv_backward,0,1785477750236654666,1785477751077166229,840511563
55,221,13,13,send_backward_recv_forward,0,1785477751767224793,1785477751864490716,97265923
55,221,13,13,send_forward_recv_backward,1,1785477752181002174,1785477752189730546,8728372
55,221,13,13,send_backward,0,1785477752890780544,1785477752987209656,96429112
55,221,13,13,recv_backward,0,1785477752987308221,1785477753349968385,362660164
55,221,13,13,send_backward,1,1785477754032169688,1785477754129969716,97800028
55,221,13,13,recv_backward,1,1785477754130043853,1785477754147854618,17810765
55,221,13,13,send_backward,2,1785477754830967192,1785477754928964182,97996990
55,237,14,13,recv_forward,0,1785477744810638091,1785477749284969087,4474330996
55,237,14,13,send_forward,0,1785477749607513971,1785477749612707205,5193234
55,237,14,13,recv_forward,1,1785477749612857317,1785477749920812993,307955676
55,237,14,13,send_forward_recv_backward,0,1785477750233590428,1785477750297616501,64026073
55,237,14,13,send_backward_recv_forward,0,1785477750979239816,1785477751076981235,97741419
55,237,14,13,send_forward_recv_backward,1,1785477751394370059,1785477751400021533,5651474
55,237,14,13,send_backward_recv_forward,1,1785477752091969774,1785477752189768785,97799011
55,237,14,13,send_forward_recv_backward,2,1785477752519295723,1785477752525122524,5826801
55,237,14,13,send_backward,0,1785477753251617653,1785477753350049248,98431595
55,237,14,13,recv_backward,0,1785477753350287058,1785477753355553475,5266417
55,237,14,13,send_backward,1,1785477754051106287,1785477754147856286,96749999
55,253,15,13,recv_forward,0,1785477744809217944,1785477749613112180,4803894236
55,253,15,13,send_forward_recv_backward,0,1785477749809340127,1785477749809370028,29901
55,253,15,13,send_backward_recv_forward,0,1785477750197173518,1785477750297561509,100387991
55,253,15,13,send_forward_recv_backward,1,1785477750489796644,1785477750489825832,29188
55,253,15,13,send_backward_recv_forward,1,1785477750861336010,1785477751400014022,538678012
55,253,15,13,send_forward_recv_backward,2,1785477751594936034,1785477751594966181,30147
55,253,15,13,send_backward_recv_forward,2,1785477751961629694,1785477752525138569,563508875
55,253,15,13,send_forward_recv_backward,3,1785477752718771113,1785477752718801251,30138
55,253,15,13,send_backward,0,1785477753084550774,1785477753355559513,271008739
55,14,0,14,recv_forward,0,1785477744808829763,1785477744808861413,31650
55,14,0,14,send_forward,0,1785477744969411997,1785477744974529647,5117650
55,14,0,14,recv_forward,1,1785477744974655400,1785477744974682378,26978
55,14,0,14,send_forward,1,1785477745133063087,1785477745308568179,175505092
55,14,0,14,recv_forward,2,1785477745308697928,1785477745308728281,30353
55,14,0,14,send_forward,2,1785477745466911148,1785477745663077089,196165941
55,14,0,14,recv_forward,3,1785477745663203617,1785477745663232905,29288
55,14,0,14,send_forward,3,1785477745841411349,1785477746081133929,239722580
55,14,0,14,recv_backward,0,1785477746081323429,1785477761461584812,15380261383
55,14,0,14,send_backward,0,1785477761870890857,1785477761870935930,45073
55,14,0,14,recv_backward,1,1785477761871035331,1785477762591448550,720413219
55,14,0,14,send_backward,1,1785477763006597169,1785477763006631252,34083
55,14,0,14,recv_backward,2,1785477763006712925,1785477763643960924,637247999
55,14,0,14,send_backward,2,1785477764053020121,1785477764053055367,35246
55,14,0,14,recv_backward,3,1785477764053135494,1785477764486371213,433235719
55,14,0,14,send_backward,3,1785477764894801430,1785477764894833940,32510
55,30,1,14,recv_forward,0,1785477744809134716,1785477744974602083,165467367
55,30,1,14,send_forward,0,1785477745298348149,1785477745303407611,5059462
55,30,1,14,recv_forward,1,1785477745303536705,1785477745308632545,5095840
55,30,1,14,send_forward,1,1785477745636175187,1785477745657936742,21761555
55,30,1,14,recv_forward,2,1785477745658081811,1785477745663139243,5057432
55,30,1,14,send_forward,2,1785477746005529405,1785477746075920617,70391212
55,30,1,14,recv_forward,3,1785477746076060796,1785477746081129212,5068416
55,30,1,14,send_forward,3,1785477746407167430,1785477746438920049,31752619
55,30,1,14,recv_backward,0,1785477746439044528,1785477760638238370,14199193842
55,30,1,14,send_backward,0,1785477761362435789,1785477761460116189,97680400
55,30,1,14,recv_backward,1,1785477761460287353,1785477761765250021,304962668
55,30,1,14,send_backward,1,1785477762492775000,1785477762591476172,98701172
55,30,1,14,recv_backward,2,1785477762591672323,1785477762821482606,229810283
55,30,1,14,send_backward,2,1785477763545840590,1785477763644019818,98179228
55,30,1,14,recv_backward,3,1785477763644114505,1785477763661011653,16897148
55,30,1,14,send_backward,3,1785477764387650404,1785477764486744764,99094360
55,46,2,14,recv_forward,0,1785477744808441126,1785477745303459969,495018843
55,46,2,14,send_forward,0,1785477745647784566,1785477745652842103,5057537
55,46,2,14,recv_forward,1,1785477745652950516,1785477745657944769,4994253
55,46,2,14,send_forward,1,1785477745994631832,1785477746070736885,76105053
55,46,2,14,recv_forward,2,1785477746070901232,1785477746075914247,5013015
55,46,2,14,send_forward,2,1785477746396004576,1785477746433784985,37780409
55,46,2,14,recv_forward,3,1785477746433908892,1785477746438967284,5058392
55,46,2,14,send_forward,3,1785477746785596105,1785477746790670841,5074736
55,46,2,14,recv_backward,0,1785477746790792504,1785477759833626936,13042834432
55,46,2,14,send_backward,0,1785477760538594048,1785477760637849738,99255690
55,46,2,14,recv_backward,1,1785477760638162072,1785477760908162115,270000043
55,46,2,14,send_backward,1,1785477761667612793,1785477761765190263,97577470
55,46,2,14,recv_backward,2,1785477761765284512,1785477762014272853,248988341
55,46,2,14,send_backward,2,1785477762722195670,1785477762821158835,98963165
55,46,2,14,recv_backward,3,1785477762821244736,1785477762857207522,35962786
55,46,2,14,send_backward,3,1785477763562512094,1785477763660955491,98443397
55,62,3,14,recv_forward,0,1785477744808764443,1785477745653023676,844259233
55,62,3,14,send_forward,0,1785477746060539113,1785477746065644216,5105103
55,62,3,14,recv_forward,1,1785477746065755485,1785477746070739841,4984356
55,62,3,14,send_forward,1,1785477746423556620,1785477746428616796,5060176
55,62,3,14,recv_forward,2,1785477746428789308,1785477746433779261,4989953
55,62,3,14,send_forward,2,1785477746771152394,1785477746776219676,5067282
55,62,3,14,recv_forward,3,1785477746776329747,1785477746790705921,14376174
55,62,3,14,send_forward,3,1785477747116490943,1785477747228623493,112132550
55,62,3,14,recv_backward,0,1785477747228747405,1785477759009687835,11780940430
55,62,3,14,send_backward,0,1785477759734086411,1785477759832613512,98527101
55,62,3,14,recv_backward,1,1785477759832736070,1785477760113283762,280547692
55,62,3,14,send_backward,1,1785477760810006727,1785477760908140888,98134161
55,62,3,14,recv_backward,2,1785477760908232163,1785477761223366902,315134739
55,62,3,14,send_backward,2,1785477761916044900,1785477762014169301,98124401
55,62,3,14,recv_backward,3,1785477762014261691,1785477762066407550,52145859
55,62,3,14,send_backward,3,1785477762759117616,1785477762857220061,98102445
55,78,4,14,recv_forward,0,1785477744810150480,1785477746066056831,1255906351
55,78,4,14,send_forward,0,1785477746384418074,1785477746389419152,5001078
55,78,4,14,recv_forward,1,1785477746389544353,1785477746428624875,39080522
55,78,4,14,send_forward,1,1785477746746623159,1785477746751660131,5036972
55,78,4,14,recv_forward,2,1785477746751839708,1785477746776233810,24394102
55,78,4,14,send_forward,2,1785477747093427633,1785477747223390620,129962987
55,78,4,14,recv_forward,3,1785477747223579239,1785477747228627437,5048198
55,78,4,14,send_forward,3,1785477747558795731,1785477747563867986,5072255
55,78,4,14,recv_backward,0,1785477747564018669,1785477758209833080,10645814411
55,78,4,14,send_backward,0,1785477758910450586,1785477759008632155,98181569
55,78,4,14,recv_backward,1,1785477759008726115,1785477759315633028,306906913
55,78,4,14,send_backward,1,1785477760014660804,1785477760113170338,98509534
55,78,4,14,recv_backward,2,1785477760113288261,1785477760423595514,310307253
55,78,4,14,send_backward,2,1785477761124388982,1785477761223225516,98836534
55,78,4,14,recv_backward,3,1785477761223313823,1785477761268666522,45352699
55,78,4,14,send_backward,3,1785477761968077971,1785477762066350930,98272959
55,94,5,14,recv_forward,0,1785477744809439703,1785477746389837383,1580397680
55,94,5,14,send_forward,0,1785477746704750101,1785477746709790483,5040382
55,94,5,14,recv_forward,1,1785477746709916530,1785477746751740776,41824246
55,94,5,14,send_forward,1,1785477747213325802,1785477747218306933,4981131
55,94,5,14,recv_forward,2,1785477747218488539,1785477747223430445,4941906
55,94,5,14,send_forward,2,1785477747547925586,1785477747557069253,9143667
55,94,5,14,recv_forward,3,1785477747557179356,1785477747563925023,6745667
55,94,5,14,send_forward,3,1785477747876301281,1785477747897554356,21253075
55,94,5,14,recv_backward,0,1785477747897665070,1785477757419909882,9522244812
55,94,5,14,send_backward,0,1785477758109378117,1785477758208761902,99383785
55,94,5,14,recv_backward,1,1785477758208827140,1785477758529123692,320296552
55,94,5,14,send_backward,1,1785477759216370611,1785477759315533286,99162675
55,94,5,14,recv_backward,2,1785477759315593351,1785477759637496917,321903566
55,94,5,14,send_backward,2,1785477760325277024,1785477760423519837,98242813
55,94,5,14,recv_backward,3,1785477760423582404,1785477760482879076,59296672
55,94,5,14,send_backward,3,1785477761170821623,1785477761268560219,97738596
55,110,6,14,recv_forward,0,1785477744810422826,1785477746710312871,1899890045
55,110,6,14,send_forward,0,1785477747026683734,1785477747032432649,5748915
55,110,6,14,recv_forward,1,1785477747032560248,1785477747218348022,185787774
55,110,6,14,send_forward,1,1785477747546306148,1785477747552023780,5717632
55,110,6,14,recv_forward,2,1785477747552214982,1785477747557077340,4862358
55,110,6,14,send_forward,2,1785477747886812340,1785477747892490381,5678041
55,110,6,14,recv_forward,3,1785477747892605639,1785477747897549258,4943619
55,110,6,14,send_forward,3,1785477748211513214,1785477748217258544,5745330
55,110,6,14,recv_backward,0,1785477748217369834,1785477756623363126,8405993292
55,110,6,14,send_backward,0,1785477757321122075,1785477757419053192,97931117
55,110,6,14,recv_backward,1,1785477757419170309,1785477757735447075,316276766
55,110,6,14,send_backward,1,1785477758430163089,1785477758529054400,98891311
55,110,6,14,recv_backward,2,1785477758529135725,1785477758842374494,313238769
55,110,6,14,send_backward,2,1785477759538837734,1785477759637404615,98566881
55,110,6,14,recv_backward,3,1785477759637491561,1785477759687219823,49728262
55,110,6,14,send_backward,3,1785477760383951205,1785477760482809911,98858706
55,126,7,14,recv_forward,0,1785477744810491194,1785477747033108641,2222617447
