iteration,node_id,kind,phase,microbatch,rank,pp_stage,pp_lane,src_rank,dst_rank,src_stage,dst_stage,sequence,region,duration_ns,trace_duration_ns,embedded_collective_adjustment_ns,network_service_ns,software_completion_ns,observed_start_ns,observed_end_ns,predicted_relative_start_ns,predicted_relative_end_ns,critical_predecessor,local_wait_ns,predicted_lane_origin_ns,predicted_start_ns,predicted_end_ns
55,lane12:B0:s4->s3,pp_message,backward,0,-1,4,12,76,60,4,3,-1,p2p,98176190,0,0,4712346,93463844,,,14082139887,14180316077,rank76:B0,0,1785477744809228982,1785477758891368869,1785477758989545059
55,rank60:B0,compute,backward,0,60,3,12,60,60,3,3,4,cooldown,723688901,723688901,0,0,0,1.7854777590099884e+18,1.7854777597336773e+18,14180316077,14904004978,lane12:B0:s4->s3,11899931580,1785477744809228982,1785477758989545059,1785477759713233960
55,lane12:B1:s5->s4,pp_message,backward,1,-1,5,12,92,76,5,4,-1,p2p,98176190,0,0,4712346,93463844,,,14391641089,14489817279,rank92:B1,0,1785477744809228982,1785477759200870071,1785477759299046261
55,rank76:B1,compute,backward,1,76,4,12,76,76,4,4,5,cooldown,699458878,699458878,0,0,0,1.7854777593146327e+18,1.7854777600140918e+18,14489817279,15189276157,lane12:B1:s5->s4,407677392,1785477744809228982,1785477759299046261,1785477759998505139
55,lane12:B2:s6->s5,pp_message,backward,2,-1,6,12,108,92,6,5,-1,p2p,98176190,0,0,4712346,93463844,,,14712412275,14810588465,rank108:B2,0,1785477744809228982,1785477759521641257,1785477759619817447
55,lane12:B3:s7->s6,pp_message,backward,3,-1,7,12,124,108,7,6,-1,p2p,98176190,0,0,4712346,93463844,,,14758240979,14856417169,rank124:B3,0,1785477744809228982,1785477759567469961,1785477759665646151
55,rank92:B2,compute,backward,2,92,5,12,92,92,5,5,6,cooldown,688636855,688636855,0,0,0,1.7854777596366492e+18,1.785477760325286e+18,14810588465,15499225320,lane12:B2:s6->s5,418947376,1785477744809228982,1785477759619817447,1785477760308454302
55,rank108:B3,compute,backward,3,108,6,12,108,108,6,6,7,cooldown,697147592,697147592,0,0,0,1.7854777596863954e+18,1.785477760383543e+18,14856417169,15553564761,lane12:B3:s7->s6,144004894,1785477744809228982,1785477759665646151,1785477760362793743
55,lane12:B0:s3->s2,pp_message,backward,0,-1,3,12,60,44,3,2,-1,p2p,98176190,0,0,4712346,93463844,,,14904004978,15002181168,rank60:B0,0,1785477744809228982,1785477759713233960,1785477759811410150
55,rank44:B0,compute,backward,0,44,2,12,44,44,2,2,4,cooldown,705234864,705234864,0,0,0,1.7854777598334764e+18,1.785477760538711e+18,15002181168,15707416032,lane12:B0:s3->s2,13146778264,1785477744809228982,1785477759811410150,1785477760516645014
55,lane12:B1:s4->s3,pp_message,backward,1,-1,4,12,76,60,4,3,-1,p2p,98176190,0,0,4712346,93463844,,,15189276157,15287452347,rank76:B1,0,1785477744809228982,1785477759998505139,1785477760096681329
55,rank60:B1,compute,backward,1,60,3,12,60,60,3,3,5,cooldown,697279193,697279193,0,0,0,1.7854777601128317e+18,1.785477760810111e+18,15287452347,15984731540,lane12:B1:s4->s3,383447369,1785477744809228982,1785477760096681329,1785477760793960522
55,lane12:B2:s5->s4,pp_message,backward,2,-1,5,12,92,76,5,4,-1,p2p,98176190,0,0,4712346,93463844,,,15499225320,15597401510,rank92:B2,0,1785477744809228982,1785477760308454302,1785477760406630492
55,lane12:B3:s6->s5,pp_message,backward,3,-1,6,12,108,92,6,5,-1,p2p,98176190,0,0,4712346,93463844,,,15553564761,15651740951,rank108:B3,0,1785477744809228982,1785477760362793743,1785477760460969933
55,rank76:B2,compute,backward,2,76,4,12,76,76,4,4,6,cooldown,699397782,699397782,0,0,0,1.7854777604243064e+18,1.7854777611237043e+18,15597401510,16296799292,lane12:B2:s5->s4,408125353,1785477744809228982,1785477760406630492,1785477761106028274
55,rank92:B3,compute,backward,3,92,5,12,92,92,5,5,7,cooldown,687256763,687256763,0,0,0,1.7854777604828116e+18,1.7854777611700685e+18,15651740951,16338997714,lane12:B3:s6->s5,152515631,1785477744809228982,1785477760460969933,1785477761148226696
55,lane12:B0:s2->s1,pp_message,backward,0,-1,2,12,44,28,2,1,-1,p2p,98176190,0,0,4712346,93463844,,,15707416032,15805592222,rank44:B0,0,1785477744809228982,1785477760516645014,1785477760614821204
55,rank28:B0,compute,backward,0,28,1,12,28,28,1,1,4,cooldown,725187602,725187602,0,0,0,1.7854777606380027e+18,1.7854777613631903e+18,15805592222,16530779824,lane12:B0:s2->s1,14306748625,1785477744809228982,1785477760614821204,1785477761340008806
55,lane12:B1:s3->s2,pp_message,backward,1,-1,3,12,60,44,3,2,-1,p2p,98176190,0,0,4712346,93463844,,,15984731540,16082907730,rank60:B1,0,1785477744809228982,1785477760793960522,1785477760892136712
55,rank44:B1,compute,backward,1,44,2,12,44,44,2,2,5,cooldown,759784360,759784360,0,0,0,1.7854777609077742e+18,1.7854777616675584e+18,16082907730,16842692090,lane12:B1:s3->s2,375491698,1785477744809228982,1785477760892136712,1785477761651921072
55,lane12:B2:s4->s3,pp_message,backward,2,-1,4,12,76,60,4,3,-1,p2p,98176190,0,0,4712346,93463844,,,16296799292,16394975482,rank76:B2,0,1785477744809228982,1785477761106028274,1785477761204204464
55,lane12:B3:s5->s4,pp_message,backward,3,-1,5,12,92,76,5,4,-1,p2p,98176190,0,0,4712346,93463844,,,16338997714,16437173904,rank92:B3,0,1785477744809228982,1785477761148226696,1785477761246402886
55,rank60:B2,compute,backward,2,60,3,12,60,60,3,3,6,cooldown,694405186,694405186,0,0,0,1.785477761222717e+18,1.785477761917122e+18,16394975482,17089380668,lane12:B2:s4->s3,410243942,1785477744809228982,1785477761204204464,1785477761898609650
55,rank76:B3,compute,backward,3,76,4,12,76,76,4,4,7,cooldown,699063389,699063389,0,0,0,1.7854777612689295e+18,1.7854777619679928e+18,16437173904,17136237293,lane12:B3:s5->s4,140374612,1785477744809228982,1785477761246402886,1785477761945466275
55,lane12:B0:s1->s0,pp_message,backward,0,-1,1,12,28,12,1,0,-1,p2p,98176190,0,0,4712346,93463844,,,16530779824,16628956014,rank28:B0,0,1785477744809228982,1785477761340008806,1785477761438184996
55,rank12:B0,compute,backward,0,12,0,12,12,12,0,0,4,cooldown,409406600,409406600,0,0,0,1.7854777614614267e+18,1.7854777618708332e+18,16628956014,17038362614,lane12:B0:s1->s0,15961599297,1785477744809228982,1785477761438184996,1785477761847591596
55,lane12:B1:s2->s1,pp_message,backward,1,-1,2,12,44,28,2,1,-1,p2p,98176190,0,0,4712346,93463844,,,16842692090,16940868280,rank44:B1,0,1785477744809228982,1785477761651921072,1785477761750097262
55,rank28:B1,compute,backward,1,28,1,12,28,28,1,1,5,cooldown,728226771,728226771,0,0,0,1.7854777617653117e+18,1.7854777624935386e+18,16940868280,17669095051,lane12:B1:s2->s1,410088456,1785477744809228982,1785477761750097262,1785477762478324033
55,lane12:B2:s3->s2,pp_message,backward,2,-1,3,12,60,44,3,2,-1,p2p,98176190,0,0,4712346,93463844,,,17089380668,17187556858,rank60:B2,0,1785477744809228982,1785477761898609650,1785477761996785840
55,lane12:B3:s4->s3,pp_message,backward,3,-1,4,12,76,60,4,3,-1,p2p,98176190,0,0,4712346,93463844,,,17136237293,17234413483,rank76:B3,0,1785477744809228982,1785477761945466275,1785477762043642465
55,rank44:B2,compute,backward,2,44,2,12,44,44,2,2,6,cooldown,709556755,709556755,0,0,0,1.7854777620136138e+18,1.7854777627231706e+18,17187556858,17897113613,lane12:B2:s3->s2,344864768,1785477744809228982,1785477761996785840,1785477762706342595
55,rank60:B3,compute,backward,3,60,3,12,60,60,3,3,7,cooldown,693511345,693511345,0,0,0,1.7854777620664218e+18,1.7854777627599332e+18,17234413483,17927924828,lane12:B3:s4->s3,145032815,1785477744809228982,1785477762043642465,1785477762737153810
55,lane12:B1:s1->s0,pp_message,backward,1,-1,1,12,28,12,1,0,-1,p2p,98176190,0,0,4712346,93463844,,,17669095051,17767271241,rank28:B1,0,1785477744809228982,1785477762478324033,1785477762576500223
55,rank12:B1,compute,backward,1,12,0,12,12,12,0,0,5,cooldown,415816026,415816026,0,0,0,1.78547776259003e+18,1.785477763005846e+18,17767271241,18183087267,lane12:B1:s1->s0,728908627,1785477744809228982,1785477762576500223,1785477762992316249
55,lane12:B2:s2->s1,pp_message,backward,2,-1,2,12,44,28,2,1,-1,p2p,98176190,0,0,4712346,93463844,,,17897113613,17995289803,rank44:B2,0,1785477744809228982,1785477762706342595,1785477762804518785
55,lane12:B3:s3->s2,pp_message,backward,3,-1,3,12,60,44,3,2,-1,p2p,98176190,0,0,4712346,93463844,,,17927924828,18026101018,rank60:B3,0,1785477744809228982,1785477762737153810,1785477762835330000
55,rank28:B2,compute,backward,2,28,1,12,28,28,1,1,6,cooldown,724322416,724322416,0,0,0,1.7854777628208883e+18,1.785477763545211e+18,17995289803,18719612219,lane12:B2:s2->s1,326194752,1785477744809228982,1785477762804518785,1785477763528841201
55,rank44:B3,compute,backward,3,44,2,12,44,44,2,2,7,cooldown,705855503,705855503,0,0,0,1.7854777628569144e+18,1.78547776356277e+18,18026101018,18731956521,lane12:B3:s3->s2,128987405,1785477744809228982,1785477762835330000,1785477763541185503
55,lane12:B2:s1->s0,pp_message,backward,2,-1,1,12,28,12,1,0,-1,p2p,98176190,0,0,4712346,93463844,,,18719612219,18817788409,rank28:B2,0,1785477744809228982,1785477763528841201,1785477763627017391
55,lane12:B3:s2->s1,pp_message,backward,3,-1,2,12,44,28,2,1,-1,p2p,98176190,0,0,4712346,93463844,,,18731956521,18830132711,rank44:B3,0,1785477744809228982,1785477763541185503,1785477763639361693
55,rank12:B2,compute,backward,2,12,0,12,12,12,0,0,6,cooldown,408284985,408284985,0,0,0,1.7854777636432174e+18,1.7854777640515023e+18,18817788409,19226073394,lane12:B2:s1->s0,634701142,1785477744809228982,1785477763627017391,1785477764035302376
55,rank28:B3,compute,backward,3,28,1,12,28,28,1,1,7,cooldown,726042320,726042320,0,0,0,1.785477763660886e+18,1.7854777643869284e+18,18830132711,19556175031,lane12:B3:s2->s1,110520492,1785477744809228982,1785477763639361693,1785477764365404013
55,lane12:B3:s1->s0,pp_message,backward,3,-1,1,12,28,12,1,0,-1,p2p,98176190,0,0,4712346,93463844,,,19556175031,19654351221,rank28:B3,0,1785477744809228982,1785477764365404013,1785477764463580203
55,rank12:B3,compute,backward,3,12,0,12,12,12,0,0,7,cooldown,408071061,408071061,0,0,0,1.7854777644850516e+18,1.7854777648931228e+18,19654351221,20062422282,lane12:B3:s1->s0,428277827,1785477744809228982,1785477764463580203,1785477764871651264
55,rank13:F0,compute,forward,0,13,0,13,13,13,0,0,0,warmup,160766814,160766814,0,0,0,1.7854777448083366e+18,1.7854777449691034e+18,0,160766814,,0,1785477744808336642,1785477744808336642,1785477744969103456
55,lane13:F0:s0->s1,pp_message,forward,0,-1,0,13,13,29,0,1,-1,p2p,4712346,0,0,4712346,0,,,160766814,165479160,rank13:F0,0,1785477744808336642,1785477744969103456,1785477744973815802
55,rank13:F1,compute,forward,1,13,0,13,13,13,0,0,1,warmup,158544883,158544883,0,0,0,1.7854777449743852e+18,1.78547774513293e+18,165479160,324024043,lane13:F0:s0->s1,4712346,1785477744808336642,1785477744973815802,1785477745132360685
55,rank29:F0,compute,forward,0,29,1,13,29,29,1,1,0,warmup,323975327,323975327,0,0,0,1.785477744974334e+18,1.785477745298309e+18,165479160,489454487,lane13:F0:s0->s1,165479160,1785477744808336642,1785477744973815802,1785477745297791129
55,lane13:F1:s0->s1,pp_message,forward,1,-1,0,13,13,29,0,1,-1,p2p,4712346,0,0,4712346,0,,,324024043,328736389,rank13:F1,0,1785477744808336642,1785477745132360685,1785477745137073031
55,rank13:F2,compute,forward,2,13,0,13,13,13,0,0,2,warmup,158329108,158329108,0,0,0,1.7854777453085985e+18,1.7854777454669276e+18,328736389,487065497,lane13:F1:s0->s1,4712346,1785477744808336642,1785477745137073031,1785477745295402139
55,lane13:F2:s0->s1,pp_message,forward,2,-1,0,13,13,29,0,1,-1,p2p,4712346,0,0,4712346,0,,,487065497,491777843,rank13:F2,0,1785477744808336642,1785477745295402139,1785477745300114485
55,lane13:F0:s1->s2,pp_message,forward,0,-1,1,13,29,45,1,2,-1,p2p,4712346,0,0,4712346,0,,,489454487,494166833,rank29:F0,0,1785477744808336642,1785477745297791129,1785477745302503475
55,rank13:F3,compute,forward,3,13,0,13,13,13,0,0,3,warmup,178047924,178047924,0,0,0,1.7854777456632317e+18,1.7854777458412795e+18,491777843,669825767,lane13:F2:s0->s1,4712346,1785477744808336642,1785477745300114485,1785477745478162409
55,rank29:F1,compute,forward,1,29,1,13,29,29,1,1,1,warmup,327687224,327687224,0,0,0,1.7854777453085307e+18,1.785477745636218e+18,494166833,821854057,lane13:F0:s1->s2,4712346,1785477744808336642,1785477745302503475,1785477745630190699
55,rank45:F0,compute,forward,0,45,2,13,45,45,2,2,0,warmup,344249216,344249216,0,0,0,1.7854777453034683e+18,1.7854777456477176e+18,494166833,838416049,lane13:F0:s1->s2,494166833,1785477744808336642,1785477745302503475,1785477745646752691
55,lane13:F3:s0->s1,pp_message,forward,3,-1,0,13,13,29,0,1,-1,p2p,4712346,0,0,4712346,0,,,669825767,674538113,rank13:F3,0,1785477744808336642,1785477745478162409,1785477745482874755
55,lane13:F1:s1->s2,pp_message,forward,1,-1,1,13,29,45,1,2,-1,p2p,4712346,0,0,4712346,0,,,821854057,826566403,rank29:F1,0,1785477744808336642,1785477745630190699,1785477745634903045
55,rank29:F2,compute,forward,2,29,1,13,29,29,1,1,2,warmup,342398096,342398096,0,0,0,1.7854777456631616e+18,1.7854777460055596e+18,826566403,1168964499,lane13:F1:s1->s2,4712346,1785477744808336642,1785477745634903045,1785477745977301141
55,lane13:F0:s2->s3,pp_message,forward,0,-1,2,13,45,61,2,3,-1,p2p,4712346,0,0,4712346,0,,,838416049,843128395,rank45:F0,0,1785477744808336642,1785477745646752691,1785477745651465037
55,rank45:F1,compute,forward,1,45,2,13,45,45,2,2,1,warmup,336700852,336700852,0,0,0,1.7854777456579517e+18,1.7854777459946527e+18,843128395,1179829247,lane13:F0:s2->s3,4712346,1785477744808336642,1785477745651465037,1785477745988165889
55,rank61:F0,compute,forward,0,61,3,13,61,61,3,3,0,warmup,407340540,407340540,0,0,0,1.7854777456530396e+18,1.7854777460603802e+18,843128395,1250468935,lane13:F0:s2->s3,843128395,1785477744808336642,1785477745651465037,1785477746058805577
55,lane13:F2:s1->s2,pp_message,forward,2,-1,1,13,29,45,1,2,-1,p2p,4712346,0,0,4712346,0,,,1168964499,1173676845,rank29:F2,0,1785477744808336642,1785477745977301141,1785477745982013487
55,rank29:F3,compute,forward,3,29,1,13,29,29,1,1,3,warmup,326074928,326074928,0,0,0,1.7854777460809308e+18,1.785477746407006e+18,1173676845,1499751773,lane13:F2:s1->s2,4712346,1785477744808336642,1785477745982013487,1785477746308088415
55,lane13:F1:s2->s3,pp_message,forward,1,-1,2,13,45,61,2,3,-1,p2p,4712346,0,0,4712346,0,,,1179829247,1184541593,rank45:F1,0,1785477744808336642,1785477745988165889,1785477745992878235
55,rank45:F2,compute,forward,2,45,2,13,45,45,2,2,2,warmup,320534369,320534369,0,0,0,1.7854777460757655e+18,1.7854777463963e+18,1184541593,1505075962,lane13:F1:s2->s3,4712346,1785477744808336642,1785477745992878235,1785477746313412604
55,lane13:F0:s3->s4,pp_message,forward,0,-1,3,13,61,77,3,4,-1,p2p,4712346,0,0,4712346,0,,,1250468935,1255181281,rank61:F0,0,1785477744808336642,1785477746058805577,1785477746063517923
55,rank61:F1,compute,forward,1,61,3,13,61,61,3,3,1,warmup,352990249,352990249,0,0,0,1.785477746070462e+18,1.7854777464234522e+18,1255181281,1608171530,lane13:F0:s3->s4,4712346,1785477744808336642,1785477746063517923,1785477746416508172
55,rank77:F0,compute,forward,0,77,4,13,77,77,4,4,0,warmup,318761681,318761681,0,0,0,1.7854777460655683e+18,1.78547774638433e+18,1255181281,1573942962,lane13:F0:s3->s4,1255181281,1785477744808336642,1785477746063517923,1785477746382279604
55,lane13:F3:s1->s2,pp_message,forward,3,-1,1,13,29,45,1,2,-1,p2p,4712346,0,0,4712346,0,,,1499751773,1504464119,rank29:F3,0,1785477744808336642,1785477746308088415,1785477746312800761
55,lane13:F2:s2->s3,pp_message,forward,2,-1,2,13,45,61,2,3,-1,p2p,4712346,0,0,4712346,0,,,1505075962,1509788308,rank45:F2,0,1785477744808336642,1785477746313412604,1785477746318124950
55,rank45:F3,compute,forward,3,45,2,13,45,45,2,2,3,warmup,347051594,347051594,0,0,0,1.785477746438766e+18,1.7854777467858176e+18,1509788308,1856839902,lane13:F2:s2->s3,4712346,1785477744808336642,1785477746318124950,1785477746665176544
55,lane13:F0:s4->s5,pp_message,forward,0,-1,4,13,77,93,4,5,-1,p2p,4712346,0,0,4712346,0,,,1573942962,1578655308,rank77:F0,0,1785477744808336642,1785477746382279604,1785477746386991950
55,rank93:F0,compute,forward,0,93,5,13,93,93,5,5,0,warmup,314765406,314765406,0,0,0,1.7854777463899794e+18,1.7854777467047447e+18,1578655308,1893420714,lane13:F0:s4->s5,1578655308,1785477744808336642,1785477746386991950,1785477746701757356
55,lane13:F1:s3->s4,pp_message,forward,1,-1,3,13,61,77,3,4,-1,p2p,4712346,0,0,4712346,0,,,1608171530,1612883876,rank61:F1,0,1785477744808336642,1785477746416508172,1785477746421220518
55,rank61:F2,compute,forward,2,61,3,13,61,61,3,3,2,warmup,337763932,337763932,0,0,0,1.78547774643363e+18,1.785477746771394e+18,1612883876,1950647808,lane13:F1:s3->s4,4712346,1785477744808336642,1785477746421220518,1785477746758984450
55,rank77:F1,compute,forward,1,77,4,13,77,77,4,4,1,warmup,318179646,318179646,0,0,0,1.7854777464284452e+18,1.785477746746625e+18,1612883876,1931063522,lane13:F1:s3->s4,38940914,1785477744808336642,1785477746421220518,1785477746739400164
55,lane13:F3:s2->s3,pp_message,forward,3,-1,2,13,45,61,2,3,-1,p2p,4712346,0,0,4712346,0,,,1856839902,1861552248,rank45:F3,0,1785477744808336642,1785477746665176544,1785477746669888890
55,lane13:F0:s5->s6,pp_message,forward,0,-1,5,13,93,109,5,6,-1,p2p,4712346,0,0,4712346,0,,,1893420714,1898133060,rank93:F0,0,1785477744808336642,1785477746701757356,1785477746706469702
55,rank109:F0,compute,forward,0,109,6,13,109,109,6,6,0,warmup,316382040,316382040,0,0,0,1.7854777467102088e+18,1.785477747026591e+18,1898133060,2214515100,lane13:F0:s5->s6,1898133060,1785477744808336642,1785477746706469702,1785477747022851742
55,lane13:F1:s4->s5,pp_message,forward,1,-1,4,13,77,93,4,5,-1,p2p,4712346,0,0,4712346,0,,,1931063522,1935775868,rank77:F1,0,1785477744808336642,1785477746739400164,1785477746744112510
55,rank93:F1,compute,forward,1,93,5,13,93,93,5,5,1,warmup,461458290,461458290,0,0,0,1.7854777467519188e+18,1.7854777472133773e+18,1935775868,2397234158,lane13:F1:s4->s5,42355154,1785477744808336642,1785477746744112510,1785477747205570800
55,lane13:F2:s3->s4,pp_message,forward,2,-1,3,13,61,77,3,4,-1,p2p,4712346,0,0,4712346,0,,,1950647808,1955360154,rank61:F2,0,1785477744808336642,1785477746758984450,1785477746763696796
55,rank61:F3,compute,forward,3,61,3,13,61,61,3,3,3,warmup,325401629,325401629,0,0,0,1.7854777467911212e+18,1.7854777471165228e+18,1955360154,2280761783,lane13:F2:s3->s4,4712346,1785477744808336642,1785477746763696796,1785477747089098425
55,rank77:F2,compute,forward,2,77,4,13,77,77,4,4,2,warmup,317008531,317008531,0,0,0,1.7854777467763822e+18,1.7854777470933906e+18,1955360154,2272368685,lane13:F2:s3->s4,24296632,1785477744808336642,1785477746763696796,1785477747080705327
55,lane13:F0:s6->s7,pp_message,forward,0,-1,6,13,109,125,6,7,-1,p2p,4712346,0,0,4712346,0,,,2214515100,2219227446,rank109:F0,0,1785477744808336642,1785477747022851742,1785477747027564088
55,rank125:F0,compute,forward,0,125,7,13,125,125,7,7,0,warmup,322378398,322378398,0,0,0,1.7854777470322988e+18,1.7854777473546772e+18,2219227446,2541605844,lane13:F0:s6->s7,2219227446,1785477744808336642,1785477747027564088,1785477747349942486
55,lane13:F2:s4->s5,pp_message,forward,2,-1,4,13,77,93,4,5,-1,p2p,4712346,0,0,4712346,0,,,2272368685,2277081031,rank77:F2,0,1785477744808336642,1785477747080705327,1785477747085417673
55,lane13:F3:s3->s4,pp_message,forward,3,-1,3,13,61,77,3,4,-1,p2p,4712346,0,0,4712346,0,,,2280761783,2285474129,rank61:F3,0,1785477744808336642,1785477747089098425,1785477747093810771
55,rank77:F3,compute,forward,3,77,4,13,77,77,4,4,3,warmup,329958146,329958146,0,0,0,1.7854777472288177e+18,1.7854777475587758e+18,2285474129,2615432275,lane13:F3:s3->s4,13105444,1785477744808336642,1785477747093810771,1785477747423768917
55,lane13:F1:s5->s6,pp_message,forward,1,-1,5,13,93,109,5,6,-1,p2p,4712346,0,0,4712346,0,,,2397234158,2401946504,rank93:F1,0,1785477744808336642,1785477747205570800,1785477747210283146
55,rank109:F1,compute,forward,1,109,6,13,109,109,6,6,1,warmup,327815435,327815435,0,0,0,1.7854777472184456e+18,1.785477747546261e+18,2401946504,2729761939,lane13:F1:s5->s6,187431404,1785477744808336642,1785477747210283146,1785477747538098581
55,rank93:F2,compute,forward,2,93,5,13,93,93,5,5,2,warmup,324295327,324295327,0,0,0,1.7854777472236897e+18,1.785477747547985e+18,2401946504,2726241831,lane13:F1:s5->s6,4712346,1785477744808336642,1785477747210283146,1785477747534578473
55,lane13:F0:s7->s8,pp_message,forward,0,-1,7,13,125,141,7,8,-1,p2p,4712346,0,0,4712346,0,,,2541605844,2546318190,rank125:F0,0,1785477744808336642,1785477747349942486,1785477747354654832
55,rank141:F0,compute,forward,0,141,8,13,141,141,8,8,0,warmup,314676537,314676537,0,0,0,1.7854777473605844e+18,1.785477747675261e+18,2546318190,2860994727,lane13:F0:s7->s8,2546318190,1785477744808336642,1785477747354654832,1785477747669331369
55,lane13:F3:s4->s5,pp_message,forward,3,-1,4,13,77,93,4,5,-1,p2p,4712346,0,0,4712346,0,,,2615432275,2620144621,rank77:F3,0,1785477744808336642,1785477747423768917,1785477747428481263
55,lane13:F2:s5->s6,pp_message,forward,2,-1,5,13,93,109,5,6,-1,p2p,4712346,0,0,4712346,0,,,2726241831,2730954177,rank93:F2,0,1785477744808336642,1785477747534578473,1785477747539290819
55,lane13:F1:s6->s7,pp_message,forward,1,-1,6,13,109,125,6,7,-1,p2p,4712346,0,0,4712346,0,,,2729761939,2734474285,rank109:F1,0,1785477744808336642,1785477747538098581,1785477747542810927
55,rank93:F3,compute,forward,3,93,5,13,93,93,5,5,3,warmup,312222420,312222420,0,0,0,1.785477747564081e+18,1.7854777478763034e+18,2730954177,3043176597,lane13:F2:s5->s6,4712346,1785477744808336642,1785477747539290819,1785477747851513239
55,rank109:F2,compute,forward,2,109,6,13,109,109,6,6,2,warmup,330083902,330083902,0,0,0,1.7854777475567444e+18,1.7854777478868283e+18,2734474285,3064558187,lane13:F1:s6->s7,4712346,1785477744808336642,1785477747542810927,1785477747872894829
55,rank125:F1,compute,forward,1,125,7,13,125,125,7,7,1,warmup,311250136,311250136,0,0,0,1.7854777475515428e+18,1.785477747862793e+18,2734474285,3045724421,lane13:F1:s6->s7,192868441,1785477744808336642,1785477747542810927,1785477747854061063
55,lane13:F0:s8->s9,pp_message,forward,0,-1,8,13,141,157,8,9,-1,p2p,4712346,0,0,4712346,0,,,2860994727,2865707073,rank141:F0,0,1785477744808336642,1785477747669331369,1785477747674043715
55,rank157:F0,compute,forward,0,157,9,13,157,157,9,9,0,warmup,322405901,322405901,0,0,0,1.7854777476806653e+18,1.7854777480030715e+18,2865707073,3188112974,lane13:F0:s8->s9,2865707073,1785477744808336642,1785477747674043715,1785477747996449616
55,lane13:F3:s5->s6,pp_message,forward,3,-1,5,13,93,109,5,6,-1,p2p,4712346,0,0,4712346,0,,,3043176597,3047888943,rank93:F3,0,1785477744808336642,1785477747851513239,1785477747856225585
55,lane13:F1:s7->s8,pp_message,forward,1,-1,7,13,125,141,7,8,-1,p2p,4712346,0,0,4712346,0,,,3045724421,3050436767,rank125:F1,0,1785477744808336642,1785477747854061063,1785477747858773409
55,rank141:F1,compute,forward,1,141,8,13,141,141,8,8,1,warmup,316605427,316605427,0,0,0,1.78547774786788e+18,1.7854777481844854e+18,3050436767,3367042194,lane13:F1:s7->s8,189442040,1785477744808336642,1785477747858773409,1785477748175378836
55,lane13:F2:s6->s7,pp_message,forward,2,-1,6,13,109,125,6,7,-1,p2p,4712346,0,0,4712346,0,,,3064558187,3069270533,rank109:F2,0,1785477744808336642,1785477747872894829,1785477747877607175
55,rank109:F3,compute,forward,3,109,6,13,109,109,6,6,3,warmup,314040619,314040619,0,0,0,1.785477747897398e+18,1.7854777482114388e+18,3069270533,3383311152,lane13:F2:s6->s7,4712346,1785477744808336642,1785477747877607175,1785477748191647794
55,rank125:F2,compute,forward,2,125,7,13,125,125,7,7,2,warmup,309298557,309298557,0,0,0,1.785477747892105e+18,1.7854777482014034e+18,3069270533,3378569090,lane13:F2:s6->s7,23546112,1785477744808336642,1785477747877607175,1785477748186905732
55,lane13:F0:s9->s10,pp_message,forward,0,-1,9,13,157,173,9,10,-1,p2p,4712346,0,0,4712346,0,,,3188112974,3192825320,rank157:F0,0,1785477744808336642,1785477747996449616,1785477748001161962
55,rank173:F0,compute,forward,0,173,10,13,173,173,10,10,0,warmup,313307742,313307742,0,0,0,1.7854777480085852e+18,1.7854777483218929e+18,3192825320,3506133062,lane13:F0:s9->s10,3192825320,1785477744808336642,1785477748001161962,1785477748314469704
55,lane13:F1:s8->s9,pp_message,forward,1,-1,8,13,141,157,8,9,-1,p2p,4712346,0,0,4712346,0,,,3367042194,3371754540,rank141:F1,0,1785477744808336642,1785477748175378836,1785477748180091182
55,rank157:F1,compute,forward,1,157,9,13,157,157,9,9,1,warmup,317649044,317649044,0,0,0,1.7854777481895826e+18,1.7854777485072315e+18,3371754540,3689403584,lane13:F1:s8->s9,183641566,1785477744808336642,1785477748180091182,1785477748497740226
55,lane13:F2:s7->s8,pp_message,forward,2,-1,7,13,125,141,7,8,-1,p2p,4712346,0,0,4712346,0,,,3378569090,3383281436,rank125:F2,0,1785477744808336642,1785477748186905732,1785477748191618078
55,rank141:F2,compute,forward,2,141,8,13,141,141,8,8,2,warmup,311817662,311817662,0,0,0,1.7854777482064074e+18,1.785477748518225e+18,3383281436,3695099098,lane13:F2:s7->s8,16239242,1785477744808336642,1785477748191618078,1785477748503435740
55,lane13:F3:s6->s7,pp_message,forward,3,-1,6,13,109,125,6,7,-1,p2p,4712346,0,0,4712346,0,,,3383311152,3388023498,rank109:F3,0,1785477744808336642,1785477748191647794,1785477748196360140
55,rank125:F3,compute,forward,3,125,7,13,125,125,7,7,3,warmup,309462037,309462037,0,0,0,1.7854777482166449e+18,1.785477748526107e+18,3388023498,3697485535,lane13:F3:s6->s7,9454408,1785477744808336642,1785477748196360140,1785477748505822177
55,lane13:F0:s10->s11,pp_message,forward,0,-1,10,13,173,189,10,11,-1,p2p,4712346,0,0,4712346,0,,,3506133062,3510845408,rank173:F0,0,1785477744808336642,1785477748314469704,1785477748319182050
55,rank189:F0,compute,forward,0,189,11,13,189,189,11,11,0,warmup,312210102,312210102,0,0,0,1.7854777483282007e+18,1.7854777486404106e+18,3510845408,3823055510,lane13:F0:s10->s11,3510845408,1785477744808336642,1785477748319182050,1785477748631392152
