src,dst,edge_type
rank33:F0,rank33:F1,local_compute_order
rank33:F1,lane1:F1:s2->s3,forward_payload_ready
rank33:F1,rank33:F2,local_compute_order
rank33:F2,lane1:F2:s2->s3,forward_payload_ready
rank33:F2,rank33:F3,local_compute_order
rank33:F3,lane1:F3:s2->s3,forward_payload_ready
rank33:F3,rank33:B0,local_compute_order
rank34:B0,lane2:B0:s2->s1,backward_gradient_ready
rank34:B0,rank34:B1,local_compute_order
rank34:B1,lane2:B1:s2->s1,backward_gradient_ready
rank34:B1,rank34:B2,local_compute_order
rank34:B2,lane2:B2:s2->s1,backward_gradient_ready
rank34:B2,rank34:B3,local_compute_order
rank34:B3,lane2:B3:s2->s1,backward_gradient_ready
rank34:F0,lane2:F0:s2->s3,forward_payload_ready
rank34:F0,rank34:F1,local_compute_order
rank34:F1,lane2:F1:s2->s3,forward_payload_ready
rank34:F1,rank34:F2,local_compute_order
rank34:F2,lane2:F2:s2->s3,forward_payload_ready
rank34:F2,rank34:F3,local_compute_order
rank34:F3,lane2:F3:s2->s3,forward_payload_ready
rank34:F3,rank34:B0,local_compute_order
rank35:B0,lane3:B0:s2->s1,backward_gradient_ready
rank35:B0,rank35:B1,local_compute_order
rank35:B1,lane3:B1:s2->s1,backward_gradient_ready
rank35:B1,rank35:B2,local_compute_order
rank35:B2,lane3:B2:s2->s1,backward_gradient_ready
rank35:B2,rank35:B3,local_compute_order
rank35:B3,lane3:B3:s2->s1,backward_gradient_ready
rank35:F0,lane3:F0:s2->s3,forward_payload_ready
rank35:F0,rank35:F1,local_compute_order
rank35:F1,lane3:F1:s2->s3,forward_payload_ready
rank35:F1,rank35:F2,local_compute_order
rank35:F2,lane3:F2:s2->s3,forward_payload_ready
rank35:F2,rank35:F3,local_compute_order
rank35:F3,lane3:F3:s2->s3,forward_payload_ready
rank35:F3,rank35:B0,local_compute_order
rank36:B0,lane4:B0:s2->s1,backward_gradient_ready
rank36:B0,rank36:B1,local_compute_order
rank36:B1,lane4:B1:s2->s1,backward_gradient_ready
rank36:B1,rank36:B2,local_compute_order
rank36:B2,lane4:B2:s2->s1,backward_gradient_ready
rank36:B2,rank36:B3,local_compute_order
rank36:B3,lane4:B3:s2->s1,backward_gradient_ready
rank36:F0,lane4:F0:s2->s3,forward_payload_ready
rank36:F0,rank36:F1,local_compute_order
rank36:F1,lane4:F1:s2->s3,forward_payload_ready
rank36:F1,rank36:F2,local_compute_order
rank36:F2,lane4:F2:s2->s3,forward_payload_ready
rank36:F2,rank36:F3,local_compute_order
rank36:F3,lane4:F3:s2->s3,forward_payload_ready
rank36:F3,rank36:B0,local_compute_order
rank37:B0,lane5:B0:s2->s1,backward_gradient_ready
rank37:B0,rank37:B1,local_compute_order
rank37:B1,lane5:B1:s2->s1,backward_gradient_ready
rank37:B1,rank37:B2,local_compute_order
rank37:B2,lane5:B2:s2->s1,backward_gradient_ready
rank37:B2,rank37:B3,local_compute_order
rank37:B3,lane5:B3:s2->s1,backward_gradient_ready
rank37:F0,lane5:F0:s2->s3,forward_payload_ready
rank37:F0,rank37:F1,local_compute_order
rank37:F1,lane5:F1:s2->s3,forward_payload_ready
rank37:F1,rank37:F2,local_compute_order
rank37:F2,lane5:F2:s2->s3,forward_payload_ready
rank37:F2,rank37:F3,local_compute_order
rank37:F3,lane5:F3:s2->s3,forward_payload_ready
rank37:F3,rank37:B0,local_compute_order
rank38:B0,lane6:B0:s2->s1,backward_gradient_ready
rank38:B0,rank38:B1,local_compute_order
rank38:B1,lane6:B1:s2->s1,backward_gradient_ready
rank38:B1,rank38:B2,local_compute_order
rank38:B2,lane6:B2:s2->s1,backward_gradient_ready
rank38:B2,rank38:B3,local_compute_order
rank38:B3,lane6:B3:s2->s1,backward_gradient_ready
rank38:F0,lane6:F0:s2->s3,forward_payload_ready
rank38:F0,rank38:F1,local_compute_order
rank38:F1,lane6:F1:s2->s3,forward_payload_ready
rank38:F1,rank38:F2,local_compute_order
rank38:F2,lane6:F2:s2->s3,forward_payload_ready
rank38:F2,rank38:F3,local_compute_order
rank38:F3,lane6:F3:s2->s3,forward_payload_ready
rank38:F3,rank38:B0,local_compute_order
rank39:B0,lane7:B0:s2->s1,backward_gradient_ready
rank39:B0,rank39:B1,local_compute_order
rank39:B1,lane7:B1:s2->s1,backward_gradient_ready
rank39:B1,rank39:B2,local_compute_order
rank39:B2,lane7:B2:s2->s1,backward_gradient_ready
rank39:B2,rank39:B3,local_compute_order
rank39:B3,lane7:B3:s2->s1,backward_gradient_ready
rank39:F0,lane7:F0:s2->s3,forward_payload_ready
rank39:F0,rank39:F1,local_compute_order
rank39:F1,lane7:F1:s2->s3,forward_payload_ready
rank39:F1,rank39:F2,local_compute_order
rank39:F2,lane7:F2:s2->s3,forward_payload_ready
rank39:F2,rank39:F3,local_compute_order
rank39:F3,lane7:F3:s2->s3,forward_payload_ready
rank39:F3,rank39:B0,local_compute_order
rank3:B0,rank3:B1,local_compute_order
rank3:B1,rank3:B2,local_compute_order
rank3:B2,rank3:B3,local_compute_order
rank3:F0,lane3:F0:s0->s1,forward_payload_ready
rank3:F0,rank3:F1,local_compute_order
rank3:F1,lane3:F1:s0->s1,forward_payload_ready
rank3:F1,rank3:F2,local_compute_order
rank3:F2,lane3:F2:s0->s1,forward_payload_ready
rank3:F2,rank3:F3,local_compute_order
rank3:F3,lane3:F3:s0->s1,forward_payload_ready
rank3:F3,rank3:B0,local_compute_order
rank40:B0,lane8:B0:s2->s1,backward_gradient_ready
rank40:B0,rank40:B1,local_compute_order
rank40:B1,lane8:B1:s2->s1,backward_gradient_ready
rank40:B1,rank40:B2,local_compute_order
rank40:B2,lane8:B2:s2->s1,backward_gradient_ready
rank40:B2,rank40:B3,local_compute_order
rank40:B3,lane8:B3:s2->s1,backward_gradient_ready
rank40:F0,lane8:F0:s2->s3,forward_payload_ready
rank40:F0,rank40:F1,local_compute_order
rank40:F1,lane8:F1:s2->s3,forward_payload_ready
rank40:F1,rank40:F2,local_compute_order
rank40:F2,lane8:F2:s2->s3,forward_payload_ready
rank40:F2,rank40:F3,local_compute_order
rank40:F3,lane8:F3:s2->s3,forward_payload_ready
rank40:F3,rank40:B0,local_compute_order
rank41:B0,lane9:B0:s2->s1,backward_gradient_ready
rank41:B0,rank41:B1,local_compute_order
rank41:B1,lane9:B1:s2->s1,backward_gradient_ready
rank41:B1,rank41:B2,local_compute_order
rank41:B2,lane9:B2:s2->s1,backward_gradient_ready
rank41:B2,rank41:B3,local_compute_order
rank41:B3,lane9:B3:s2->s1,backward_gradient_ready
rank41:F0,lane9:F0:s2->s3,forward_payload_ready
rank41:F0,rank41:F1,local_compute_order
rank41:F1,lane9:F1:s2->s3,forward_payload_ready
rank41:F1,rank41:F2,local_compute_order
rank41:F2,lane9:F2:s2->s3,forward_payload_ready
rank41:F2,rank41:F3,local_compute_order
rank41:F3,lane9:F3:s2->s3,forward_payload_ready
rank41:F3,rank41:B0,local_compute_order
rank42:B0,lane10:B0:s2->s1,backward_gradient_ready
rank42:B0,rank42:B1,local_compute_order
rank42:B1,lane10:B1:s2->s1,backward_gradient_ready
rank42:B1,rank42:B2,local_compute_order
rank42:B2,lane10:B2:s2->s1,backward_gradient_ready
rank42:B2,rank42:B3,local_compute_order
rank42:B3,lane10:B3:s2->s1,backward_gradient_ready
rank42:F0,lane10:F0:s2->s3,forward_payload_ready
rank42:F0,rank42:F1,local_compute_order
rank42:F1,lane10:F1:s2->s3,forward_payload_ready
rank42:F1,rank42:F2,local_compute_order
rank42:F2,lane10:F2:s2->s3,forward_payload_ready
rank42:F2,rank42:F3,local_compute_order
rank42:F3,lane10:F3:s2->s3,forward_payload_ready
rank42:F3,rank42:B0,local_compute_order
rank43:B0,lane11:B0:s2->s1,backward_gradient_ready
rank43:B0,rank43:B1,local_compute_order
rank43:B1,lane11:B1:s2->s1,backward_gradient_ready
rank43:B1,rank43:B2,local_compute_order
rank43:B2,lane11:B2:s2->s1,backward_gradient_ready
rank43:B2,rank43:B3,local_compute_order
rank43:B3,lane11:B3:s2->s1,backward_gradient_ready
rank43:F0,lane11:F0:s2->s3,forward_payload_ready
rank43:F0,rank43:F1,local_compute_order
rank43:F1,lane11:F1:s2->s3,forward_payload_ready
rank43:F1,rank43:F2,local_compute_order
rank43:F2,lane11:F2:s2->s3,forward_payload_ready
rank43:F2,rank43:F3,local_compute_order
rank43:F3,lane11:F3:s2->s3,forward_payload_ready
rank43:F3,rank43:B0,local_compute_order
rank44:B0,lane12:B0:s2->s1,backward_gradient_ready
rank44:B0,rank44:B1,local_compute_order
rank44:B1,lane12:B1:s2->s1,backward_gradient_ready
rank44:B1,rank44:B2,local_compute_order
rank44:B2,lane12:B2:s2->s1,backward_gradient_ready
rank44:B2,rank44:B3,local_compute_order
rank44:B3,lane12:B3:s2->s1,backward_gradient_ready
rank44:F0,lane12:F0:s2->s3,forward_payload_ready
rank44:F0,rank44:F1,local_compute_order
rank44:F1,lane12:F1:s2->s3,forward_payload_ready
rank44:F1,rank44:F2,local_compute_order
rank44:F2,lane12:F2:s2->s3,forward_payload_ready
rank44:F2,rank44:F3,local_compute_order
rank44:F3,lane12:F3:s2->s3,forward_payload_ready
rank44:F3,rank44:B0,local_compute_order
rank45:B0,lane13:B0:s2->s1,backward_gradient_ready
rank45:B0,rank45:B1,local_compute_order
rank45:B1,lane13:B1:s2->s1,backward_gradient_ready
rank45:B1,rank45:B2,local_compute_order
rank45:B2,lane13:B2:s2->s1,backward_gradient_ready
rank45:B2,rank45:B3,local_compute_order
rank45:B3,lane13:B3:s2->s1,backward_gradient_ready
rank45:F0,lane13:F0:s2->s3,forward_payload_ready
rank45:F0,rank45:F1,local_compute_order
rank45:F1,lane13:F1:s2->s3,forward_payload_ready
rank45:F1,rank45:F2,local_compute_order
rank45:F2,lane13:F2:s2->s3,forward_payload_ready
rank45:F2,rank45:F3,local_compute_order
rank45:F3,lane13:F3:s2->s3,forward_payload_ready
rank45:F3,rank45:B0,local_compute_order
rank46:B0,lane14:B0:s2->s1,backward_gradient_ready
rank46:B0,rank46:B1,local_compute_order
rank46:B1,lane14:B1:s2->s1,backward_gradient_ready
rank46:B1,rank46:B2,local_compute_order
rank46:B2,lane14:B2:s2->s1,backward_gradient_ready
rank46:B2,rank46:B3,local_compute_order
rank46:B3,lane14:B3:s2->s1,backward_gradient_ready
rank46:F0,lane14:F0:s2->s3,forward_payload_ready
rank46:F0,rank46:F1,local_compute_order
rank46:F1,lane14:F1:s2->s3,forward_payload_ready
rank46:F1,rank46:F2,local_compute_order
rank46:F2,lane14:F2:s2->s3,forward_payload_ready
rank46:F2,rank46:F3,local_compute_order
rank46:F3,lane14:F3:s2->s3,forward_payload_ready
rank46:F3,rank46:B0,local_compute_order
rank47:B0,lane15:B0:s2->s1,backward_gradient_ready
rank47:B0,rank47:B1,local_compute_order
rank47:B1,lane15:B1:s2->s1,backward_gradient_ready
rank47:B1,rank47:B2,local_compute_order
rank47:B2,lane15:B2:s2->s1,backward_gradient_ready
rank47:B2,rank47:B3,local_compute_order
rank47:B3,lane15:B3:s2->s1,backward_gradient_ready
rank47:F0,lane15:F0:s2->s3,forward_payload_ready
rank47:F0,rank47:F1,local_compute_order
rank47:F1,lane15:F1:s2->s3,forward_payload_ready
rank47:F1,rank47:F2,local_compute_order
rank47:F2,lane15:F2:s2->s3,forward_payload_ready
rank47:F2,rank47:F3,local_compute_order
rank47:F3,lane15:F3:s2->s3,forward_payload_ready
rank47:F3,rank47:B0,local_compute_order
rank48:B0,lane0:B0:s3->s2,backward_gradient_ready
rank48:B0,rank48:B1,local_compute_order
rank48:B1,lane0:B1:s3->s2,backward_gradient_ready
rank48:B1,rank48:B2,local_compute_order
rank48:B2,lane0:B2:s3->s2,backward_gradient_ready
rank48:B2,rank48:B3,local_compute_order
rank48:B3,lane0:B3:s3->s2,backward_gradient_ready
rank48:F0,lane0:F0:s3->s4,forward_payload_ready
rank48:F0,rank48:F1,local_compute_order
rank48:F1,lane0:F1:s3->s4,forward_payload_ready
rank48:F1,rank48:F2,local_compute_order
rank48:F2,lane0:F2:s3->s4,forward_payload_ready
rank48:F2,rank48:F3,local_compute_order
rank48:F3,lane0:F3:s3->s4,forward_payload_ready
rank48:F3,rank48:B0,local_compute_order
rank49:B0,lane1:B0:s3->s2,backward_gradient_ready
rank49:B0,rank49:B1,local_compute_order
rank49:B1,lane1:B1:s3->s2,backward_gradient_ready
rank49:B1,rank49:B2,local_compute_order
rank49:B2,lane1:B2:s3->s2,backward_gradient_ready
rank49:B2,rank49:B3,local_compute_order
rank49:B3,lane1:B3:s3->s2,backward_gradient_ready
rank49:F0,lane1:F0:s3->s4,forward_payload_ready
rank49:F0,rank49:F1,local_compute_order
rank49:F1,lane1:F1:s3->s4,forward_payload_ready
rank49:F1,rank49:F2,local_compute_order
rank49:F2,lane1:F2:s3->s4,forward_payload_ready
rank49:F2,rank49:F3,local_compute_order
rank49:F3,lane1:F3:s3->s4,forward_payload_ready
rank49:F3,rank49:B0,local_compute_order
rank4:B0,rank4:B1,local_compute_order
rank4:B1,rank4:B2,local_compute_order
rank4:B2,rank4:B3,local_compute_order
rank4:F0,lane4:F0:s0->s1,forward_payload_ready
rank4:F0,rank4:F1,local_compute_order
rank4:F1,lane4:F1:s0->s1,forward_payload_ready
rank4:F1,rank4:F2,local_compute_order
rank4:F2,lane4:F2:s0->s1,forward_payload_ready
rank4:F2,rank4:F3,local_compute_order
rank4:F3,lane4:F3:s0->s1,forward_payload_ready
rank4:F3,rank4:B0,local_compute_order
rank50:B0,lane2:B0:s3->s2,backward_gradient_ready
rank50:B0,rank50:B1,local_compute_order
rank50:B1,lane2:B1:s3->s2,backward_gradient_ready
rank50:B1,rank50:B2,local_compute_order
rank50:B2,lane2:B2:s3->s2,backward_gradient_ready
rank50:B2,rank50:B3,local_compute_order
rank50:B3,lane2:B3:s3->s2,backward_gradient_ready
rank50:F0,lane2:F0:s3->s4,forward_payload_ready
rank50:F0,rank50:F1,local_compute_order
rank50:F1,lane2:F1:s3->s4,forward_payload_ready
rank50:F1,rank50:F2,local_compute_order
rank50:F2,lane2:F2:s3->s4,forward_payload_ready
rank50:F2,rank50:F3,local_compute_order
rank50:F3,lane2:F3:s3->s4,forward_payload_ready
rank50:F3,rank50:B0,local_compute_order
rank51:B0,lane3:B0:s3->s2,backward_gradient_ready
rank51:B0,rank51:B1,local_compute_order
rank51:B1,lane3:B1:s3->s2,backward_gradient_ready
rank51:B1,rank51:B2,local_compute_order
rank51:B2,lane3:B2:s3->s2,backward_gradient_ready
rank51:B2,rank51:B3,local_compute_order
rank51:B3,lane3:B3:s3->s2,backward_gradient_ready
rank51:F0,lane3:F0:s3->s4,forward_payload_ready
rank51:F0,rank51:F1,local_compute_order
rank51:F1,lane3:F1:s3->s4,forward_payload_ready
rank51:F1,rank51:F2,local_compute_order
rank51:F2,lane3:F2:s3->s4,forward_payload_ready
rank51:F2,rank51:F3,local_compute_order
rank51:F3,lane3:F3:s3->s4,forward_payload_ready
rank51:F3,rank51:B0,local_compute_order
rank52:B0,lane4:B0:s3->s2,backward_gradient_ready
rank52:B0,rank52:B1,local_compute_order
rank52:B1,lane4:B1:s3->s2,backward_gradient_ready
rank52:B1,rank52:B2,local_compute_order
rank52:B2,lane4:B2:s3->s2,backward_gradient_ready
rank52:B2,rank52:B3,local_compute_order
rank52:B3,lane4:B3:s3->s2,backward_gradient_ready
rank52:F0,lane4:F0:s3->s4,forward_payload_ready
rank52:F0,rank52:F1,local_compute_order
rank52:F1,lane4:F1:s3->s4,forward_payload_ready
rank52:F1,rank52:F2,local_compute_order
rank52:F2,lane4:F2:s3->s4,forward_payload_ready
rank52:F2,rank52:F3,local_compute_order
rank52:F3,lane4:F3:s3->s4,forward_payload_ready
rank52:F3,rank52:B0,local_compute_order
rank53:B0,lane5:B0:s3->s2,backward_gradient_ready
rank53:B0,rank53:B1,local_compute_order
rank53:B1,lane5:B1:s3->s2,backward_gradient_ready
rank53:B1,rank53:B2,local_compute_order
rank53:B2,lane5:B2:s3->s2,backward_gradient_ready
rank53:B2,rank53:B3,local_compute_order
rank53:B3,lane5:B3:s3->s2,backward_gradient_ready
rank53:F0,lane5:F0:s3->s4,forward_payload_ready
rank53:F0,rank53:F1,local_compute_order
rank53:F1,lane5:F1:s3->s4,forward_payload_ready
rank53:F1,rank53:F2,local_compute_order
rank53:F2,lane5:F2:s3->s4,forward_payload_ready
rank53:F2,rank53:F3,local_compute_order
rank53:F3,lane5:F3:s3->s4,forward_payload_ready
rank53:F3,rank53:B0,local_compute_order
rank54:B0,lane6:B0:s3->s2,backward_gradient_ready
rank54:B0,rank54:B1,local_compute_order
rank54:B1,lane6:B1:s3->s2,backward_gradient_ready
rank54:B1,rank54:B2,local_compute_order
rank54:B2,lane6:B2:s3->s2,backward_gradient_ready
rank54:B2,rank54:B3,local_compute_order
rank54:B3,lane6:B3:s3->s2,backward_gradient_ready
rank54:F0,lane6:F0:s3->s4,forward_payload_ready
rank54:F0,rank54:F1,local_compute_order
rank54:F1,lane6:F1:s3->s4,forward_payload_ready
rank54:F1,rank54:F2,local_compute_order
rank54:F2,lane6:F2:s3->s4,forward_payload_ready
rank54:F2,rank54:F3,local_compute_order
rank54:F3,lane6:F3:s3->s4,forward_payload_ready
rank54:F3,rank54:B0,local_compute_order
rank55:B0,lane7:B0:s3->s2,backward_gradient_ready
rank55:B0,rank55:B1,local_compute_order
rank55:B1,lane7:B1:s3->s2,backward_gradient_ready
rank55:B1,rank55:B2,local_compute_order
rank55:B2,lane7:B2:s3->s2,backward_gradient_ready
rank55:B2,rank55:B3,local_compute_order
rank55:B3,lane7:B3:s3->s2,backward_gradient_ready
rank55:F0,lane7:F0:s3->s4,forward_payload_ready
rank55:F0,rank55:F1,local_compute_order
rank55:F1,lane7:F1:s3->s4,forward_payload_ready
rank55:F1,rank55:F2,local_compute_order
rank55:F2,lane7:F2:s3->s4,forward_payload_ready
rank55:F2,rank55:F3,local_compute_order
rank55:F3,lane7:F3:s3->s4,forward_payload_ready
rank55:F3,rank55:B0,local_compute_order
rank56:B0,lane8:B0:s3->s2,backward_gradient_ready
rank56:B0,rank56:B1,local_compute_order
rank56:B1,lane8:B1:s3->s2,backward_gradient_ready
rank56:B1,rank56:B2,local_compute_order
rank56:B2,lane8:B2:s3->s2,backward_gradient_ready
rank56:B2,rank56:B3,local_compute_order
rank56:B3,lane8:B3:s3->s2,backward_gradient_ready
rank56:F0,lane8:F0:s3->s4,forward_payload_ready
rank56:F0,rank56:F1,local_compute_order
rank56:F1,lane8:F1:s3->s4,forward_payload_ready
rank56:F1,rank56:F2,local_compute_order
rank56:F2,lane8:F2:s3->s4,forward_payload_ready
rank56:F2,rank56:F3,local_compute_order
rank56:F3,lane8:F3:s3->s4,forward_payload_ready
rank56:F3,rank56:B0,local_compute_order
rank57:B0,lane9:B0:s3->s2,backward_gradient_ready
rank57:B0,rank57:B1,local_compute_order
rank57:B1,lane9:B1:s3->s2,backward_gradient_ready
rank57:B1,rank57:B2,local_compute_order
rank57:B2,lane9:B2:s3->s2,backward_gradient_ready
rank57:B2,rank57:B3,local_compute_order
rank57:B3,lane9:B3:s3->s2,backward_gradient_ready
rank57:F0,lane9:F0:s3->s4,forward_payload_ready
rank57:F0,rank57:F1,local_compute_order
rank57:F1,lane9:F1:s3->s4,forward_payload_ready
rank57:F1,rank57:F2,local_compute_order
rank57:F2,lane9:F2:s3->s4,forward_payload_ready
rank57:F2,rank57:F3,local_compute_order
rank57:F3,lane9:F3:s3->s4,forward_payload_ready
rank57:F3,rank57:B0,local_compute_order
rank58:B0,lane10:B0:s3->s2,backward_gradient_ready
rank58:B0,rank58:B1,local_compute_order
rank58:B1,lane10:B1:s3->s2,backward_gradient_ready
rank58:B1,rank58:B2,local_compute_order
rank58:B2,lane10:B2:s3->s2,backward_gradient_ready
rank58:B2,rank58:B3,local_compute_order
rank58:B3,lane10:B3:s3->s2,backward_gradient_ready
rank58:F0,lane10:F0:s3->s4,forward_payload_ready
rank58:F0,rank58:F1,local_compute_order
rank58:F1,lane10:F1:s3->s4,forward_payload_ready
rank58:F1,rank58:F2,local_compute_order
rank58:F2,lane10:F2:s3->s4,forward_payload_ready
rank58:F2,rank58:F3,local_compute_order
rank58:F3,lane10:F3:s3->s4,forward_payload_ready
rank58:F3,rank58:B0,local_compute_order
rank59:B0,lane11:B0:s3->s2,backward_gradient_ready
rank59:B0,rank59:B1,local_compute_order
rank59:B1,lane11:B1:s3->s2,backward_gradient_ready
rank59:B1,rank59:B2,local_compute_order
rank59:B2,lane11:B2:s3->s2,backward_gradient_ready
rank59:B2,rank59:B3,local_compute_order
rank59:B3,lane11:B3:s3->s2,backward_gradient_ready
rank59:F0,lane11:F0:s3->s4,forward_payload_ready
rank59:F0,rank59:F1,local_compute_order
rank59:F1,lane11:F1:s3->s4,forward_payload_ready
rank59:F1,rank59:F2,local_compute_order
rank59:F2,lane11:F2:s3->s4,forward_payload_ready
rank59:F2,rank59:F3,local_compute_order
rank59:F3,lane11:F3:s3->s4,forward_payload_ready
rank59:F3,rank59:B0,local_compute_order
rank5:B0,rank5:B1,local_compute_order
rank5:B1,rank5:B2,local_compute_order
rank5:B2,rank5:B3,local_compute_order
rank5:F0,lane5:F0:s0->s1,forward_payload_ready
rank5:F0,rank5:F1,local_compute_order
rank5:F1,lane5:F1:s0->s1,forward_payload_ready
rank5:F1,rank5:F2,local_compute_order
rank5:F2,lane5:F2:s0->s1,forward_payload_ready
rank5:F2,rank5:F3,local_compute_order
rank5:F3,lane5:F3:s0->s1,forward_payload_ready
rank5:F3,rank5:B0,local_compute_order
rank60:B0,lane12:B0:s3->s2,backward_gradient_ready
rank60:B0,rank60:B1,local_compute_order
rank60:B1,lane12:B1:s3->s2,backward_gradient_ready
rank60:B1,rank60:B2,local_compute_order
rank60:B2,lane12:B2:s3->s2,backward_gradient_ready
rank60:B2,rank60:B3,local_compute_order
rank60:B3,lane12:B3:s3->s2,backward_gradient_ready
rank60:F0,lane12:F0:s3->s4,forward_payload_ready
rank60:F0,rank60:F1,local_compute_order
rank60:F1,lane12:F1:s3->s4,forward_payload_ready
rank60:F1,rank60:F2,local_compute_order
rank60:F2,lane12:F2:s3->s4,forward_payload_ready
rank60:F2,rank60:F3,local_compute_order
rank60:F3,lane12:F3:s3->s4,forward_payload_ready
rank60:F3,rank60:B0,local_compute_order
rank61:B0,lane13:B0:s3->s2,backward_gradient_ready
rank61:B0,rank61:B1,local_compute_order
rank61:B1,lane13:B1:s3->s2,backward_gradient_ready
rank61:B1,rank61:B2,local_compute_order
rank61:B2,lane13:B2:s3->s2,backward_gradient_ready
rank61:B2,rank61:B3,local_compute_order
rank61:B3,lane13:B3:s3->s2,backward_gradient_ready
rank61:F0,lane13:F0:s3->s4,forward_payload_ready
rank61:F0,rank61:F1,local_compute_order
rank61:F1,lane13:F1:s3->s4,forward_payload_ready
rank61:F1,rank61:F2,local_compute_order
rank61:F2,lane13:F2:s3->s4,forward_payload_ready
rank61:F2,rank61:F3,local_compute_order
rank61:F3,lane13:F3:s3->s4,forward_payload_ready
rank61:F3,rank61:B0,local_compute_order
rank62:B0,lane14:B0:s3->s2,backward_gradient_ready
rank62:B0,rank62:B1,local_compute_order
rank62:B1,lane14:B1:s3->s2,backward_gradient_ready
rank62:B1,rank62:B2,local_compute_order
rank62:B2,lane14:B2:s3->s2,backward_gradient_ready
rank62:B2,rank62:B3,local_compute_order
rank62:B3,lane14:B3:s3->s2,backward_gradient_ready
rank62:F0,lane14:F0:s3->s4,forward_payload_ready
rank62:F0,rank62:F1,local_compute_order
rank62:F1,lane14:F1:s3->s4,forward_payload_ready
rank62:F1,rank62:F2,local_compute_order
rank62:F2,lane14:F2:s3->s4,forward_payload_ready
rank62:F2,rank62:F3,local_compute_order
rank62:F3,lane14:F3:s3->s4,forward_payload_ready
rank62:F3,rank62:B0,local_compute_order
rank63:B0,lane15:B0:s3->s2,backward_gradient_ready
rank63:B0,rank63:B1,local_compute_order
rank63:B1,lane15:B1:s3->s2,backward_gradient_ready
rank63:B1,rank63:B2,local_compute_order
rank63:B2,lane15:B2:s3->s2,backward_gradient_ready
rank63:B2,rank63:B3,local_compute_order
rank63:B3,lane15:B3:s3->s2,backward_gradient_ready
rank63:F0,lane15:F0:s3->s4,forward_payload_ready
rank63:F0,rank63:F1,local_compute_order
rank63:F1,lane15:F1:s3->s4,forward_payload_ready
rank63:F1,rank63:F2,local_compute_order
rank63:F2,lane15:F2:s3->s4,forward_payload_ready
rank63:F2,rank63:F3,local_compute_order
rank63:F3,lane15:F3:s3->s4,forward_payload_ready
rank63:F3,rank63:B0,local_compute_order
rank64:B0,lane0:B0:s4->s3,backward_gradient_ready
rank64:B0,rank64:B1,local_compute_order
rank64:B1,lane0:B1:s4->s3,backward_gradient_ready
rank64:B1,rank64:B2,local_compute_order
rank64:B2,lane0:B2:s4->s3,backward_gradient_ready
rank64:B2,rank64:B3,local_compute_order
rank64:B3,lane0:B3:s4->s3,backward_gradient_ready
rank64:F0,lane0:F0:s4->s5,forward_payload_ready
rank64:F0,rank64:F1,local_compute_order
rank64:F1,lane0:F1:s4->s5,forward_payload_ready
rank64:F1,rank64:F2,local_compute_order
rank64:F2,lane0:F2:s4->s5,forward_payload_ready
rank64:F2,rank64:F3,local_compute_order
rank64:F3,lane0:F3:s4->s5,forward_payload_ready
rank64:F3,rank64:B0,local_compute_order
rank65:B0,lane1:B0:s4->s3,backward_gradient_ready
rank65:B0,rank65:B1,local_compute_order
rank65:B1,lane1:B1:s4->s3,backward_gradient_ready
rank65:B1,rank65:B2,local_compute_order
rank65:B2,lane1:B2:s4->s3,backward_gradient_ready
rank65:B2,rank65:B3,local_compute_order
rank65:B3,lane1:B3:s4->s3,backward_gradient_ready
rank65:F0,lane1:F0:s4->s5,forward_payload_ready
rank65:F0,rank65:F1,local_compute_order
rank65:F1,lane1:F1:s4->s5,forward_payload_ready
rank65:F1,rank65:F2,local_compute_order
rank65:F2,lane1:F2:s4->s5,forward_payload_ready
rank65:F2,rank65:F3,local_compute_order
rank65:F3,lane1:F3:s4->s5,forward_payload_ready
rank65:F3,rank65:B0,local_compute_order
rank66:B0,lane2:B0:s4->s3,backward_gradient_ready
rank66:B0,rank66:B1,local_compute_order
rank66:B1,lane2:B1:s4->s3,backward_gradient_ready
rank66:B1,rank66:B2,local_compute_order
rank66:B2,lane2:B2:s4->s3,backward_gradient_ready
rank66:B2,rank66:B3,local_compute_order
rank66:B3,lane2:B3:s4->s3,backward_gradient_ready
rank66:F0,lane2:F0:s4->s5,forward_payload_ready
rank66:F0,rank66:F1,local_compute_order
rank66:F1,lane2:F1:s4->s5,forward_payload_ready
rank66:F1,rank66:F2,local_compute_order
rank66:F2,lane2:F2:s4->s5,forward_payload_ready
rank66:F2,rank66:F3,local_compute_order
rank66:F3,lane2:F3:s4->s5,forward_payload_ready
rank66:F3,rank66:B0,local_compute_order
rank67:B0,lane3:B0:s4->s3,backward_gradient_ready
rank67:B0,rank67:B1,local_compute_order
rank67:B1,lane3:B1:s4->s3,backward_gradient_ready
rank67:B1,rank67:B2,local_compute_order
rank67:B2,lane3:B2:s4->s3,backward_gradient_ready
rank67:B2,rank67:B3,local_compute_order
rank67:B3,lane3:B3:s4->s3,backward_gradient_ready
rank67:F0,lane3:F0:s4->s5,forward_payload_ready
rank67:F0,rank67:F1,local_compute_order
rank67:F1,lane3:F1:s4->s5,forward_payload_ready
rank67:F1,rank67:F2,local_compute_order
rank67:F2,lane3:F2:s4->s5,forward_payload_ready
rank67:F2,rank67:F3,local_compute_order
rank67:F3,lane3:F3:s4->s5,forward_payload_ready
rank67:F3,rank67:B0,local_compute_order
