arrival_wait_ns,group_ready_ns,kind,behavior,group_size,service_ns,group_key,completion_advance_ns,round,end_ns,start_ns,group_end_ns,observed_ranks,group_first_start_ns,iteration,rank,pp_stage,payload_bytes,dependency,dependency_lag_ns,predicted_start_ns,predicted_group_ready_ns,predicted_group_first_start_ns,service_scale,fct_group_id,fct_request_id,fct_source,oisa_collective_elapsed_ns,oisa_arrival_span_ns,oisa_tail_after_last_release_ns,predicted_collective_elapsed_ns,predicted_service_ns,predicted_group_end_ns,provider_rank_done_offset_ns,predicted_completion_advance_ns,completion_model,predicted_end_ns
100929,1785477765034107750,edp_ag0,expert_dp_param_allgather,2,58471832,expert_dp_param_allgather:pg=1253,0,0,1785477765092579582,1785477765034006821,1785477765092579582,2,1785477765034006821,55,217,13,1887436800,same_rank_dp_ag0,16161,1785477765012147032,1785477765012247961,1785477765012147032,1.0,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1253,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1253:rel-81297033d10c,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,58572761,100929,58471832,58572761,58471832,1785477765070719793,-1,0,trace_group_end_lag_clamped,1785477765070719793
0,1785477765034064932,edp_ag0,expert_dp_param_allgather,2,52612221,expert_dp_param_allgather:pg=1255,21843,0,1785477765086655310,1785477765034064932,1785477765086677153,2,1785477765034001361,55,210,13,1887436800,same_rank_dp_ag0,13840,1785477765012205143,1785477765012205143,1785477765012141572,1.0,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1255,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1255:rel-685bfdc0bb09,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52675792,63571,52612221,52675792,52612221,1785477765064817364,-1,21843,trace_group_end_lag_clamped,1785477765064795521
63571,1785477765034064932,edp_ag0,expert_dp_param_allgather,2,52612221,expert_dp_param_allgather:pg=1255,0,0,1785477765086677153,1785477765034001361,1785477765086677153,2,1785477765034001361,55,218,13,1887436800,same_rank_dp_ag0,10880,1785477765012141572,1785477765012205143,1785477765012141572,1.0,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1255,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1255:rel-685bfdc0bb09,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52675792,63571,52612221,52675792,52612221,1785477765064817364,-1,0,trace_group_end_lag_clamped,1785477765064817364
0,1785477765034062190,edp_ag0,expert_dp_param_allgather,2,53990088,expert_dp_param_allgather:pg=1257,0,0,1785477765088052278,1785477765034062190,1785477765088052278,2,1785477765034000770,55,211,13,1887436800,same_rank_dp_ag0,10960,1785477765012202401,1785477765012202401,1785477765012140981,1.0,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1257,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1257:rel-96d1f7a66074,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,54051508,61420,53990088,54051508,53990088,1785477765066192489,-1,0,trace_group_end_lag_clamped,1785477765066192489
61420,1785477765034062190,edp_ag0,expert_dp_param_allgather,2,53990088,expert_dp_param_allgather:pg=1257,24305,0,1785477765088027973,1785477765034000770,1785477765088052278,2,1785477765034000770,55,219,13,1887436800,same_rank_dp_ag0,10600,1785477765012140981,1785477765012202401,1785477765012140981,1.0,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1257,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1257:rel-96d1f7a66074,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,54051508,61420,53990088,54051508,53990088,1785477765066192489,-1,24305,trace_group_end_lag_clamped,1785477765066168184
0,1785477765034061443,edp_ag0,expert_dp_param_allgather,2,53839721,expert_dp_param_allgather:pg=1259,0,0,1785477765087901164,1785477765034061443,1785477765087901164,2,1785477765034015173,55,212,13,1887436800,same_rank_dp_ag0,18200,1785477765012201654,1785477765012201654,1785477765012155384,1.0,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1259,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1259:rel-76d59a51654e,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,53885991,46270,53839721,53885991,53839721,1785477765066041375,-1,0,trace_group_end_lag_clamped,1785477765066041375
46270,1785477765034061443,edp_ag0,expert_dp_param_allgather,2,53839721,expert_dp_param_allgather:pg=1259,81484,0,1785477765087819680,1785477765034015173,1785477765087901164,2,1785477765034015173,55,220,13,1887436800,same_rank_dp_ag0,10520,1785477765012155384,1785477765012201654,1785477765012155384,1.0,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1259,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1259:rel-76d59a51654e,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,53885991,46270,53839721,53885991,53839721,1785477765066041375,-1,81484,trace_group_end_lag_clamped,1785477765065959891
0,1785477765034061236,edp_ag0,expert_dp_param_allgather,2,52375520,expert_dp_param_allgather:pg=1261,0,0,1785477765086436756,1785477765034061236,1785477765086436756,2,1785477765034026647,55,213,13,1887436800,same_rank_dp_ag0,21320,1785477765012201447,1785477765012201447,1785477765012166858,1.0,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1261,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1261:rel-0c04a2707d64,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52410109,34589,52375520,52410109,52375520,1785477765064576967,-1,0,trace_group_end_lag_clamped,1785477765064576967
34589,1785477765034061236,edp_ag0,expert_dp_param_allgather,2,52375520,expert_dp_param_allgather:pg=1261,69421,0,1785477765086367335,1785477765034026647,1785477765086436756,2,1785477765034026647,55,221,13,1887436800,same_rank_dp_ag0,30360,1785477765012166858,1785477765012201447,1785477765012166858,1.0,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1261,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1261:rel-0c04a2707d64,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52410109,34589,52375520,52410109,52375520,1785477765064576967,-1,69421,trace_group_end_lag_clamped,1785477765064507546
29412,1785477765034075473,edp_ag0,expert_dp_param_allgather,2,55229031,expert_dp_param_allgather:pg=1263,0,0,1785477765089304504,1785477765034046061,1785477765089304504,2,1785477765034046061,55,214,13,1887436800,same_rank_dp_ag0,11400,1785477765012186272,1785477765012215684,1785477765012186272,1.0,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1263,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1263:rel-ace63aee3601,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,55258443,29412,55229031,55258443,55229031,1785477765067444715,-1,0,trace_group_end_lag_clamped,1785477765067444715
0,1785477765034075473,edp_ag0,expert_dp_param_allgather,2,55229031,expert_dp_param_allgather:pg=1263,4119,0,1785477765089300385,1785477765034075473,1785477765089304504,2,1785477765034046061,55,222,13,1887436800,same_rank_dp_ag0,56801,1785477765012215684,1785477765012215684,1785477765012186272,1.0,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1263,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1263:rel-ace63aee3601,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,55258443,29412,55229031,55258443,55229031,1785477765067444715,-1,4119,trace_group_end_lag_clamped,1785477765067440596
0,1785477765034050960,edp_ag0,expert_dp_param_allgather,2,52029314,expert_dp_param_allgather:pg=1265,0,0,1785477765086080274,1785477765034050960,1785477765086080274,2,1785477765034034791,55,215,13,1887436800,same_rank_dp_ag0,24240,1785477765012191171,1785477765012191171,1785477765012175002,1.0,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1265,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1265:rel-93d8251ed231,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52045483,16169,52029314,52045483,52029314,1785477765064220485,-1,0,trace_group_end_lag_clamped,1785477765064220485
16169,1785477765034050960,edp_ag0,expert_dp_param_allgather,2,52029314,expert_dp_param_allgather:pg=1265,48957,0,1785477765086031317,1785477765034034791,1785477765086080274,2,1785477765034034791,55,223,13,1887436800,same_rank_dp_ag0,11160,1785477765012175002,1785477765012191171,1785477765012175002,1.0,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1265,iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1265:rel-93d8251ed231,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52045483,16169,52029314,52045483,52029314,1785477765064220485,-1,48957,trace_group_end_lag_clamped,1785477765064171528
0,1785477765187253471,edp_ag1,expert_dp_param_allgather,2,59353493,expert_dp_param_allgather:pg=1251,50900,1,1785477765246556064,1785477765187253471,1785477765246606964,2,1785477765187246195,55,208,13,1887436800,same_rank_dp_ag1,10672,1785477765165393682,1785477765165393682,1785477765165386406,1.0,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1251,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1251:rel-a53be91e5c3a,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,59360769,7276,59353493,59360769,59353493,1785477765224747175,-1,50900,trace_group_end_lag_clamped,1785477765224696275
7276,1785477765187253471,edp_ag1,expert_dp_param_allgather,2,59353493,expert_dp_param_allgather:pg=1251,0,1,1785477765246606964,1785477765187246195,1785477765246606964,2,1785477765187246195,55,216,13,1887436800,same_rank_dp_ag1,10800,1785477765165386406,1785477765165393682,1785477765165386406,1.0,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1251,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1251:rel-a53be91e5c3a,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,59360769,7276,59353493,59360769,59353493,1785477765224747175,-1,0,trace_group_end_lag_clamped,1785477765224747175
0,1785477765187281865,edp_ag1,expert_dp_param_allgather,2,52727352,expert_dp_param_allgather:pg=1253,43061,1,1785477765239966156,1785477765187281865,1785477765240009217,2,1785477765187221675,55,209,13,1887436800,same_rank_dp_ag1,10800,1785477765165422076,1785477765165422076,1785477765165361886,1.0,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1253,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1253:rel-494d9897c048,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52787542,60190,52727352,52787542,52727352,1785477765218149428,-1,43061,trace_group_end_lag_clamped,1785477765218106367
60190,1785477765187281865,edp_ag1,expert_dp_param_allgather,2,52727352,expert_dp_param_allgather:pg=1253,0,1,1785477765240009217,1785477765187221675,1785477765240009217,2,1785477765187221675,55,217,13,1887436800,same_rank_dp_ag1,10320,1785477765165361886,1785477765165422076,1785477765165361886,1.0,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1253,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1253:rel-494d9897c048,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52787542,60190,52727352,52787542,52727352,1785477765218149428,-1,0,trace_group_end_lag_clamped,1785477765218149428
0,1785477765187358404,edp_ag1,expert_dp_param_allgather,2,51940351,expert_dp_param_allgather:pg=1255,37582,1,1785477765239261173,1785477765187358404,1785477765239298755,2,1785477765187226565,55,210,13,1887436800,same_rank_dp_ag1,81423,1785477765165498615,1785477765165498615,1785477765165366776,1.0,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1255,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1255:rel-4bfaaed9ebb9,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52072190,131839,51940351,52072190,51940351,1785477765217438966,-1,37582,trace_group_end_lag_clamped,1785477765217401384
131839,1785477765187358404,edp_ag1,expert_dp_param_allgather,2,51940351,expert_dp_param_allgather:pg=1255,0,1,1785477765239298755,1785477765187226565,1785477765239298755,2,1785477765187226565,55,218,13,1887436800,same_rank_dp_ag1,26920,1785477765165366776,1785477765165498615,1785477765165366776,1.0,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1255,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1255:rel-4bfaaed9ebb9,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52072190,131839,51940351,52072190,51940351,1785477765217438966,-1,0,trace_group_end_lag_clamped,1785477765217438966
0,1785477765187335127,edp_ag1,expert_dp_param_allgather,2,54930277,expert_dp_param_allgather:pg=1257,9024,1,1785477765242256380,1785477765187335127,1785477765242265404,2,1785477765187245044,55,211,13,1887436800,same_rank_dp_ag1,61520,1785477765165475338,1785477765165475338,1785477765165385255,1.0,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1257,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1257:rel-733833e5775c,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,55020360,90083,54930277,55020360,54930277,1785477765220405615,-1,9024,trace_group_end_lag_clamped,1785477765220396591
90083,1785477765187335127,edp_ag1,expert_dp_param_allgather,2,54930277,expert_dp_param_allgather:pg=1257,0,1,1785477765242265404,1785477765187245044,1785477765242265404,2,1785477765187245044,55,219,13,1887436800,same_rank_dp_ag1,11000,1785477765165385255,1785477765165475338,1785477765165385255,1.0,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1257,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1257:rel-733833e5775c,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,55020360,90083,54930277,55020360,54930277,1785477765220405615,-1,0,trace_group_end_lag_clamped,1785477765220405615
0,1785477765187293220,edp_ag1,expert_dp_param_allgather,2,51948217,expert_dp_param_allgather:pg=1259,0,1,1785477765239241437,1785477765187293220,1785477765239241437,2,1785477765187214467,55,212,13,1887436800,same_rank_dp_ag1,12280,1785477765165433431,1785477765165433431,1785477765165354678,1.0,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1259,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1259:rel-ec494662412d,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52026970,78753,51948217,52026970,51948217,1785477765217381648,-1,0,trace_group_end_lag_clamped,1785477765217381648
78753,1785477765187293220,edp_ag1,expert_dp_param_allgather,2,51948217,expert_dp_param_allgather:pg=1259,49029,1,1785477765239192408,1785477765187214467,1785477765239241437,2,1785477765187214467,55,220,13,1887436800,same_rank_dp_ag1,11040,1785477765165354678,1785477765165433431,1785477765165354678,1.0,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1259,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1259:rel-ec494662412d,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52026970,78753,51948217,52026970,51948217,1785477765217381648,-1,49029,trace_group_end_lag_clamped,1785477765217332619
23346,1785477765187263227,edp_ag1,expert_dp_param_allgather,2,54250421,expert_dp_param_allgather:pg=1261,0,1,1785477765241513648,1785477765187239881,1785477765241513648,2,1785477765187239881,55,213,13,1887436800,same_rank_dp_ag1,12400,1785477765165380092,1785477765165403438,1785477765165380092,1.0,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1261,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1261:rel-8fee2c02ab25,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,54273767,23346,54250421,54273767,54250421,1785477765219653859,-1,0,trace_group_end_lag_clamped,1785477765219653859
0,1785477765187263227,edp_ag1,expert_dp_param_allgather,2,54250421,expert_dp_param_allgather:pg=1261,75852,1,1785477765241437796,1785477765187263227,1785477765241513648,2,1785477765187239881,55,221,13,1887436800,same_rank_dp_ag1,22280,1785477765165403438,1785477765165403438,1785477765165380092,1.0,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1261,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1261:rel-8fee2c02ab25,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,54273767,23346,54250421,54273767,54250421,1785477765219653859,-1,75852,trace_group_end_lag_clamped,1785477765219578007
0,1785477765187287027,edp_ag1,expert_dp_param_allgather,2,52137998,expert_dp_param_allgather:pg=1263,7455,1,1785477765239417570,1785477765187287027,1785477765239425025,2,1785477765187253051,55,214,13,1887436800,same_rank_dp_ag1,10600,1785477765165427238,1785477765165427238,1785477765165393262,1.0,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1263,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1263:rel-97b024b2f9e5,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52171974,33976,52137998,52171974,52137998,1785477765217565236,-1,7455,trace_group_end_lag_clamped,1785477765217557781
33976,1785477765187287027,edp_ag1,expert_dp_param_allgather,2,52137998,expert_dp_param_allgather:pg=1263,0,1,1785477765239425025,1785477765187253051,1785477765239425025,2,1785477765187253051,55,222,13,1887436800,same_rank_dp_ag1,51600,1785477765165393262,1785477765165427238,1785477765165393262,1.0,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1263,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1263:rel-97b024b2f9e5,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52171974,33976,52137998,52171974,52137998,1785477765217565236,-1,0,trace_group_end_lag_clamped,1785477765217565236
0,1785477765187287549,edp_ag1,expert_dp_param_allgather,2,51940632,expert_dp_param_allgather:pg=1265,0,1,1785477765239228181,1785477765187287549,1785477765239228181,2,1785477765187222806,55,215,13,1887436800,same_rank_dp_ag1,10521,1785477765165427760,1785477765165427760,1785477765165363017,1.0,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1265,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1265:rel-34ef0cd78eac,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52005375,64743,51940632,52005375,51940632,1785477765217368392,-1,0,trace_group_end_lag_clamped,1785477765217368392
64743,1785477765187287549,edp_ag1,expert_dp_param_allgather,2,51940632,expert_dp_param_allgather:pg=1265,31970,1,1785477765239196211,1785477765187222806,1785477765239228181,2,1785477765187222806,55,223,13,1887436800,same_rank_dp_ag1,12040,1785477765165363017,1785477765165427760,1785477765165363017,1.0,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1265,iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1265:rel-34ef0cd78eac,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52005375,64743,51940632,52005375,51940632,1785477765217368392,-1,31970,trace_group_end_lag_clamped,1785477765217336422
0,1785477754971236745,edp_rs,expert_dp_grad_reduce_scatter,2,215411084,expert_dp_grad_reduce_scatter:pg=1251,0,0,1785477755186647829,1785477754971236745,1785477755186647829,2,1785477754971024972,55,208,13,7549747200,same_rank_dp_rs,17951290,1785477754952805563,1785477754952805563,1785477754952593790,1.0,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1251,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1251:rel-8145c37bb450,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,215622857,211773,215411084,215622857,215411084,1785477755168216647,-1,0,trace_group_end_lag_clamped,1785477755168216647
211773,1785477754971236745,edp_rs,expert_dp_grad_reduce_scatter,2,215411084,expert_dp_grad_reduce_scatter:pg=1251,9781,0,1785477755186638048,1785477754971024972,1785477755186647829,2,1785477754971024972,55,216,13,7549747200,same_rank_dp_rs,17655323,1785477754952593790,1785477754952805563,1785477754952593790,1.0,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1251,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1251:rel-8145c37bb450,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,215622857,211773,215411084,215622857,215411084,1785477755168216647,-1,9781,trace_group_end_lag_clamped,1785477755168206866
0,1785477754970961635,edp_rs,expert_dp_grad_reduce_scatter,2,226269529,expert_dp_grad_reduce_scatter:pg=1253,10084,0,1785477755197221080,1785477754970961635,1785477755197231164,2,1785477754970805037,55,209,13,7549747200,same_rank_dp_rs,17604691,1785477754952530453,1785477754952530453,1785477754952373855,1.0,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1253,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1253:rel-6b0a73685f01,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,226426127,156598,226269529,226426127,226269529,1785477755178799982,-1,10084,trace_group_end_lag_clamped,1785477755178789898
156598,1785477754970961635,edp_rs,expert_dp_grad_reduce_scatter,2,226269529,expert_dp_grad_reduce_scatter:pg=1253,0,0,1785477755197231164,1785477754970805037,1785477755197231164,2,1785477754970805037,55,217,13,7549747200,same_rank_dp_rs,17444499,1785477754952373855,1785477754952530453,1785477754952373855,1.0,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1253,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1253:rel-6b0a73685f01,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,226426127,156598,226269529,226426127,226269529,1785477755178799982,-1,0,trace_group_end_lag_clamped,1785477755178799982
0,1785477754970951147,edp_rs,expert_dp_grad_reduce_scatter,2,195991248,expert_dp_grad_reduce_scatter:pg=1255,25164,0,1785477755166917231,1785477754970951147,1785477755166942395,2,1785477754970659289,55,210,13,7549747200,same_rank_dp_rs,17662853,1785477754952519965,1785477754952519965,1785477754952228107,1.0,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1255,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1255:rel-3d0eafd1ee24,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,196283106,291858,195991248,196283106,195991248,1785477755148511213,-1,25164,trace_group_end_lag_clamped,1785477755148486049
291858,1785477754970951147,edp_rs,expert_dp_grad_reduce_scatter,2,195991248,expert_dp_grad_reduce_scatter:pg=1255,0,0,1785477755166942395,1785477754970659289,1785477755166942395,2,1785477754970659289,55,218,13,7549747200,same_rank_dp_rs,17320034,1785477754952228107,1785477754952519965,1785477754952228107,1.0,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1255,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1255:rel-3d0eafd1ee24,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,196283106,291858,195991248,196283106,195991248,1785477755148511213,-1,0,trace_group_end_lag_clamped,1785477755148511213
0,1785477754971092748,edp_rs,expert_dp_grad_reduce_scatter,2,210601767,expert_dp_grad_reduce_scatter:pg=1257,0,0,1785477755181694515,1785477754971092748,1785477755181694515,2,1785477754970900338,55,211,13,7549747200,same_rank_dp_rs,17722328,1785477754952661566,1785477754952661566,1785477754952469156,1.0,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1257,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1257:rel-79ddbd615254,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,210794177,192410,210601767,210794177,210601767,1785477755163263333,-1,0,trace_group_end_lag_clamped,1785477755163263333
192410,1785477754971092748,edp_rs,expert_dp_grad_reduce_scatter,2,210601767,expert_dp_grad_reduce_scatter:pg=1257,77074,0,1785477755181617441,1785477754970900338,1785477755181694515,2,1785477754970900338,55,219,13,7549747200,same_rank_dp_rs,17493251,1785477754952469156,1785477754952661566,1785477754952469156,1.0,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1257,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1257:rel-79ddbd615254,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,210794177,192410,210601767,210794177,210601767,1785477755163263333,-1,77074,trace_group_end_lag_clamped,1785477755163186259
0,1785477754971074441,edp_rs,expert_dp_grad_reduce_scatter,2,225154746,expert_dp_grad_reduce_scatter:pg=1259,56745,0,1785477755196172442,1785477754971074441,1785477755196229187,2,1785477754970648407,55,212,13,7549747200,same_rank_dp_rs,17700497,1785477754952643259,1785477754952643259,1785477754952217225,1.0,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1259,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1259:rel-347ea51e4b4d,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,225580780,426034,225154746,225580780,225154746,1785477755177798005,-1,56745,trace_group_end_lag_clamped,1785477755177741260
426034,1785477754971074441,edp_rs,expert_dp_grad_reduce_scatter,2,225154746,expert_dp_grad_reduce_scatter:pg=1259,0,0,1785477755196229187,1785477754970648407,1785477755196229187,2,1785477754970648407,55,220,13,7549747200,same_rank_dp_rs,17251740,1785477754952217225,1785477754952643259,1785477754952217225,1.0,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1259,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1259:rel-347ea51e4b4d,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,225580780,426034,225154746,225580780,225154746,1785477755177798005,-1,0,trace_group_end_lag_clamped,1785477755177798005
0,1785477754971080429,edp_rs,expert_dp_grad_reduce_scatter,2,207900518,expert_dp_grad_reduce_scatter:pg=1261,0,0,1785477755178980947,1785477754971080429,1785477755178980947,2,1785477754970943118,55,213,13,7549747200,same_rank_dp_rs,17722508,1785477754952649247,1785477754952649247,1785477754952511936,1.0,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1261,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1261:rel-327f9ee8aec6,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,208037829,137311,207900518,208037829,207900518,1785477755160549765,-1,0,trace_group_end_lag_clamped,1785477755160549765
137311,1785477754971080429,edp_rs,expert_dp_grad_reduce_scatter,2,207900518,expert_dp_grad_reduce_scatter:pg=1261,120879,0,1785477755178860068,1785477754970943118,1785477755178980947,2,1785477754970943118,55,221,13,7549747200,same_rank_dp_rs,17569096,1785477754952511936,1785477754952649247,1785477754952511936,1.0,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1261,iter55:pp13:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1261:rel-327f9ee8aec6,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,208037829,137311,207900518,208037829,207900518,1785477755160549765,-1,120879,trace_group_end_lag_clamped,1785477755160428886
