request_id,first_release_ns,last_release_ns,last_flow_end_ns,collective_elapsed_ns,arrival_span_ns,tail_after_last_release_ns,network_tail_after_last_release_ns,trace_calibration_residual_ns,software_residual_ns,simulator_bias_correction_ns,rank_network_done_offsets_ns,source,simulator_commit,topology_hash
iter55:pp5:edp_ag0:round0:expert_dp_param_allgather:pg=1133:rel-0eb487246599,0,47933,54432068,54432068,47933,54384135,75588840,-21204705,0,-21204705,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp5:edp_ag0:round0:expert_dp_param_allgather:pg=1135:rel-a56a8b9f2703,0,140005,53341974,53341974,140005,53201969,75588840,-22386871,0,-22386871,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp5:edp_ag0:round0:expert_dp_param_allgather:pg=1137:rel-303491caef9f,0,109575,58407592,58407592,109575,58298017,75588840,-17290823,0,-17290823,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1139:rel-e35efba9b8da,0,63595,53122477,53122477,63595,53058882,75588840,-22529958,0,-22529958,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1141:rel-00d06647e16c,0,57853,59999990,59999990,57853,59942137,75588840,-15646703,0,-15646703,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1143:rel-80b6abe6db21,0,31813,52336765,52336765,31813,52304952,75588840,-23283888,0,-23283888,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1145:rel-6d3857e8cc03,0,37061,60997697,60997697,37061,60960636,75588840,-14628204,0,-14628204,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1147:rel-ea760f2401ed,0,39148,53651473,53651473,39148,53612325,75588840,-21976515,0,-21976515,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1149:rel-08b147d61e9d,0,8905,54221957,54221957,8905,54213052,75588840,-21375788,0,-21375788,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1151:rel-419ec6fa4148,0,38295,57896409,57896409,38295,57858114,75588840,-17730726,0,-17730726,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1153:rel-6f5d77996879,0,47115,53993632,53993632,47115,53946517,75588840,-21642323,0,-21642323,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp7:edp_ag0:round0:expert_dp_param_allgather:pg=1155:rel-f806dca159fb,0,119686,53476445,53476445,119686,53356759,75588840,-22232081,0,-22232081,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp7:edp_ag0:round0:expert_dp_param_allgather:pg=1157:rel-4bfd6164d5fc,0,11754,63621007,63621007,11754,63609253,75588840,-11979587,0,-11979587,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp7:edp_ag0:round0:expert_dp_param_allgather:pg=1159:rel-6000dd7261a5,0,14136,54045483,54045483,14136,54031347,75588840,-21557493,0,-21557493,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp7:edp_ag0:round0:expert_dp_param_allgather:pg=1161:rel-4ff79bacaf1a,0,72396,53217473,53217473,72396,53145077,75588840,-22443763,0,-22443763,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp7:edp_ag0:round0:expert_dp_param_allgather:pg=1163:rel-b68f0ea82dde,0,20159,54790191,54790191,20159,54770032,75588840,-20818808,0,-20818808,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp7:edp_ag0:round0:expert_dp_param_allgather:pg=1165:rel-7677d199efcc,0,69500,54294271,54294271,69500,54224771,75588840,-21364069,0,-21364069,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp7:edp_ag0:round0:expert_dp_param_allgather:pg=1167:rel-7b2d49f325f2,0,67794,53948856,53948856,67794,53881062,75588840,-21707778,0,-21707778,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp7:edp_ag0:round0:expert_dp_param_allgather:pg=1169:rel-0c4d86b83c8f,0,97077,56192439,56192439,97077,56095362,75588840,-19493478,0,-19493478,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp8:edp_ag0:round0:expert_dp_param_allgather:pg=1171:rel-d5ab845f2ff4,0,11416,53161863,53161863,11416,53150447,75588840,-22438393,0,-22438393,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp8:edp_ag0:round0:expert_dp_param_allgather:pg=1173:rel-53aac181c2a0,0,38275,53232623,53232623,38275,53194348,75588840,-22394492,0,-22394492,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp8:edp_ag0:round0:expert_dp_param_allgather:pg=1175:rel-61d4025f1b2d,0,1201,58122967,58122967,1201,58121766,75588840,-17467074,0,-17467074,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp8:edp_ag0:round0:expert_dp_param_allgather:pg=1177:rel-cf29f87c991e,0,13621,54441461,54441461,13621,54427840,75588840,-21161000,0,-21161000,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp8:edp_ag0:round0:expert_dp_param_allgather:pg=1179:rel-0f67601f27dd,0,32263,53158271,53158271,32263,53126008,75588840,-22462832,0,-22462832,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp8:edp_ag0:round0:expert_dp_param_allgather:pg=1181:rel-79aa71a47e1c,0,37137,54105548,54105548,37137,54068411,75588840,-21520429,0,-21520429,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp8:edp_ag0:round0:expert_dp_param_allgather:pg=1183:rel-fa5e8c802bfb,0,30329,53778428,53778428,30329,53748099,75588840,-21840741,0,-21840741,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp8:edp_ag0:round0:expert_dp_param_allgather:pg=1185:rel-eca6286af19c,0,26497,52484364,52484364,26497,52457867,75588840,-23130973,0,-23130973,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp9:edp_ag0:round0:expert_dp_param_allgather:pg=1187:rel-f706eec20a90,0,7279,51421522,51421522,7279,51414243,75588840,-24174597,0,-24174597,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp9:edp_ag0:round0:expert_dp_param_allgather:pg=1189:rel-174989488d9b,0,66572,54142879,54142879,66572,54076307,75588840,-21512533,0,-21512533,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp9:edp_ag0:round0:expert_dp_param_allgather:pg=1191:rel-fc858d5957ff,0,125344,51710812,51710812,125344,51585468,75588840,-24003372,0,-24003372,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp9:edp_ag0:round0:expert_dp_param_allgather:pg=1193:rel-29d85c8f8b79,0,34536,54460074,54460074,34536,54425538,75588840,-21163302,0,-21163302,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp9:edp_ag0:round0:expert_dp_param_allgather:pg=1195:rel-5d180db34996,0,113786,53889915,53889915,113786,53776129,75588840,-21812711,0,-21812711,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp9:edp_ag0:round0:expert_dp_param_allgather:pg=1197:rel-a2d554ea8b13,0,23120,53050675,53050675,23120,53027555,75588840,-22561285,0,-22561285,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp9:edp_ag0:round0:expert_dp_param_allgather:pg=1199:rel-7fe1694dce61,0,130247,57696104,57696104,130247,57565857,75588840,-18022983,0,-18022983,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp9:edp_ag0:round0:expert_dp_param_allgather:pg=1201:rel-e95480e95a51,0,92306,51346170,51346170,92306,51253864,75588840,-24334976,0,-24334976,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp10:edp_ag0:round0:expert_dp_param_allgather:pg=1203:rel-ae73c57b2ecd,0,103880,53598776,53598776,103880,53494896,75588840,-22093944,0,-22093944,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp10:edp_ag0:round0:expert_dp_param_allgather:pg=1205:rel-fc33986fb699,0,109611,52264762,52264762,109611,52155151,75588840,-23433689,0,-23433689,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp10:edp_ag0:round0:expert_dp_param_allgather:pg=1207:rel-79d8ed353ecc,0,145445,54117776,54117776,145445,53972331,75588840,-21616509,0,-21616509,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp10:edp_ag0:round0:expert_dp_param_allgather:pg=1209:rel-c2f47636ec20,0,53844,53485455,53485455,53844,53431611,75588840,-22157229,0,-22157229,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp10:edp_ag0:round0:expert_dp_param_allgather:pg=1211:rel-64b6c744603e,0,130898,53212002,53212002,130898,53081104,75588840,-22507736,0,-22507736,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp10:edp_ag0:round0:expert_dp_param_allgather:pg=1213:rel-52a4083387f7,0,47651,53803670,53803670,47651,53756019,75588840,-21832821,0,-21832821,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp10:edp_ag0:round0:expert_dp_param_allgather:pg=1215:rel-a807ea6428f3,0,147611,53784946,53784946,147611,53637335,75588840,-21951505,0,-21951505,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp10:edp_ag0:round0:expert_dp_param_allgather:pg=1217:rel-7a88f450e516,0,110503,55212593,55212593,110503,55102090,75588840,-20486750,0,-20486750,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp11:edp_ag0:round0:expert_dp_param_allgather:pg=1219:rel-32eb477ce516,0,63149,53526145,53526145,63149,53462996,75588840,-22125844,0,-22125844,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp11:edp_ag0:round0:expert_dp_param_allgather:pg=1221:rel-a7fd89ab7587,0,50323,55509612,55509612,50323,55459289,75588840,-20129551,0,-20129551,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp11:edp_ag0:round0:expert_dp_param_allgather:pg=1223:rel-738f50875c18,0,70838,53300976,53300976,70838,53230138,75588840,-22358702,0,-22358702,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp11:edp_ag0:round0:expert_dp_param_allgather:pg=1225:rel-f8629c86b379,0,5385,55885683,55885683,5385,55880298,75588840,-19708542,0,-19708542,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp11:edp_ag0:round0:expert_dp_param_allgather:pg=1227:rel-60f910e96691,0,62290,60840037,60840037,62290,60777747,75588840,-14811093,0,-14811093,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp11:edp_ag0:round0:expert_dp_param_allgather:pg=1229:rel-8f2c568100f9,0,77129,53328437,53328437,77129,53251308,75588840,-22337532,0,-22337532,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp11:edp_ag0:round0:expert_dp_param_allgather:pg=1231:rel-8c87961387df,0,9668,52865826,52865826,9668,52856158,75588840,-22732682,0,-22732682,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp11:edp_ag0:round0:expert_dp_param_allgather:pg=1233:rel-7b30f721a471,0,17536,52339569,52339569,17536,52322033,75588840,-23266807,0,-23266807,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp12:edp_ag0:round0:expert_dp_param_allgather:pg=1235:rel-649c05ef65ef,0,47942,54115242,54115242,47942,54067300,75588840,-21521540,0,-21521540,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp12:edp_ag0:round0:expert_dp_param_allgather:pg=1237:rel-76ff89b687d3,0,34296,56817008,56817008,34296,56782712,75588840,-18806128,0,-18806128,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp12:edp_ag0:round0:expert_dp_param_allgather:pg=1239:rel-ec7e7d455b16,0,45915,54958408,54958408,45915,54912493,75588840,-20676347,0,-20676347,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp12:edp_ag0:round0:expert_dp_param_allgather:pg=1241:rel-2a6f19b330ad,0,46231,52963390,52963390,46231,52917159,75588840,-22671681,0,-22671681,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp12:edp_ag0:round0:expert_dp_param_allgather:pg=1243:rel-422e226e5e32,0,56532,54575519,54575519,56532,54518987,75588840,-21069853,0,-21069853,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp12:edp_ag0:round0:expert_dp_param_allgather:pg=1245:rel-850ee00b792f,0,49192,54253425,54253425,49192,54204233,75588840,-21384607,0,-21384607,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp12:edp_ag0:round0:expert_dp_param_allgather:pg=1247:rel-e2342fa2763d,0,9050,54079985,54079985,9050,54070935,75588840,-21517905,0,-21517905,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp12:edp_ag0:round0:expert_dp_param_allgather:pg=1249:rel-3e243beef854,0,9521,56243767,56243767,9521,56234246,75588840,-19354594,0,-19354594,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1251:rel-062609bab5cd,0,14806,53697688,53697688,14806,53682882,75588840,-21905958,0,-21905958,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1253:rel-81297033d10c,0,100929,58572761,58572761,100929,58471832,75588840,-17117008,0,-17117008,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1255:rel-685bfdc0bb09,0,63571,52675792,52675792,63571,52612221,75588840,-22976619,0,-22976619,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1257:rel-96d1f7a66074,0,61420,54051508,54051508,61420,53990088,75588840,-21598752,0,-21598752,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1259:rel-76d59a51654e,0,46270,53885991,53885991,46270,53839721,75588840,-21749119,0,-21749119,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1261:rel-0c04a2707d64,0,34589,52410109,52410109,34589,52375520,75588840,-23213320,0,-23213320,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1263:rel-ace63aee3601,0,29412,55258443,55258443,29412,55229031,75588840,-20359809,0,-20359809,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp13:edp_ag0:round0:expert_dp_param_allgather:pg=1265:rel-93d8251ed231,0,16169,52045483,52045483,16169,52029314,75588840,-23559526,0,-23559526,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp14:edp_ag0:round0:expert_dp_param_allgather:pg=1267:rel-1c21708c328f,0,58026,58058213,58058213,58026,58000187,75588840,-17588653,0,-17588653,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp14:edp_ag0:round0:expert_dp_param_allgather:pg=1269:rel-100bd789c62a,0,164152,53902833,53902833,164152,53738681,75588840,-21850159,0,-21850159,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp14:edp_ag0:round0:expert_dp_param_allgather:pg=1271:rel-bc71fa44c240,0,197627,54012779,54012779,197627,53815152,75588840,-21773688,0,-21773688,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp14:edp_ag0:round0:expert_dp_param_allgather:pg=1273:rel-65b3a91bcf0b,0,173652,57724499,57724499,173652,57550847,75588840,-18037993,0,-18037993,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
